# gapseq version: 1.4.0 27684cdd
# Sequence DB md5sum: 954ab58 (2024-11-06, Bacteria)
# Genome format: nucl
rxn	name	ec	bihit	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	pathway	status	pathway.status	dbhit	complex	exception	complex.status
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_A1AXM7	61.983	1.64e-101	320	99	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300611	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_B4E640	63.673	1.92e-100	318	98	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300617	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_A5CVQ5	60.581	3.03e-98	311	99	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300608	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_A1W434	61.943	1.77e-98	311	100	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300623	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_A1TKZ3	62.753	3.01e-98	311	99	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300623	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_A1VK41	61.224	5.98e-98	310	99	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300617	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_B7JA18	62.810	1.22e-97	309	100	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300611	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_A6T377	59.684	2.17e-97	309	97	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300617	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_A4G9I7	59.684	2.43e-97	309	95	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300617	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_A4SV19	60.000	1.09e-94	301	100	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300617	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_A1WW06	61.966	5.76e-94	299	98	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300587	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_A2SE08	63.478	5.53e-89	285	93	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300572	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_A9BX71	59.565	1.63e-87	280	93	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300572	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_B5EDR5	57.551	8.03e-87	278	99	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300620	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_A5G8T0	57.741	8.93e-87	278	97	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300602	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_A1ATI1	55.649	1.58e-82	266	97	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300602	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_A7HSH1	57.741	2.69e-82	265	98	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300602	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_B8FBL5	53.191	6.30e-78	253	94	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300590	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_B6JCG4	53.648	3.97e-78	253	94	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299883	300581	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_A6WX53	53.138	4.39e-78	253	98	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300602	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_A6UEK4	54.812	4.55e-78	253	96	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300602	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_A0LCF2	52.245	4.08e-78	253	98	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300605	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_B3E618	55.745	3.12e-77	251	96	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300590	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_A4YJV4	50.410	3.34e-77	251	99	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300617	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_A7IHP0	52.743	4.27e-76	248	96	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299892	300602	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_A8HYT9	53.879	3.42e-75	245	95	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300581	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_B9JG66	53.017	4.93e-74	242	93	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300581	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_P60582	53.191	8.18e-74	241	96	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300590	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_A4WUS7	56.356	8.31e-74	241	97	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300590	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_B8EM86	51.709	8.38e-73	238	95	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300587	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_A6Q4V9	51.046	1.04e-72	237	98	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300602	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_P62353	50.855	4.27e-72	236	94	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300584	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_B0TDM8	50.638	1.83e-71	234	96	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300590	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_B8DNB4	50.427	7.22e-71	232	99	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300584	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_A6QBN6	48.511	1.03e-69	229	97	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300590	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_B2ICL3	51.046	2.08e-69	228	98	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300602	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_A8ZUC6	49.174	5.83e-69	227	96	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300611	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_A8ES24	50.638	3.76e-69	227	100	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300590	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_B5YIB4	48.936	7.51e-69	226	99	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300590	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_P50936	53.390	4.88e-68	224	97	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300590	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_A0LHK5	49.388	1.20e-67	224	93	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300620	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_B6IWI6	53.017	1.72e-67	223	94	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300581	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_B2J2G1	50.213	1.66e-67	223	91	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300590	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_B1XQI2	51.064	2.61e-67	223	92	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300590	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_B7KEI6	50.638	4.61e-67	222	91	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300590	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_A1B387	54.506	2.92e-67	222	97	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300584	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_A5FYE4	52.966	1.09e-66	221	96	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299880	300581	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_Q46LD2	47.234	2.92e-66	220	92	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300590	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_A3DJF6	45.833	7.21e-66	218	99	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300605	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_A5V9V9	50.413	2.05e-65	217	99	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299880	300605	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_B1I557	45.607	4.63e-65	216	91	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300602	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_A7NN50	48.085	3.83e-65	216	98	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300590	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_Q24QJ4	48.945	2.54e-64	214	95	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300590	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_Q9A230	48.511	6.20e-64	212	97	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300590	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_A7ZES8	44.255	8.61e-64	212	98	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300590	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_A7Z963	44.898	1.02e-63	212	97	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299883	300617	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_A0RQL2	44.681	6.44e-64	212	98	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300590	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_Q5KVC9	44.915	2.12e-63	211	96	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299883	300590	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_Q81G03	45.532	8.69e-63	209	97	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300590	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_B8HY50	46.914	2.23e-62	209	92	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300614	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_A9KNX3	44.215	5.63e-63	209	99	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300608	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_A9BAN4	45.957	2.31e-62	208	99	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300590	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_B8G9S2	46.311	3.94e-62	207	99	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300617	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_B0JGL3	47.660	5.02e-62	207	92	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300590	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_B0UHR6	51.931	1.02e-61	206	92	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299892	300590	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_A7GWX9	47.034	7.10e-62	206	98	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300590	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_A0AG16	43.830	1.87e-61	205	98	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300590	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_A8LHX7	53.617	5.83e-61	204	97	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300590	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_A6TKT5	45.106	5.03e-61	204	97	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300590	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_A5GSQ4	49.787	1.18e-60	203	92	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300590	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_A5CZ74	43.460	2.04e-60	203	90	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300584	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_Q8Y9G4	42.553	2.28e-60	202	96	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300590	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_A9VLH6	44.635	1.41e-60	202	96	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300584	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
PRIBFAICARPISOM-RXN	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16		UniRef90_A7I1W6	45.000	1.43e-60	202	99	NZ_CP004387.1 Isoalcanivorax pacificus W11-5 chromosome, complete genome	299886	300605	|HISTSYN-PWY|	good_blast	full	rxn03175 	NA	0	1
