# gapseq version: 1.4.0 27684cdd
# Sequence DB md5sum: 954ab58 (2024-11-06, Bacteria)
# Genome format: nucl
rxn	name	ec	bihit	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	pathway	status	pathway.status	dbhit	complex	exception	complex.status
RXN0-5330	NADH:ubiquinone oxidoreductase	1.6.5.9	NA									|PWY0-1568|	no_blast	NA	rxn06108 rxn20240 rxn37813 	Subunit 10	0	NA
RXN0-5330	NADH:ubiquinone oxidoreductase	1.6.5.9	NA									|PWY0-1568|	no_blast	NA	rxn06108 rxn20240 rxn37813 	Subunit 11	0	NA
RXN0-5330	NADH:ubiquinone oxidoreductase	1.6.5.9	NA									|PWY0-1568|	no_blast	NA	rxn06108 rxn20240 rxn37813 	Subunit 12	0	NA
RXN0-5330	NADH:ubiquinone oxidoreductase	1.6.5.9	NA									|PWY0-1568|	no_blast	NA	rxn06108 rxn20240 rxn37813 	Subunit 13	0	NA
RXN0-5330	NADH:ubiquinone oxidoreductase	1.6.5.9	NA									|PWY0-1568|	no_blast	NA	rxn06108 rxn20240 rxn37813 	Subunit 14	0	NA
RXN0-5330	NADH:ubiquinone oxidoreductase	1.6.5.9	NA									|PWY0-1568|	no_blast	NA	rxn06108 rxn20240 rxn37813 	Subunit 2	0	NA
RXN0-5330	NADH:ubiquinone oxidoreductase	1.6.5.9	NA									|PWY0-1568|	no_blast	NA	rxn06108 rxn20240 rxn37813 	Subunit 3	0	NA
RXN0-5330	NADH:ubiquinone oxidoreductase	1.6.5.9	NA									|PWY0-1568|	no_blast	NA	rxn06108 rxn20240 rxn37813 	Subunit 4	0	NA
RXN0-5330	NADH:ubiquinone oxidoreductase	1.6.5.9	NA									|PWY0-1568|	no_blast	NA	rxn06108 rxn20240 rxn37813 	Subunit 5	0	NA
RXN0-5330	NADH:ubiquinone oxidoreductase	1.6.5.9	NA									|PWY0-1568|	no_blast	NA	rxn06108 rxn20240 rxn37813 	Subunit 6	0	NA
RXN0-5330	NADH:ubiquinone oxidoreductase	1.6.5.9	NA									|PWY0-1568|	no_blast	NA	rxn06108 rxn20240 rxn37813 	Subunit 7	0	NA
RXN0-5330	NADH:ubiquinone oxidoreductase	1.6.5.9	NA									|PWY0-1568|	no_blast	NA	rxn06108 rxn20240 rxn37813 	Subunit 8	0	NA
RXN0-5330	NADH:ubiquinone oxidoreductase	1.6.5.9		sp|P00393|NDH_ECOLI	25.845	4.80e-28	114	91	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	1241481	1242617	|PWY0-1568|	good_blast	NA	rxn06108 rxn20240 rxn37813 	Subunit undefined	0	NA
RXN0-5266	cytochrome bd-I ubiquinol oxidase	7.1.1.7/1.10.3.14	NA	UniRef90_P56100	34.286	0.33	23.5	95	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	1765451	1765555	|PWY0-1568|	bad_blast	NA	rxn08288 rxn10112 rxn12494 rxn38529 	Subunit 1	0	NA
RXN0-5266	cytochrome bd-I ubiquinol oxidase	7.1.1.7/1.10.3.14	NA	UniRef90_P56100	34.286	0.33	23.5	95	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	1765451	1765555	|PWY0-1568|	bad_blast	NA	rxn08288 rxn10112 rxn12494 rxn38529 	Subunit 10	0	NA
RXN0-5266	cytochrome bd-I ubiquinol oxidase	7.1.1.7/1.10.3.14	NA									|PWY0-1568|	no_blast	NA	rxn08288 rxn10112 rxn12494 rxn38529 	Subunit 2	0	NA
RXN-15943	3-hydroxy-2,4-pentadione 5-phosphate thiolase	2.3.1.245	NA									|PWY0-1569|	no_blast	NA	 	NA	0	NA
RXN0-5461	autoinducer-2 kinase	2.7.1.189	NA	UniRef90_Q0WJP7	26.477	2.49e-16	79.0	87	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	1254330	1252948	|PWY0-1569|	bad_blast	NA	 	NA	0	NA
RXN-15216	(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase	5.3.1.32	NA	UniRef90_A6TEB3	38.158	2.06e-06	40.8	78	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	1618970	1618758	|PWY0-1569|	bad_blast	NA	 	NA	0	NA
RXN0-5330	NADH:ubiquinone oxidoreductase	1.6.5.9	NA									|PWY0-1573|	no_blast	NA	rxn06108 rxn20240 rxn37813 	Subunit 1	0	NA
RXN0-5330	NADH:ubiquinone oxidoreductase	1.6.5.9	NA									|PWY0-1573|	no_blast	NA	rxn06108 rxn20240 rxn37813 	Subunit 10	0	NA
RXN0-5330	NADH:ubiquinone oxidoreductase	1.6.5.9	NA									|PWY0-1573|	no_blast	NA	rxn06108 rxn20240 rxn37813 	Subunit 11	0	NA
RXN0-5330	NADH:ubiquinone oxidoreductase	1.6.5.9	NA									|PWY0-1573|	no_blast	NA	rxn06108 rxn20240 rxn37813 	Subunit 12	0	NA
RXN0-5330	NADH:ubiquinone oxidoreductase	1.6.5.9	NA									|PWY0-1573|	no_blast	NA	rxn06108 rxn20240 rxn37813 	Subunit 13	0	NA
RXN0-5330	NADH:ubiquinone oxidoreductase	1.6.5.9	NA									|PWY0-1573|	no_blast	NA	rxn06108 rxn20240 rxn37813 	Subunit 14	0	NA
RXN0-5330	NADH:ubiquinone oxidoreductase	1.6.5.9	NA									|PWY0-1573|	no_blast	NA	rxn06108 rxn20240 rxn37813 	Subunit 2	0	NA
RXN0-5330	NADH:ubiquinone oxidoreductase	1.6.5.9	NA									|PWY0-1573|	no_blast	NA	rxn06108 rxn20240 rxn37813 	Subunit 3	0	NA
RXN0-5330	NADH:ubiquinone oxidoreductase	1.6.5.9	NA									|PWY0-1573|	no_blast	NA	rxn06108 rxn20240 rxn37813 	Subunit 4	0	NA
RXN0-5330	NADH:ubiquinone oxidoreductase	1.6.5.9	NA									|PWY0-1573|	no_blast	NA	rxn06108 rxn20240 rxn37813 	Subunit 5	0	NA
RXN0-5330	NADH:ubiquinone oxidoreductase	1.6.5.9	NA									|PWY0-1573|	no_blast	NA	rxn06108 rxn20240 rxn37813 	Subunit 6	0	NA
RXN0-5330	NADH:ubiquinone oxidoreductase	1.6.5.9	NA									|PWY0-1573|	no_blast	NA	rxn06108 rxn20240 rxn37813 	Subunit 7	0	NA
RXN0-5330	NADH:ubiquinone oxidoreductase	1.6.5.9	NA									|PWY0-1573|	no_blast	NA	rxn06108 rxn20240 rxn37813 	Subunit 8	0	NA
RXN0-5330	NADH:ubiquinone oxidoreductase	1.6.5.9		sp|P00393|NDH_ECOLI	25.845	4.80e-28	114	91	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	1241481	1242617	|PWY0-1573|	good_blast	NA	rxn06108 rxn20240 rxn37813 	Subunit undefined	0	NA
RXN0-7124	ubiquinol:nitrate oxidoreductase	1.7.5.1		UniRef90_P09152	46.769	0.0	1139	98	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	1452997	1456650	|PWY0-1573|	good_blast	NA	rxn12498 rxn16339 rxn21509 rxn26054 rxn37044 rxn37045 rxn37046 rxn37047 	Subunit 1	0	1
RXN0-7124	ubiquinol:nitrate oxidoreductase	1.7.5.1		UniRef90_P11349	55.720	0.0	576	91	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	1456674	1458083	|PWY0-1573|	good_blast	NA	rxn12498 rxn16339 rxn21509 rxn26054 rxn37044 rxn37045 rxn37046 rxn37047 	Subunit 2	0	1
RXN0-7124	ubiquinol:nitrate oxidoreductase	1.7.5.1		UniRef90_P42177	42.534	1.37e-43	152	98	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	1458976	1459638	|PWY0-1573|	good_blast	NA	rxn12498 rxn16339 rxn21509 rxn26054 rxn37044 rxn37045 rxn37046 rxn37047 	Subunit 3	0	1
RXN0-7124	ubiquinol:nitrate oxidoreductase	1.7.5.1	NA									|PWY0-1573|	no_blast	NA	rxn12498 rxn16339 rxn21509 rxn26054 rxn37044 rxn37045 rxn37046 rxn37047 	Subunit undefined	0	1
R601-RXN	fumarate reductase	1.3.5.1	NA									|PWY0-1576|	no_blast	full	rxn05836 rxn06109 rxn08527 rxn08528 rxn09272 rxn09417 rxn13706 rxn13707 rxn27226 rxn27229 rxn33444 rxn37562 rxn37563 rxn37641 rxn38991 rxn38995 	Subunit 3	0	1
R601-RXN	fumarate reductase	1.3.5.1	NA									|PWY0-1576|	no_blast	full	rxn05836 rxn06109 rxn08527 rxn08528 rxn09272 rxn09417 rxn13706 rxn13707 rxn27226 rxn27229 rxn33444 rxn37562 rxn37563 rxn37641 rxn38991 rxn38995 	Subunit 4	0	1
R601-RXN	fumarate reductase	1.3.5.1		sp|O06913|FRDA_HELPY	28.457	5.31e-49	183	80	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	2141283	2139601	|PWY0-1576|	good_blast	full	rxn05836 rxn06109 rxn08527 rxn08528 rxn09272 rxn09417 rxn13706 rxn13707 rxn27226 rxn27229 rxn33444 rxn37562 rxn37563 rxn37641 rxn38991 rxn38995 	Subunit OS	0	1
R601-RXN	fumarate reductase	1.3.5.1		UniRef90_O06913	28.457	5.31e-49	183	80	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	2141283	2139601	|PWY0-1576|	good_blast	full	rxn05836 rxn06109 rxn08527 rxn08528 rxn09272 rxn09417 rxn13706 rxn13707 rxn27226 rxn27229 rxn33444 rxn37562 rxn37563 rxn37641 rxn38991 rxn38995 	Subunit undefined	0	1
R601-RXN	fumarate reductase	1.3.5.1		UniRef90_G4V4G6	28.409	1.72e-45	170	94	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	2141310	2139559	|PWY0-1576|	good_blast	full	rxn05836 rxn06109 rxn08527 rxn08528 rxn09272 rxn09417 rxn13706 rxn13707 rxn27226 rxn27229 rxn33444 rxn37562 rxn37563 rxn37641 rxn38991 rxn38995 	Subunit undefined	0	1
RXN0-7399	hydrogen:menaquinone oxidoreductase	1.12.5.1		UniRef90_P31884	42.598	2.53e-80	264	92	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	2300282	2301241	|PWY0-1576|	good_blast	full	rxn06288 rxn17049 	Subunit 1	0	1
RXN0-7399	hydrogen:menaquinone oxidoreductase	1.12.5.1		UniRef90_P31883	36.789	4.62e-115	373	97	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	2301424	2303169	|PWY0-1576|	good_blast	full	rxn06288 rxn17049 	Subunit 3	0	1
DIMESULFREDUCT-RXN	dimethyl sulfoxide reductase	1.8.5.3	NA									|PWY0-1577|	no_blast	NA	rxn16343 rxn19546 	Subunit 2	0	NA
DIMESULFREDUCT-RXN	dimethyl sulfoxide reductase	1.8.5.3	NA									|PWY0-1577|	no_blast	NA	rxn16343 rxn19546 	Subunit 3	0	NA
DIMESULFREDUCT-RXN	dimethyl sulfoxide reductase	1.8.5.3	NA									|PWY0-1577|	no_blast	NA	rxn16343 rxn19546 	Subunit undefined	0	NA
DIMESULFREDUCT-RXN	dimethyl sulfoxide reductase	1.8.5.3	NA									|PWY0-1577|	no_blast	NA	rxn16343 rxn19546 	NA	0	NA
RXN0-7399	hydrogen:menaquinone oxidoreductase	1.12.5.1		UniRef90_P31884	42.598	2.53e-80	264	92	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	2300282	2301241	|PWY0-1577|	good_blast	NA	rxn06288 rxn17049 	Subunit 1	0	1
RXN0-7399	hydrogen:menaquinone oxidoreductase	1.12.5.1		UniRef90_P31883	36.789	4.62e-115	373	97	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	2301424	2303169	|PWY0-1577|	good_blast	NA	rxn06288 rxn17049 	Subunit 3	0	1
RXN0-5264	Trimethylamine-N-oxide reductase (menaquinone)		NA									|PWY0-1578|	no_blast	NA	 	NA	0	NA
RXN0-7399	hydrogen:menaquinone oxidoreductase	1.12.5.1		UniRef90_P31884	42.598	2.53e-80	264	92	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	2300282	2301241	|PWY0-1578|	good_blast	NA	rxn06288 rxn17049 	Subunit 1	0	1
RXN0-7399	hydrogen:menaquinone oxidoreductase	1.12.5.1		UniRef90_P31883	36.789	4.62e-115	373	97	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	2301424	2303169	|PWY0-1578|	good_blast	NA	rxn06288 rxn17049 	Subunit 3	0	1
RXN-15740	glycerol-3-phosphate dehydrogenase, anaerobic	1.1.5.3		sp|P0A9C0|GLPA_ECOLI	26.483	1.61e-26	111	82	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	1256729	1255356	|PWY0-1581|	good_blast	full	rxn05739 rxn05900 rxn08556 rxn08557 rxn08558 rxn13709 rxn14017 rxn14229 rxn26180 rxn26196 rxn27905 rxn28327 rxn28503 rxn28691 rxn37440 rxn37441 rxn37445 rxn37632 rxn37633 rxn37634 rxn38988 rxn38989 rxn38990 rxn39010 	Subunit 1	0	1
RXN-15740	glycerol-3-phosphate dehydrogenase, anaerobic	1.1.5.3	NA									|PWY0-1581|	no_blast	full	rxn05739 rxn05900 rxn08556 rxn08557 rxn08558 rxn13709 rxn14017 rxn14229 rxn26180 rxn26196 rxn27905 rxn28327 rxn28503 rxn28691 rxn37440 rxn37441 rxn37445 rxn37632 rxn37633 rxn37634 rxn38988 rxn38989 rxn38990 rxn39010 	Subunit 2	0	1
RXN-15740	glycerol-3-phosphate dehydrogenase, anaerobic	1.1.5.3	NA	sp|P0A996|GLPC_ECOLI	20.991	4.04e-05	42.4	99	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	1237172	1238386	|PWY0-1581|	bad_blast	full	rxn05739 rxn05900 rxn08556 rxn08557 rxn08558 rxn13709 rxn14017 rxn14229 rxn26180 rxn26196 rxn27905 rxn28327 rxn28503 rxn28691 rxn37440 rxn37441 rxn37445 rxn37632 rxn37633 rxn37634 rxn38988 rxn38989 rxn38990 rxn39010 	Subunit 3	0	1
RXN-15740	glycerol-3-phosphate dehydrogenase, anaerobic	1.1.5.3		tr|Q88NY0|Q88NY0_PSEPK	31.965	5.11e-52	187	92	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	1256717	1255356	|PWY0-1581|	good_blast	full	rxn05739 rxn05900 rxn08556 rxn08557 rxn08558 rxn13709 rxn14017 rxn14229 rxn26180 rxn26196 rxn27905 rxn28327 rxn28503 rxn28691 rxn37440 rxn37441 rxn37445 rxn37632 rxn37633 rxn37634 rxn38988 rxn38989 rxn38990 rxn39010 	Subunit undefined	0	1
RXN-15740	glycerol-3-phosphate dehydrogenase, anaerobic	1.1.5.3		tr|Q88NY0|Q88NY0_PSEPK	27.745	9.13e-30	120	92	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	2002378	2000945	|PWY0-1581|	good_blast	full	rxn05739 rxn05900 rxn08556 rxn08557 rxn08558 rxn13709 rxn14017 rxn14229 rxn26180 rxn26196 rxn27905 rxn28327 rxn28503 rxn28691 rxn37440 rxn37441 rxn37445 rxn37632 rxn37633 rxn37634 rxn38988 rxn38989 rxn38990 rxn39010 	Subunit undefined	0	1
RXN0-3501	nitrate reductase	1.7.5.1		UniRef90_P09152	46.769	0.0	1139	98	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	1452997	1456650	|PWY0-1581|	good_blast	full	rxn12498 rxn16339 rxn21509 rxn26054 rxn37044 rxn37045 rxn37046 rxn37047 	Subunit 1	0	1
RXN0-3501	nitrate reductase	1.7.5.1		UniRef90_P11349	55.720	0.0	576	91	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	1456674	1458083	|PWY0-1581|	good_blast	full	rxn12498 rxn16339 rxn21509 rxn26054 rxn37044 rxn37045 rxn37046 rxn37047 	Subunit 2	0	1
RXN0-3501	nitrate reductase	1.7.5.1		UniRef90_P42177	42.534	1.37e-43	152	98	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	1458976	1459638	|PWY0-1581|	good_blast	full	rxn12498 rxn16339 rxn21509 rxn26054 rxn37044 rxn37045 rxn37046 rxn37047 	Subunit 3	0	1
RXN0-3501	nitrate reductase	1.7.5.1	NA									|PWY0-1581|	no_blast	full	rxn12498 rxn16339 rxn21509 rxn26054 rxn37044 rxn37045 rxn37046 rxn37047 	Subunit undefined	0	1
RXN-15740	glycerol-3-phosphate dehydrogenase, anaerobic	1.1.5.3		sp|P0A9C0|GLPA_ECOLI	26.483	1.61e-26	111	82	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	1256729	1255356	|PWY0-1582|	good_blast	full	rxn05739 rxn05900 rxn08556 rxn08557 rxn08558 rxn13709 rxn14017 rxn14229 rxn26180 rxn26196 rxn27905 rxn28327 rxn28503 rxn28691 rxn37440 rxn37441 rxn37445 rxn37632 rxn37633 rxn37634 rxn38988 rxn38989 rxn38990 rxn39010 	Subunit 1	0	1
RXN-15740	glycerol-3-phosphate dehydrogenase, anaerobic	1.1.5.3	NA									|PWY0-1582|	no_blast	full	rxn05739 rxn05900 rxn08556 rxn08557 rxn08558 rxn13709 rxn14017 rxn14229 rxn26180 rxn26196 rxn27905 rxn28327 rxn28503 rxn28691 rxn37440 rxn37441 rxn37445 rxn37632 rxn37633 rxn37634 rxn38988 rxn38989 rxn38990 rxn39010 	Subunit 2	0	1
RXN-15740	glycerol-3-phosphate dehydrogenase, anaerobic	1.1.5.3	NA	sp|P0A996|GLPC_ECOLI	20.991	4.04e-05	42.4	99	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	1237172	1238386	|PWY0-1582|	bad_blast	full	rxn05739 rxn05900 rxn08556 rxn08557 rxn08558 rxn13709 rxn14017 rxn14229 rxn26180 rxn26196 rxn27905 rxn28327 rxn28503 rxn28691 rxn37440 rxn37441 rxn37445 rxn37632 rxn37633 rxn37634 rxn38988 rxn38989 rxn38990 rxn39010 	Subunit 3	0	1
RXN-15740	glycerol-3-phosphate dehydrogenase, anaerobic	1.1.5.3		tr|Q88NY0|Q88NY0_PSEPK	31.965	5.11e-52	187	92	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	1256717	1255356	|PWY0-1582|	good_blast	full	rxn05739 rxn05900 rxn08556 rxn08557 rxn08558 rxn13709 rxn14017 rxn14229 rxn26180 rxn26196 rxn27905 rxn28327 rxn28503 rxn28691 rxn37440 rxn37441 rxn37445 rxn37632 rxn37633 rxn37634 rxn38988 rxn38989 rxn38990 rxn39010 	Subunit undefined	0	1
RXN-15740	glycerol-3-phosphate dehydrogenase, anaerobic	1.1.5.3		tr|Q88NY0|Q88NY0_PSEPK	27.745	9.13e-30	120	92	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	2002378	2000945	|PWY0-1582|	good_blast	full	rxn05739 rxn05900 rxn08556 rxn08557 rxn08558 rxn13709 rxn14017 rxn14229 rxn26180 rxn26196 rxn27905 rxn28327 rxn28503 rxn28691 rxn37440 rxn37441 rxn37445 rxn37632 rxn37633 rxn37634 rxn38988 rxn38989 rxn38990 rxn39010 	Subunit undefined	0	1
R601-RXN	fumarate reductase	1.3.5.1	NA									|PWY0-1582|	no_blast	full	rxn05836 rxn06109 rxn08527 rxn08528 rxn09272 rxn09417 rxn13706 rxn13707 rxn27226 rxn27229 rxn33444 rxn37562 rxn37563 rxn37641 rxn38991 rxn38995 	Subunit 3	0	1
R601-RXN	fumarate reductase	1.3.5.1	NA									|PWY0-1582|	no_blast	full	rxn05836 rxn06109 rxn08527 rxn08528 rxn09272 rxn09417 rxn13706 rxn13707 rxn27226 rxn27229 rxn33444 rxn37562 rxn37563 rxn37641 rxn38991 rxn38995 	Subunit 4	0	1
R601-RXN	fumarate reductase	1.3.5.1		sp|O06913|FRDA_HELPY	28.457	5.31e-49	183	80	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	2141283	2139601	|PWY0-1582|	good_blast	full	rxn05836 rxn06109 rxn08527 rxn08528 rxn09272 rxn09417 rxn13706 rxn13707 rxn27226 rxn27229 rxn33444 rxn37562 rxn37563 rxn37641 rxn38991 rxn38995 	Subunit OS	0	1
R601-RXN	fumarate reductase	1.3.5.1		UniRef90_O06913	28.457	5.31e-49	183	80	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	2141283	2139601	|PWY0-1582|	good_blast	full	rxn05836 rxn06109 rxn08527 rxn08528 rxn09272 rxn09417 rxn13706 rxn13707 rxn27226 rxn27229 rxn33444 rxn37562 rxn37563 rxn37641 rxn38991 rxn38995 	Subunit undefined	0	1
R601-RXN	fumarate reductase	1.3.5.1		UniRef90_G4V4G6	28.409	1.72e-45	170	94	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	2141310	2139559	|PWY0-1582|	good_blast	full	rxn05836 rxn06109 rxn08527 rxn08528 rxn09272 rxn09417 rxn13706 rxn13707 rxn27226 rxn27229 rxn33444 rxn37562 rxn37563 rxn37641 rxn38991 rxn38995 	Subunit undefined	0	1
RXN0-5260	sn-glycerol 3-phosphate:ubiquinone oxidoreductase	1.1.5.3	NA									|PWY0-1584|	no_blast	NA	rxn05739 rxn05900 rxn08556 rxn08557 rxn08558 rxn13709 rxn14017 rxn14229 rxn26180 rxn26196 rxn27905 rxn28327 rxn28503 rxn28691 rxn37440 rxn37441 rxn37445 rxn37632 rxn37633 rxn37634 rxn38988 rxn38989 rxn38990 rxn39010 	Subunit 2	0	1
RXN0-5260	sn-glycerol 3-phosphate:ubiquinone oxidoreductase	1.1.5.3		tr|Q88NY0|Q88NY0_PSEPK	31.965	5.11e-52	187	92	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	1256717	1255356	|PWY0-1584|	good_blast	NA	rxn05739 rxn05900 rxn08556 rxn08557 rxn08558 rxn13709 rxn14017 rxn14229 rxn26180 rxn26196 rxn27905 rxn28327 rxn28503 rxn28691 rxn37440 rxn37441 rxn37445 rxn37632 rxn37633 rxn37634 rxn38988 rxn38989 rxn38990 rxn39010 	Subunit undefined	0	1
RXN0-5260	sn-glycerol 3-phosphate:ubiquinone oxidoreductase	1.1.5.3		sp|P13035|GLPD_ECOLI	31.524	9.48e-47	171	95	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	1256711	1255308	|PWY0-1584|	good_blast	NA	rxn05739 rxn05900 rxn08556 rxn08557 rxn08558 rxn13709 rxn14017 rxn14229 rxn26180 rxn26196 rxn27905 rxn28327 rxn28503 rxn28691 rxn37440 rxn37441 rxn37445 rxn37632 rxn37633 rxn37634 rxn38988 rxn38989 rxn38990 rxn39010 	Subunit undefined	0	1
RXN0-5260	sn-glycerol 3-phosphate:ubiquinone oxidoreductase	1.1.5.3		sp|P13035|GLPD_ECOLI	27.921	1.41e-32	129	95	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	2002372	2000930	|PWY0-1584|	good_blast	NA	rxn05739 rxn05900 rxn08556 rxn08557 rxn08558 rxn13709 rxn14017 rxn14229 rxn26180 rxn26196 rxn27905 rxn28327 rxn28503 rxn28691 rxn37440 rxn37441 rxn37445 rxn37632 rxn37633 rxn37634 rxn38988 rxn38989 rxn38990 rxn39010 	Subunit undefined	0	1
RXN0-5260	sn-glycerol 3-phosphate:ubiquinone oxidoreductase	1.1.5.3		tr|Q88NY0|Q88NY0_PSEPK	27.745	9.13e-30	120	92	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	2002378	2000945	|PWY0-1584|	good_blast	NA	rxn05739 rxn05900 rxn08556 rxn08557 rxn08558 rxn13709 rxn14017 rxn14229 rxn26180 rxn26196 rxn27905 rxn28327 rxn28503 rxn28691 rxn37440 rxn37441 rxn37445 rxn37632 rxn37633 rxn37634 rxn38988 rxn38989 rxn38990 rxn39010 	Subunit undefined	0	1
NITRATE-REDUCTASE-CYTOCHROME-RXN	nitrate reductase (cytochrome)	1.9.6.1	NA									|PWY0-1584|	no_blast	NA	rxn02205 rxn05895 rxn11973 rxn20277 	Subunit OS	1	NA
NITRATE-REDUCTASE-CYTOCHROME-RXN	nitrate reductase (cytochrome)	1.9.6.1	NA	UniRef90_Q7VPJ7	21.418	6.43e-17	82.4	81	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	1963527	1965251	|PWY0-1584|	bad_blast	NA	rxn02205 rxn05895 rxn11973 rxn20277 	Subunit undefined	1	NA
RXN-18584	ubiquinol-[NapC cytochrome] reductase	7.1.1.8/1.10.2.2		UniRef90_Q79VE9	81.378	0.0	870	99	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	786488	788098	|PWY0-1584|	good_blast	NA	rxn06106 rxn10044 rxn12750 rxn13689 rxn16999 rxn27461 rxn37579 rxn37580 rxn37650 	NA	0	1
FORMATEDEHYDROG-RXN	formate dehydrogenase (menaquinone)	1.17.5.3	NA									|PWY0-1585|	no_blast	NA	 	NA	0	NA
RXN-18604	RXN-18604	7.1.1.8/1.10.2.2		UniRef90_Q79VE9	81.378	0.0	870	99	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	786488	788098	|PWY0-1585|	good_blast	NA	rxn06106 rxn10044 rxn12750 rxn13689 rxn16999 rxn27461 rxn37579 rxn37580 rxn37650 	NA	0	1
RXN-18605	periplasmic nitrite reductase	1.7.2.2	NA									|PWY0-1585|	no_blast	NA	rxn03978 rxn13734 rxn13735 rxn17263 rxn26137 	Subunit NrfA	0	NA
RXN-18605	periplasmic nitrite reductase	1.7.2.2	NA									|PWY0-1585|	no_blast	NA	rxn03978 rxn13734 rxn13735 rxn17263 rxn26137 	Subunit undefined	0	NA
RXN-18605	periplasmic nitrite reductase	1.7.2.2	NA									|PWY0-1585|	no_blast	NA	rxn03978 rxn13734 rxn13735 rxn17263 rxn26137 	NA	0	NA
RXN-16650	peptidoglycan glycosyltransferase	2.4.99.28		UniRef90_P9WN97	35.542	2.43e-55	197	90	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	818057	819544	|PWY0-1586|	good_blast	NA	rxn06718 rxn07070 rxn17510 rxn21612 rxn21617 rxn21659 rxn21662 rxn26334 	NA	0	1
RXN-16650	peptidoglycan glycosyltransferase	2.4.99.28		UniRef90_P70997	29.027	1.39e-53	196	85	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	2274925	2273147	|PWY0-1586|	good_blast	NA	rxn06718 rxn07070 rxn17510 rxn21612 rxn21617 rxn21659 rxn21662 rxn26334 	NA	0	1
RXN-16650	peptidoglycan glycosyltransferase	2.4.99.28		UniRef90_Q8XJ01	27.692	5.41e-37	145	92	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	2182659	2184323	|PWY0-1586|	good_blast	NA	rxn06718 rxn07070 rxn17510 rxn21612 rxn21617 rxn21659 rxn21662 rxn26334 	NA	0	1
