    {'NZ_AP017367_1_4210792_4209857'},,,,,
    {'NZ_AP017367_1_4506816_4508633'},,,,,
    {'NZ_AP017367_1_3099667_3099203'},,,,,
    {'NZ_AP017367_1_2792709_2794070'},,,,,
    {'NZ_AP017367_1_42501_43523'    },,,,,
    {'NZ_AP017367_1_530983_529835'  },,,,,
    {'NZ_AP017367_1_1520749_1521687'},,,,,
    {'NZ_AP017367_1_1709552_1710463'},,,,,
    {'NZ_AP017367_1_4295784_4296926'},,,,,
    {'NZ_AP017367_1_4099111_4097972'},,,,,
    {'NZ_AP017367_1_296369_295680'  },,,,,
    {'NZ_AP017367_1_2728216_2727515'},,,,,
    {'NZ_AP017367_1_419382_418192'  },,,,,
    {'NZ_AP017367_1_4112766_4113797'},,,,,
    {'NZ_AP017367_1_4708346_4709227'},,,,,
    {'NZ_AP017367_1_1257865_1256342'},,,,,
    {'NZ_AP017367_1_2934581_2933190'},,,,,
    {'NZ_AP017367_1_346276_347214'  },,,,,
    {'NZ_AP017367_1_1001825_1002838'},,,,,
    {'NZ_AP017367_1_1763107_1764126'},,,,,
    {'NZ_AP017367_1_781545_782246'  },,,,,
    {'NZ_AP017367_1_2936635_2937549'},,,,,
    {'NZ_AP017367_1_4635657_4636745'},,,,,
    {'NZ_AP017367_1_4007599_4008957'},,,,,
    {'NZ_AP017367_1_423705_424538'  },,,,,
    {'NZ_AP017367_1_691138_690038'  },,,,,
    {'NZ_AP017367_1_1656004_1655465'},,,,,
    {'NZ_AP017367_1_3961255_3962202'},,,,,
    {'NZ_AP017367_1_3664600_3663863'},,,,,
    {'NZ_AP017367_1_3949968_3950699'},,,,,
    {'NZ_AP017367_1_987553_988668'  },,,,,
    {'NZ_AP017367_1_1893434_1894921'},,,,,
    {'NZ_AP017367_1_734345_735571'  },,,,,
    {'NZ_AP017367_1_2161347_2158564'},,,,,
    {'NZ_AP017367_1_3559775_3560524'},,,,,
    {'NZ_AP017367_1_5440072_5442828'},,,,,
    {'NZ_AP017367_1_3252630_3250837'},,,,,
    {'NZ_AP017367_1_3479093_3476793'},,,,,
    {'NZ_AP017367_1_1913844_1913101'},,,,,
    {'NZ_AP017367_1_3893257_3892604'},,,,,
    {'NZ_AP017367_1_2295369_2294392'},,,,,
    {'NZ_AP017367_1_3938241_3938999'},,,,,
    {'NZ_AP017367_1_3939070_3939765'},,,,,
    {'NZ_AP017367_1_2320440_2321561'},,,,,
    {'NZ_AP017367_1_3810734_3809748'},,,,,
    {'NZ_AP017367_1_1893428_1894783'},,,,,
    {'NZ_AP017367_1_179199_180326'  },,,,,
    {'NZ_AP017367_1_2367350_2368045'},,,,,
    {'NZ_AP017367_1_1073102_1073989'},,,,,
    {'NZ_AP017367_1_3107392_3108936'},,,,,
    {'NZ_AP017367_1_1132494_1134830'},,,,,
    {'NZ_AP017367_1_3479114_3476790'},,,,,
    {'NZ_AP017367_1_1893434_1894861'},,,,,
    {'NZ_AP017367_1_1985422_1984313'},,,,,
    {'NZ_AP017367_1_273243_271378'  },,,,,
    {'NZ_AP017367_1_1722298_1720322'},,,,,
    {'NZ_AP017367_1_4681047_4682372'},,,,,
    {'NZ_AP017367_1_4686464_4688572'},,,,,
    {'NZ_AP017367_1_2527526_2526792'},,,,,
    {'NZ_AP017367_1_1197005_1199566'},,,,,
    {'NZ_AP017367_1_93848_95311'    },,,,,
    {'NZ_AP017367_1_96479_97327'    },,,,,
    {'NZ_AP017367_1_3810767_3809820'},,,,,
    {'NZ_AP017367_1_74952_77282'    },,,,,
    {'NZ_AP017367_1_1706086_1705070'},,,,,
    {'NZ_AP017367_1_2051310_2053028'},,,,,
    {'NZ_AP017367_1_2237327_2236602'},,,,,
    {'NZ_AP017367_1_3890531_3891073'},,,,,
    {'NZ_AP017367_1_4602904_4601861'},,,,,
    {'NZ_AP017367_1_62075_61296'    },,,,,
    {'NZ_AP017367_1_1052191_1053477'},,,,,
    {'NZ_AP017367_1_1454861_1456165'},,,,,
    {'NZ_AP017367_1_2725258_2726886'},,,,,
    {'NZ_AP017367_1_4837528_4836407'},,,,,
    {'NZ_AP017367_1_1854029_1852377'},,,,,
    {'NZ_AP017367_1_1856760_1854265'},,,,,
    {'NZ_AP017367_1_3031854_3031117'},,,,,
    {'NZ_AP017367_1_3294085_3294738'},,,,,
    {'NZ_AP017367_1_199039_198128'  },,,,,
    {'NZ_AP017367_1_1783395_1784621'},,,,,
    {'NZ_AP017367_1_2281269_2281955'},,,,,
    {'NZ_AP017367_1_1185287_1186063'},,,,,
    {'NZ_AP017367_1_648663_650432'  },,,,,
    {'NZ_AP017367_1_259765_259325'  },,,,,
    {'NZ_AP017367_1_3282122_3281394'},,,,,
    {'NZ_AP017367_1_3902520_3903743'},,,,,
    {'NZ_AP017367_1_808403_807441'  },,,,,
    {'NZ_AP017367_1_4531520_4538059'},,,,,
    {'NZ_AP017367_1_1185278_1186039'},,,,,
    {'NZ_AP017367_1_807364_806489'  },,,,,
    {'NZ_AP017367_1_1262100_1260754'},,,,,
    {'NZ_AP017367_1_34450_37569'    },,,,,
    {'NZ_AP017367_1_4432405_4431341'},,,,,
    {'NZ_AP017367_1_2161368_2158561'},,,,,
    {'NZ_AP017367_1_676913_679576'  },,,,,
    {'NZ_AP017367_1_1161806_1160709'},,,,,
    {'NZ_AP017367_1_2125540_2123981'},,,,,
    {'NZ_AP017367_1_2552647_2550521'},,,,,
    {'NZ_AP017367_1_5440033_5442780'},,,,,
    {'NZ_AP017367_1_3479105_3476796'},,,,,
    {'NZ_AP017367_1_4686467_4688590'},,,,,
    {'NZ_AP017367_1_1856256_1854259'},,,,,
    {'NZ_AP017367_1_1854035_1852719'},,,,,
    {'NZ_AP017367_1_1352507_1353670'},,,,,
    {'NZ_AP017367_1_2318419_2320182'},,,,,
    {'NZ_AP017367_1_5457087_5458367'},,,,,
    {'NZ_AP017367_1_1073165_1074097'},,,,,
    {'NZ_AP017367_1_62078_61317'    },,,,,
    {'NZ_AP017367_1_5063470_5064888'},,,,,
    {'NZ_AP017367_1_5440024_5442810'},,,,,
    {'NZ_AP017367_1_676898_679534'  },,,,,
    {'NZ_AP017367_1_5434571_5435680'},,,,,
    {'NZ_AP017367_1_1454876_1456174'},,,,,
    {'NZ_AP017367_1_4679309_4680832'},,,,,
    {'NZ_AP017367_1_2707405_2708328'},,,,,
    {'NZ_AP017367_1_2258868_2260118'},,,,,
    {'NZ_AP017367_1_707652_708524'  },,,,,
    {'NZ_AP017367_1_2011380_2010484'},,,,,
    {'NZ_AP017367_1_298460_297681'  },,,,,
    {'NZ_AP017367_1_1868780_1871200'},,,,,
    {'NZ_AP017367_1_482467_480035'  },,,,,
    {'NZ_AP017367_1_5177287_5179617'},,,,,
    {'NZ_AP017367_1_5157740_5156298'},,,,,
    {'NZ_AP017367_1_4290184_4289156'},,,,,
    {'NZ_AP017367_1_3617362_3618093'},,,,,
    {'NZ_AP017367_1_4100276_4099557'},,,,,
    {'NZ_AP017367_1_2674524_2673886'},,,,,
    {'NZ_AP017367_1_3533120_3534325'},,,,,
    {'NZ_AP017367_1_4746874_4748031'},,,,,
    {'NZ_AP017367_1_5124966_5126957'},,,,,
    {'NZ_AP017367_1_4075527_4076966'},,,,,
    {'NZ_AP017367_1_4099015_4097957'},,,,,
    {'NZ_AP017367_1_891204_889447'  },,,,,
    {'NZ_AP017367_1_4571618_4573414'},,,,,
    {'NZ_AP017367_1_1897165_1895819'},,,,,
    {'NZ_AP017367_1_1557841_1556381'},,,,,
    {'NZ_AP017367_1_1999798_2000664'},,,,,
    {'NZ_AP017367_1_3516130_3514001'},,,,,
    {'NZ_AP017367_1_1908270_1909490'},,,,,
    {'NZ_AP017367_1_2189789_2192638'},,,,,
    {'NZ_AP017367_1_2910770_2908230'},,,,,
    {'NZ_AP017367_1_4430524_4428038'},,,,,
    {'NZ_AP017367_1_4430593_4428041'},,,,,
    {'NZ_AP017367_1_310625_309051'  },,,,,
    {'NZ_AP017367_1_789549_790526'  },,,,,
    {'NZ_AP017367_1_3362778_3360988'},,,,,
    {'NZ_AP017367_1_2348687_2349952'},,,,,
    {'NZ_AP017367_1_3837462_3835690'},,,,,
    {'NZ_AP017367_1_706486_707463'  },,,,,
    {'NZ_AP017367_1_2910770_2908365'},,,,,
    {'NZ_AP017367_1_5038002_5039057'},,,,,
    {'NZ_AP017367_1_2239886_2238627'},,,,,
    {'NZ_AP017367_1_4123643_4123068'},,,,,
    {'NZ_AP017367_1_1117856_1116519'},,,,,
    {'NZ_AP017367_1_1352507_1353664'},,,,,
    {'NZ_AP017367_1_4964681_4963635'},,,,,
    {'NZ_AP017367_1_259306_258533'  },,,,,
    {'NZ_AP017367_1_5244998_5243730'},,,,,
    {'NZ_AP017367_1_5248856_5247330'},,,,,
    {'NZ_AP017367_1_5246335_5245070'},,,,,
    {'NZ_AP017367_1_5250465_5249026'},,,,,
    {'NZ_AP017367_1_5246341_5245070'},,,,,
    {'NZ_AP017367_1_5250468_5249029'},,,,,
    {'NZ_AP017367_1_1525001_1523628'},,,,,
    {'NZ_AP017367_1_4814090_4813095'},,,,,
    {'NZ_AP017367_1_914307_914942'  },,,,,
    {'NZ_AP017367_1_4448293_4446863'},,,,,
    {'NZ_AP017367_1_1524986_1523613'},,,,,
    {'NZ_AP017367_1_4531439_4535938'},,,,,
    {'NZ_AP017367_1_2919485_2920906'},,,,,
    {'NZ_AP017367_1_636768_635401'  },,,,,
    {'NZ_AP017367_1_445107_443614'  },,,,,
    {'NZ_AP017367_1_935984_937492'  },,,,,
    {'NZ_AP017367_1_107544_108776'  },,,,,
    {'NZ_AP017367_1_5121450_5120743'},,,,,
    {'NZ_AP017367_1_1001771_1002859'},,,,,
    {'NZ_AP017367_1_2106877_2107821'},,,,,
    {'NZ_AP017367_1_589798_590868'  },,,,,
    {'NZ_AP017367_1_5098078_5098740'},,,,,
    {'NZ_AP017367_1_3002795_3003919'},,,,,
    {'NZ_AP017367_1_2825012_2823807'},,,,,
    {'NZ_AP017367_1_1314667_1315548'},,,,,
    {'NZ_AP017367_1_272145_271348'  },,,,,
    {'NZ_AP017367_1_3990525_3991793'},,,,,
    {'NZ_AP017367_1_894268_892973'  },,,,,
    {'NZ_AP017367_1_2664451_2663279'},,,,,
    {'NZ_AP017367_1_4685612_4686370'},,,,,
    {'NZ_AP017367_1_273839_276073'  },,,,,
    {'NZ_AP017367_1_2290445_2291911'},,,,,
    {'NZ_AP017367_1_696892_698196'  },,,,,
    {'NZ_AP017367_1_3656054_3654819'},,,,,
    {'NZ_AP017367_1_1551965_1549980'},,,,,
    {'NZ_AP017367_1_1948931_1947429'},,,,,
    {'NZ_AP017367_1_2990498_2988846'},,,,,
    {'NZ_AP017367_1_3911458_3913113'},,,,,
    {'NZ_AP017367_1_5440039_5442819'},,,,,
    {'NZ_AP017367_1_2231778_2230438'},,,,,
    {'NZ_AP017367_1_2233363_2232236'},,,,,
    {'NZ_AP017367_1_3729076_3730617'},,,,,
    {'NZ_AP017367_1_1985410_1984316'},,,,,
    {'NZ_AP017367_1_3890534_3891073'},,,,,
    {'NZ_AP017367_1_2231778_2230399'},,,,,
    {'NZ_AP017367_1_3181497_3182645'},,,,,
    {'NZ_AP017367_1_4923343_4921904'},,,,,
    {'NZ_AP017367_1_4432423_4431359'},,,,,
    {'NZ_AP017367_1_1096480_1094423'},,,,,
    {'NZ_AP017367_1_3332949_3331033'},,,,,
    {'NZ_AP017367_1_2657858_2658934'},,,,,
    {'NZ_AP017367_1_781536_782249'  },,,,,
    {'NZ_AP017367_1_4403479_4402550'},,,,,
    {'NZ_AP017367_1_608541_609650'  },,,,,
    {'NZ_AP017367_1_4181847_4180555'},,,,,
    {'NZ_AP017367_1_1035177_1036232'},,,,,
    {'NZ_AP017367_1_2240305_2241378'},,,,,
    {'NZ_AP017367_1_3157481_3158554'},,,,,
    {'NZ_AP017367_1_3398848_3399903'},,,,,
    {'NZ_AP017367_1_1263834_1262743'},,,,,
    {'NZ_AP017367_1_3687176_3686043'},,,,,
    {'NZ_AP017367_1_3787760_3786627'},,,,,
    {'NZ_AP017367_1_4406353_4405274'},,,,,
    {'NZ_AP017367_1_5254033_5252906'},,,,,
    {'NZ_AP017367_1_3754363_3755148'},,,,,
    {'NZ_AP017367_1_4686467_4688557'},,,,,
    {'NZ_AP017367_1_3238963_3240099'},,,,,
    {'NZ_AP017367_1_1337251_1338609'},,,,,
    {'NZ_AP017367_1_4159607_4161082'},,,,,
