    {'NZ_AP017367_1_5471301_5470387'},,,,3890.36874,speB
    {'NZ_AP017367_1_3527195_3525933'},,,,5090.293635,dihydroorotase
    {'NZ_AP017367_1_4345619_4346887'},,,,5090.293635,dihydroorotase
    {'NZ_AP017367_1_4663647_4664771'},,,,40879.07396,N-acetylglucosamine-6-phosphate deacetylase
    {'NZ_AP017367_1_300004_301347'  },,,,10203.44298,phosphoglucosamine mutase
    {'NZ_AP017367_1_5169485_5168307'},,,,91.42284911,geranylgeranyl reductase
    {'NZ_AP017367_1_4398980_4399909'},,,,76369.09748,hypothetical protein
    {'NZ_AP017367_1_1681265_1680606'},,,,0,N-acetylmannosamine-6-phosphate 2-epimerase
    {'NZ_AP017367_1_853229_852627'  },,,,0,dTMP kinase
    {'NZ_AP017367_1_4874732_4875427'},,,,0,pirin family protein
    {'NZ_AP017367_1_3913643_3914974'},,,,0,flavin monoamine oxidase family protein
    {'NZ_AP017367_1_5195786_5197111'},,,,0,dihydropyrimidinase
    {'NZ_AP017367_1_312678_313946'  },,,,0,"glutamate-1-semialdehyde 2,1-aminomutase"
    {'NZ_AP017367_1_4855117_4853894'},,,,7602.789434,aspartate aminotransferase family protein
    {'NZ_AP017367_1_4142046_4141057'},,,,0,aspartate-semialdehyde dehydrogenase
    {'NZ_AP017367_1_4140979_4140122'},,,,0,4-hydroxy-tetrahydrodipicolinate synthase
    {'NZ_AP017367_1_2010276_2009047'},,,,0,competence/damage-inducible protein A
    {'NZ_AP017367_1_1483647_1484717'},,,,0,glucose-1-phosphate thymidylyltransferase
    {'NZ_AP017367_1_4778615_4779688'},,,,0,glucose-1-phosphate thymidylyltransferase
    {'NZ_AP017367_1_5188923_5187733'},,,,0,tryptophan synthase subunit beta
    {'NZ_AP017367_1_924451_925200'  },,,,6740.802571,SDR family oxidoreductase
    {'NZ_AP017367_1_2535388_2535843'},,,,1603.164961,GNAT family N-acetyltransferase
    {'NZ_AP017367_1_661730_662653'  },,,,0,Gfo/Idh/MocA family protein
    {'NZ_AP017367_1_1911343_1911864'},,,,0,shikimate kinase
    {'NZ_AP017367_1_1115588_1116457'},,,,0,shikimate dehydrogenase
    {'NZ_AP017367_1_5195783_5197156'},,,,0,dihydropyrimidinase
    {'NZ_AP017367_1_2713670_2712675'},,,,0,HhoA/HhoB/HtrA family serine endopeptidase
    {'NZ_AP017367_1_3563115_3562102'},,,,0,HhoA/HhoB/HtrA family serine endopeptidase
    {'NZ_AP017367_1_4150139_4149129'},,,,0,HhoA/HhoB/HtrA family serine endopeptidase
    {'NZ_AP017367_1_5370275_5369106'},,,,1226.045709,tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB
    {'NZ_AP017367_1_5422250_5423611'},,,,35774.08737,molecular chaperone DnaK
    {'NZ_AP017367_1_297443_296577'  },,,,0,putative 2-dehydropantoate 2-reductase
    {'NZ_AP017367_1_4950888_4952705'},,,,0,DUF1989 domain-containing protein
    {'NZ_AP017367_1_753643_751973'  },,,,8014.192255,dihydroxy-acid dehydratase
    {'NZ_AP017367_1_1250502_1250915'},,,,0,lactoylglutathione lyase
    {'NZ_AP017367_1_834814_833429'  },,,,0,aminobutyraldehyde dehydrogenase
    {'NZ_AP017367_1_2500164_2499328'},,,,0,acetylglutamate kinase
    {'NZ_AP017367_1_2937653_2939098'},,,,0,CoA-acylating methylmalonate-semialdehyde dehydrogenase
    {'NZ_AP017367_1_2204986_2203907'},,,,0,M20 metallopeptidase family protein
    {'NZ_AP017367_1_2526602_2525478'},,,,0,M20 metallopeptidase family protein
    {'NZ_AP017367_1_2396385_2395546'},,,,0,diaminopimelate epimerase
    {'NZ_AP017367_1_834838_833447'  },,,,0,aminobutyraldehyde dehydrogenase
    {'NZ_AP017367_1_1484869_1485894'},,,,0,"dTDP-glucose 4,6-dehydratase"
    {'NZ_AP017367_1_4779820_4780836'},,,,0,"dTDP-glucose 4,6-dehydratase"
    {'NZ_AP017367_1_1482147_1482686'},,,,0,"dTDP-4-dehydrorhamnose 3,5-epimerase"
    {'NZ_AP017367_1_4777112_4777651'},,,,0,"dTDP-4-dehydrorhamnose 3,5-epimerase"
    {'NZ_AP017367_1_1482689_1483579'},,,,0,dTDP-4-dehydrorhamnose reductase
    {'NZ_AP017367_1_4777654_4778595'},,,,0,dTDP-4-dehydrorhamnose reductase
    {'NZ_AP017367_1_1323473_1324885'},,,,0,UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase
    {'NZ_AP017367_1_381407_379920'  },,,,11480.09777,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase"
    {'NZ_AP017367_1_660817_659876'  },,,,7996.234196,methionine synthase
    {'NZ_AP017367_1_4086915_4087709'},,,,0,sirohydrochlorin chelatase
    {'NZ_AP017367_1_442722_443468'  },,,,0,pantothenate kinase
    {'NZ_AP017367_1_3698950_3699732'},,,,0,inositol monophosphatase family protein
    {'NZ_AP017367_1_3765486_3765953'},,,,0,pantetheine-phosphate adenylyltransferase
    {'NZ_AP017367_1_774918_773932'  },,,,0,ketol-acid reductoisomerase
    {'NZ_AP017367_1_2457854_2457039'},,,,855.4566596,dihydropteroate synthase
    {'NZ_AP017367_1_163376_162357'  },,,,0,3-dehydroquinate synthase
    {'NZ_AP017367_1_1286287_1285865'},,,,0,type II 3-dehydroquinate dehydratase
    {'NZ_AP017367_1_3668931_3670106'},,,,0,class I SAM-dependent rRNA methyltransferase
    {'NZ_AP017367_1_887341_886550'  },,,,2824.313017,alpha/beta fold hydrolase
    {'NZ_AP017367_1_277043_277831'  },,,,0,uroporphyrinogen-III C-methyltransferase
    {'NZ_AP017367_1_722380_721760'  },,,,0,dethiobiotin synthase
    {'NZ_AP017367_1_2783404_2779655'},,,,2427.603154,hydantoinase B/oxoprolinase family protein
    {'NZ_AP017367_1_1387718_1388632'},,,,0,UDP-N-acetylmuramate dehydrogenase
    {'NZ_AP017367_1_1385944_1387413'},,,,30587.47323,UDP-N-acetylmuramate--L-alanine ligase
    {'NZ_AP017367_1_1791877_1792602'},,,,0,uroporphyrinogen-III C-methyltransferase
    {'NZ_AP017367_1_276221_276928'  },,,,0,uroporphyrinogen-III C-methyltransferase
    {'NZ_AP017367_1_4700643_4699639'},,,,16.32550877,uroporphyrinogen decarboxylase
    {'NZ_AP017367_1_2702691_2703731'},,,,0,aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme
    {'NZ_AP017367_1_1758722_1759717'},,,,362235.2862,oxygen-dependent coproporphyrinogen oxidase
    {'NZ_AP017367_1_3867173_3866631'},,,,0,protoporphyrinogen oxidase HemJ
    {'NZ_AP017367_1_4961586_4960579'},,,,0,thiamine phosphate synthase
    {'NZ_AP017367_1_2705956_2707227'},,,,0,adenosylmethionine--8-amino-7-oxononanoate transaminase
    {'NZ_AP017367_1_45038_46198'    },,,,0,histidinol-phosphate transaminase
    {'NZ_AP017367_1_4267550_4268299'},,,,0,3-deoxy-8-phosphooctulonate synthase
    {'NZ_AP017367_1_1322010_1323368'},,,,0,family 1 glycosylhydrolase
    {'NZ_AP017367_1_3312724_3311654'},,,,2912.470765,glutamate-5-semialdehyde dehydrogenase
    {'NZ_AP017367_1_3408212_3409462'},,,,0,MSMEG_0569 family flavin-dependent oxidoreductase
    {'NZ_AP017367_1_669687_668854'  },,,,2368.831323,carboxylating nicotinate-nucleotide diphosphorylase
    {'NZ_AP017367_1_4265000_4265722'},,,,0,3-deoxy-manno-octulosonate cytidylyltransferase
    {'NZ_AP017367_1_3372135_3373172'},,,,6197.163129,N-acetyl-gamma-glutamyl-phosphate reductase
    {'NZ_AP017367_1_1213015_1212431'},,,,0,imidazoleglycerol-phosphate dehydratase HisB
    {'NZ_AP017367_1_4401420_4402478'},,,,1049.730214,bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase RibD
    {'NZ_AP017367_1_3705134_3705919'},,,,0,indole-3-glycerol phosphate synthase TrpC
    {'NZ_AP017367_1_1301433_1300801'},,,,0,phosphoribosylanthranilate isomerase
    {'NZ_AP017367_1_5443961_5443032'},,,,0,vitamin K epoxide reductase family protein
    {'NZ_AP017367_1_4172618_4171659'},,,,0,"selenide, water dikinase SelD"
    {'NZ_AP017367_1_3481424_3480732'},,,,0,aldehyde oxygenase (deformylating)
    {'NZ_AP017367_1_1282420_1283382'},,,,0,protochlorophyllide reductase
    {'NZ_AP017367_1_2842507_2846481'},,,,20911.34418,magnesium chelatase subunit H
    {'NZ_AP017367_1_2999441_2998383'},,,,801.5824806,magnesium chelatase ATPase subunit I
    {'NZ_AP017367_1_3872580_3874631'},,,,6380.008827,magnesium chelatase ATPase subunit D
    {'NZ_AP017367_1_1673935_1673219'},,,,0,dienelactone hydrolase family protein
    {'NZ_AP017367_1_3627325_3625925'},,,,0,3-isopropylmalate dehydratase large subunit
    {'NZ_AP017367_1_4548253_4549998'},,,,0,aconitase/3-isopropylmalate dehydratase large subunit family protein
    {'NZ_AP017367_1_3623572_3622988'},,,,0,3-isopropylmalate dehydratase small subunit
    {'NZ_AP017367_1_2686878_2686261'},,,,0,bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP diphosphatase HisIE
    {'NZ_AP017367_1_1117877_1116531'},,,,1957.428502,acetyl-CoA carboxylase biotin carboxylase subunit
    {'NZ_AP017367_1_2754316_2753045'},,,,0,phosphoribosylamine--glycine ligase
    {'NZ_AP017367_1_2699715_2698891'},,,,4683.788466,"1,4-dihydroxy-2-naphthoyl-CoA synthase"
    {'NZ_AP017367_1_2345135_2344329'},,,,0,4-hydroxy-tetrahydrodipicolinate reductase
    {'NZ_AP017367_1_4473164_4474153'},,,,0,phosphoribosylformylglycinamidine cyclo-ligase
    {'NZ_AP017367_1_1120537_1119866'},,,,0,magnesium protoporphyrin IX methyltransferase
    {'NZ_AP017367_1_2724753_2723800'},,,,0,quinolinate synthase NadA
    {'NZ_AP017367_1_834910_833456'  },,,,0,aminobutyraldehyde dehydrogenase
    {'NZ_AP017367_1_1803178_1804215'},,,,0,S-methyl-5-thioribose-1-phosphate isomerase
    {'NZ_AP017367_1_3156939_3154765'},,,,4020.97281,phosphoribosylformylglycinamidine synthase subunit PurL
    {'NZ_AP017367_1_1559645_1558884'},,,,0,imidazole glycerol phosphate synthase subunit HisF
    {'NZ_AP017367_1_2669186_2667936'},,,,0,UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
    {'NZ_AP017367_1_260820_260005'  },,,,0,UDP-3-O-acyl-N-acetylglucosamine deacetylase
    {'NZ_AP017367_1_264241_263543'  },,,,0,phosphoribosylaminoimidazolesuccinocarboxamide synthase
    {'NZ_AP017367_1_258446_257304'  },,,,0,lipid-A-disaccharide synthase
    {'NZ_AP017367_1_4077032_4077802'},,,,0,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase
    {'NZ_AP017367_1_2675947_2675114'},,,,0,undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase
    {'NZ_AP017367_1_3957801_3957199'},,,,0,"cob(I)yrinic acid a,c-diamide adenosyltransferase"
    {'NZ_AP017367_1_1838321_1836843'},,,,2948.386884,cobyric acid synthase CobQ
    {'NZ_AP017367_1_158426_157524'  },,,,63034.42191,AAA family ATPase
    {'NZ_AP017367_1_588590_587688'  },,,,63034.42191,AAA family ATPase
    {'NZ_AP017367_1_901090_901746'  },,,,383.6494561,cobaltochelatase subunit CobN
    {'NZ_AP017367_1_1610183_1608759'},,,,42.4463228,NAD-dependent succinate-semialdehyde dehydrogenase
    {'NZ_AP017367_1_1945979_1943946'},,,,2295.366533,NAD(P)/FAD-dependent oxidoreductase
    {'NZ_AP017367_1_5471289_5470372'},,,,3890.36874,speB
    {'NZ_AP017367_1_3410909_3411799'},,,,0,Nit6803 family nitrilase
    {'NZ_AP017367_1_2774577_2773213'},,,,0,8-oxoguanine deaminase
    {'NZ_AP017367_1_1892588_1893253'},,,,0,biuret amidohydrolase
    {'NZ_AP017367_1_39230_40102'    },,,,16.32550877,4-hydroxybenzoate solanesyltransferase
    {'NZ_AP017367_1_1673953_1673216'},,,,0,dienelactone hydrolase family protein
    {'NZ_AP017367_1_1816263_1817027'},,,,0,undecaprenyl-diphosphate phosphatase
    {'NZ_AP017367_1_1787944_1787051'},,,,0,phospho-N-acetylmuramoyl-pentapeptide-transferase
    {'NZ_AP017367_1_361205_360531'  },,,,0,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
    {'NZ_AP017367_1_4210792_4209857'},,,,0,4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase
    {'NZ_AP017367_1_4506816_4508633'},,,,15943.49186,1-deoxy-D-xylulose-5-phosphate synthase
    {'NZ_AP017367_1_3099667_3099203'},,,,0,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase"
    {'NZ_AP017367_1_2792709_2794070'},,,,0,cytochrome P450
    {'NZ_AP017367_1_42501_43523'    },,,,646.4901473,4-hydroxythreonine-4-phosphate dehydrogenase PdxA
    {'NZ_AP017367_1_530983_529835'  },,,,13.06040702,1-deoxy-D-xylulose-5-phosphate reductoisomerase
    {'NZ_AP017367_1_1520749_1521687'},,,,0,GDP-L-fucose synthase family protein
    {'NZ_AP017367_1_1709552_1710463'},,,,0,GDP-L-fucose synthase family protein
    {'NZ_AP017367_1_4295784_4296926'},,,,6799.574403,NAD-dependent epimerase/dehydratase family protein
    {'NZ_AP017367_1_4099111_4097972'},,,,0,SAM-dependent methyltransferase
    {'NZ_AP017367_1_296369_295680'  },,,,10010.80198,2-phosphosulfolactate phosphatase family protein
    {'NZ_AP017367_1_2728216_2727515'},,,,0,pyridoxine 5'-phosphate synthase
    {'NZ_AP017367_1_419382_418192'  },,,,0,4-hydroxy-3-methylbut-2-enyl diphosphate reductase
    {'NZ_AP017367_1_4112766_4113797'},,,,27119.93517,magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase
    {'NZ_AP017367_1_4708346_4709227'},,,,6740.802571,SDR family oxidoreductase
    {'NZ_AP017367_1_1257865_1256342'},,,,27053.00058,ferredoxin:protochlorophyllide reductase (ATP-dependent) subunit B
    {'NZ_AP017367_1_2934581_2933190'},,,,85864.01338,ferredoxin:protochlorophyllide reductase (ATP-dependent) subunit N
    {'NZ_AP017367_1_346276_347214'  },,,,0,chlorophyll synthase ChlG
    {'NZ_AP017367_1_1001825_1002838'},,,,0,DegT/DnrJ/EryC1/StrS family aminotransferase
    {'NZ_AP017367_1_1763107_1764126'},,,,0,DegT/DnrJ/EryC1/StrS family aminotransferase
    {'NZ_AP017367_1_781545_782246'  },,,,0,diadenylate cyclase CdaA
    {'NZ_AP017367_1_2936635_2937549'},,,,0,adenosylcobinamide-phosphate synthase CbiB
    {'NZ_AP017367_1_4635657_4636745'},,,,3163.8836,FAD-dependent urate hydroxylase HpxO
    {'NZ_AP017367_1_4007599_4008957'},,,,4605.426024,carotenoid oxygenase family protein
    {'NZ_AP017367_1_423705_424538'  },,,,1168.906428,methyltransferase domain-containing protein
    {'NZ_AP017367_1_691138_690038'  },,,,4798.067028,5-(carboxyamino)imidazole ribonucleotide synthase
    {'NZ_AP017367_1_1656004_1655465'},,,,0,5-(carboxyamino)imidazole ribonucleotide mutase
    {'NZ_AP017367_1_3961255_3962202'},,,,2546.779368,ABC transporter ATP-binding protein
    {'NZ_AP017367_1_3664600_3663863'},,,,679.1411648,amino acid ABC transporter substrate-binding protein
    {'NZ_AP017367_1_3949968_3950699'},,,,679.1411648,amino acid ABC transporter substrate-binding protein
    {'NZ_AP017367_1_987553_988668'  },,,,679.1411648,amino acid ABC transporter substrate-binding protein
    {'NZ_AP017367_1_1893434_1894921'},,,,2546.779368,ABC transporter ATP-binding protein
    {'NZ_AP017367_1_734345_735571'  },,,,2546.779368,ABC transporter ATP-binding protein
    {'NZ_AP017367_1_2161347_2158564'},,,,8099.084901,cation-translocating P-type ATPase
    {'NZ_AP017367_1_3559775_3560524'},,,,11.42785614,metal ABC transporter ATP-binding protein
    {'NZ_AP017367_1_5440072_5442828'},,,,8099.084901,cation-translocating P-type ATPase
    {'NZ_AP017367_1_3252630_3250837'},,,,306.9195649,ATP-dependent zinc metalloprotease FtsH3
    {'NZ_AP017367_1_3479093_3476793'},,,,35548.79535,heavy metal translocating P-type ATPase
    {'NZ_AP017367_1_1913844_1913101'},,,,0,amino acid ABC transporter ATP-binding protein
    {'NZ_AP017367_1_3893257_3892604'},,,,0,transporter substrate-binding domain-containing protein
    {'NZ_AP017367_1_2295369_2294392'},,,,0,sulfate/molybdate ABC transporter ATP-binding protein
    {'NZ_AP017367_1_3938241_3938999'},,,,0,sulfate ABC transporter permease subunit CysT
    {'NZ_AP017367_1_3939070_3939765'},,,,0,sulfate ABC transporter permease subunit CysW
    {'NZ_AP017367_1_2320440_2321561'},,,,40097.08209,urea ABC transporter substrate-binding protein
    {'NZ_AP017367_1_3810734_3809748'},,,,0,aromatic ring-hydroxylating dioxygenase subunit alpha
    {'NZ_AP017367_1_1893428_1894783'},,,,2546.779368,ABC transporter ATP-binding protein
    {'NZ_AP017367_1_179199_180326'  },,,,29428.36211,ABC transporter substrate-binding protein
    {'NZ_AP017367_1_2367350_2368045'},,,,2546.779368,ABC transporter ATP-binding protein
    {'NZ_AP017367_1_1073102_1073989'},,,,2546.779368,ABC transporter ATP-binding protein
    {'NZ_AP017367_1_3107392_3108936'},,,,0,dipeptide ABC transporter ATP-binding protein
    {'NZ_AP017367_1_1132494_1134830'},,,,35548.79535,heavy metal translocating P-type ATPase
    {'NZ_AP017367_1_3479114_3476790'},,,,35548.79535,heavy metal translocating P-type ATPase
    {'NZ_AP017367_1_1893434_1894861'},,,,2546.779368,ABC transporter ATP-binding protein
    {'NZ_AP017367_1_1985422_1984313'},,,,29428.36211,ABC transporter substrate-binding protein
    {'NZ_AP017367_1_273243_271378'  },,,,2546.779368,ABC transporter ATP-binding protein
    {'NZ_AP017367_1_1722298_1720322'},,,,0,nitrate ABC transporter ATP-binding protein
    {'NZ_AP017367_1_4681047_4682372'},,,,0,CmpA/NrtA family ABC transporter substrate-binding protein
    {'NZ_AP017367_1_4686464_4688572'},,,,0,molybdopterin oxidoreductase family protein
    {'NZ_AP017367_1_2527526_2526792'},,,,2546.779368,ABC transporter ATP-binding protein
    {'NZ_AP017367_1_1197005_1199566'},,,,21652.52228,mgtA
    {'NZ_AP017367_1_93848_95311'    },,,,0,nickel ABC transporter substrate-binding protein
    {'NZ_AP017367_1_96479_97327'    },,,,0,nickel ABC transporter permease subunit NikC
    {'NZ_AP017367_1_3810767_3809820'},,,,2546.779368,ABC transporter ATP-binding protein
    {'NZ_AP017367_1_74952_77282'    },,,,2202.311133,TonB-dependent siderophore receptor
    {'NZ_AP017367_1_1706086_1705070'},,,,2546.779368,ABC transporter ATP-binding protein
    {'NZ_AP017367_1_2051310_2053028'},,,,4649.504898,succinate dehydrogenase/fumarate reductase flavoprotein subunit
    {'NZ_AP017367_1_2237327_2236602'},,,,11.42785614,metal ABC transporter ATP-binding protein
    {'NZ_AP017367_1_3890531_3891073'},,,,16.32550877,Cytochrome b6-f complex iron-sulfur subunit
    {'NZ_AP017367_1_4602904_4601861'},,,,0,Iron deficiency-induced protein A precursor
    {'NZ_AP017367_1_62075_61296'    },,,,0,putative siderophore transport system ATP-binding protein YusV
    {'NZ_AP017367_1_1052191_1053477'},,,,0,Guanine/hypoxanthine permease PbuG
    {'NZ_AP017367_1_1454861_1456165'},,,,0,Multidrug resistance protein NorM
    {'NZ_AP017367_1_2725258_2726886'},,,,0,Bicarbonate transporter BicA
    {'NZ_AP017367_1_4837528_4836407'},,,,0,Major Facilitator Superfamily protein
    {'NZ_AP017367_1_1854029_1852377'},,,,0,PTS system glucose-specific EIICB component
    {'NZ_AP017367_1_1856760_1854265'},,,,0,Phosphoenolpyruvate-protein phosphotransferase
    {'NZ_AP017367_1_3031854_3031117'},,,,0,AIR carboxylase
    {'NZ_AP017367_1_3294085_3294738'},,,,0,Lipoprotein-releasing system ATP-binding protein LolD
    {'NZ_AP017367_1_199039_198128'  },,,,135.5017228,Thioredoxin reductase
    {'NZ_AP017367_1_1783395_1784621'},,,,5348.236673,ispG
    {'NZ_AP017367_1_2281269_2281955'},,,,0,BC transporter glutamine-binding protein GlnH precursor
    {'NZ_AP017367_1_1185287_1186063'},,,,0,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
    {'NZ_AP017367_1_648663_650432'  },,,,0,Putative fatty-acid--CoA ligase fadD21
    {'NZ_AP017367_1_259765_259325'  },,,,0,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
    {'NZ_AP017367_1_3282122_3281394'},,,,0,3-oxoacyl-[acyl-carrier-protein] reductase FabG
    {'NZ_AP017367_1_3902520_3903743'},,,,42.4463228,3-oxoacyl-[acyl-carrier-protein] synthase 2
    {'NZ_AP017367_1_808403_807441'  },,,,0,3-oxoacyl-[acyl-carrier-protein] synthase 3
    {'NZ_AP017367_1_4531520_4538059'},,,,0,Mycocerosic acid synthase
    {'NZ_AP017367_1_1185278_1186039'},,,,0,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
    {'NZ_AP017367_1_807364_806489'  },,,,0,Polyketide biosynthesis malonyl CoA-acyl carrier protein transacylase PksC
    {'NZ_AP017367_1_1262100_1260754'},,,,0,Ammonia channel precursor
    {'NZ_AP017367_1_34450_37569'    },,,,0,Efflux pump membrane transporter BepE
    {'NZ_AP017367_1_4432405_4431341'},,,,0,Sodium Bile acid symporter family protein
    {'NZ_AP017367_1_2161368_2158561'},,,,0,Calcium-transporting ATPase 1
    {'NZ_AP017367_1_676913_679576'  },,,,0,putative cation-transporting ATPase F
    {'NZ_AP017367_1_1161806_1160709'},,,,0,Putative cation exchanger YfkE
    {'NZ_AP017367_1_2125540_2123981'},,,,0,Low-affinity Na(+)/H(+) antiporter NhaS1
    {'NZ_AP017367_1_2552647_2550521'},,,,0,putative copper-importing P-type ATPase A
    {'NZ_AP017367_1_5440033_5442780'},,,,0,Calcium-transporting ATPase
    {'NZ_AP017367_1_3479105_3476796'},,,,0,putative copper-transporting ATPase PacS
    {'NZ_AP017367_1_4686467_4688590'},,,,7238.730589,Nitrate reductase
    {'NZ_AP017367_1_1856256_1854259'},,,,0,Phosphoenolpyruvate-protein phosphotransferase
    {'NZ_AP017367_1_1854035_1852719'},,,,0,PTS system glucose-specific EIICB component
    {'NZ_AP017367_1_1352507_1353670'},,,,0,Putative teichuronic acid biosynthesis glycosyltransferase TuaC
    {'NZ_AP017367_1_2318419_2320182'},,,,0,Glutathione-regulated potassium-efflux system protein KefC
    {'NZ_AP017367_1_5457087_5458367'},,,,0,Inner membrane protein YbaL
    {'NZ_AP017367_1_1073165_1074097'},,,,0,Spermidine/putrescine import ATP-binding protein PotA
    {'NZ_AP017367_1_62078_61317'    },,,,0,putative siderophore transport system ATP-binding protein YusV
    {'NZ_AP017367_1_5063470_5064888'},,,,1466.030688,atpD
    {'NZ_AP017367_1_5440024_5442810'},,,,0,Calcium-transporting ATPase
    {'NZ_AP017367_1_676898_679534'  },,,,0,putative cation-transporting ATPase F
    {'NZ_AP017367_1_5434571_5435680'},,,,0,Glutathione transport system permease protein GsiD
    {'NZ_AP017367_1_1454876_1456174'},,,,0,Multidrug resistance protein NorM
    {'NZ_AP017367_1_4679309_4680832'},,,,0,Sulfite reductase [ferredoxin]
    {'NZ_AP017367_1_2707405_2708328'},,,,4220.144017,bioB
    {'NZ_AP017367_1_2258868_2260118'},,,,52.24162806,Ferredoxin--NADP reductase
    {'NZ_AP017367_1_707652_708524'  },,,,0,"Bifunctional homocysteine S-methyltransferase/5,10-methylenetetrahydrofolate reductase"
    {'NZ_AP017367_1_2011380_2010484'},,,,0,putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
    {'NZ_AP017367_1_298460_297681'  },,,,0,Phosphatidate cytidylyltransferase
    {'NZ_AP017367_1_1868780_1871200'},,,,0,Maltodextrin phosphorylase
    {'NZ_AP017367_1_482467_480035'  },,,,0,Maltodextrin phosphorylase
    {'NZ_AP017367_1_5177287_5179617'},,,,0,Maltodextrin phosphorylase
    {'NZ_AP017367_1_5157740_5156298'},,,,0,NAD(P)H-quinone oxidoreductase chain 4 1
    {'NZ_AP017367_1_4290184_4289156'},,,,0,NADH-quinone oxidoreductase subunit H
    {'NZ_AP017367_1_3617362_3618093'},,,,73557.84487,Fatty acid desaturase
    {'NZ_AP017367_1_4100276_4099557'},,,,73557.84487,Fatty acid desaturase
    {'NZ_AP017367_1_2674524_2673886'},,,,4636.444491,1-acyl-sn-glycerol-3-phosphate acyltransferase
    {'NZ_AP017367_1_3533120_3534325'},,,,0,tyrosine--tRNA ligase
    {'NZ_AP017367_1_4746874_4748031'},,,,0,coenzyme F420-reducing hydrogenase subunit beta
    {'NZ_AP017367_1_5124966_5126957'},,,,7005.275813,alanine--tRNA ligase
    {'NZ_AP017367_1_4075527_4076966'},,,,0,Neopullulanase
    {'NZ_AP017367_1_4099015_4097957'},,,,0,Cyclopropane-fatty-acyl-phospholipid synthase
    {'NZ_AP017367_1_891204_889447'  },,,,0,arginine--tRNA ligase
    {'NZ_AP017367_1_4571618_4573414'},,,,5555.570634,aspartate--tRNA ligase
    {'NZ_AP017367_1_1897165_1895819'},,,,0,asparagine--tRNA ligase
    {'NZ_AP017367_1_1557841_1556381'},,,,439.1561859,cysteine--tRNA ligase
    {'NZ_AP017367_1_1999798_2000664'},,,,0,Glycine--tRNA ligase alpha subunit
    {'NZ_AP017367_1_3516130_3514001'},,,,5167.023526,Glycine--tRNA ligase beta subunit
    {'NZ_AP017367_1_1908270_1909490'},,,,4923.773445,histidine--tRNA ligase
    {'NZ_AP017367_1_2189789_2192638'},,,,8652.519648,isoleucine--tRNA ligase
    {'NZ_AP017367_1_2910770_2908230'},,,,0,valine--tRNA ligase
    {'NZ_AP017367_1_4430524_4428038'},,,,45.71142456,leucine--tRNA ligase
    {'NZ_AP017367_1_4430593_4428041'},,,,45.71142456,leucine--tRNA ligase
    {'NZ_AP017367_1_310625_309051'  },,,,19056.76639,methionine--tRNA ligase
    {'NZ_AP017367_1_789549_790526'  },,,,0,Phenylalanine--tRNA ligase alpha subunit
    {'NZ_AP017367_1_3362778_3360988'},,,,1674.9972,proline--tRNA ligase
    {'NZ_AP017367_1_2348687_2349952'},,,,1260.329277,serine--tRNA ligase
    {'NZ_AP017367_1_3837462_3835690'},,,,76369.09748,hypothetical protein
    {'NZ_AP017367_1_706486_707463'  },,,,153.4597824,tryptophan--tRNA ligase
    {'NZ_AP017367_1_2910770_2908365'},,,,0,valine--tRNA ligase
    {'NZ_AP017367_1_5038002_5039057'},,,,26.12081403,Queuine tRNA-ribosyltransferase
    {'NZ_AP017367_1_2239886_2238627'},,,,5269.874231,glutamyl-tRNA reductase
    {'NZ_AP017367_1_4123643_4123068'},,,,0,Peptidyl-tRNA hydrolase
    {'NZ_AP017367_1_1117856_1116519'},,,,1957.428502,Biotin carboxylase
    {'NZ_AP017367_1_1352507_1353664'},,,,0,Putative teichuronic acid biosynthesis glycosyltransferase TuaC
    {'NZ_AP017367_1_4964681_4963635'},,,,0,UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
    {'NZ_AP017367_1_259306_258533'  },,,,0,Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
    {'NZ_AP017367_1_5244998_5243730'},,,,0,Nitrogenase molybdenum-iron protein beta chain
    {'NZ_AP017367_1_5248856_5247330'},,,,0,Nitrogenase molybdenum-iron protein beta chain
