# gapseq version: 1.4.0 27684cdd
# Sequence DB md5sum: 954ab58 (2024-11-06, Bacteria)
# Genome format: nucl
rxn	name	ec	bihit	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	pathway	status	pathway.status	dbhit	complex	exception	complex.status
METHYLENETHFDEHYDROG-NADP-RXN	NADP+-dependent methylenetetrahydrofolate dehydrogenase	1.5.1.5		UniRef90_A4FP42	43.836	1.03e-65	219	99	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2434182	2433313	|CODH-PWY|	good_blast	NA	rxn00907 rxn32777 	NA	0	1
METHYLENETHFDEHYDROG-NADP-RXN	NADP+-dependent methylenetetrahydrofolate dehydrogenase	1.5.1.5		UniRef90_B8GC39	46.831	2.51e-62	209	96	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2434179	2433328	|CODH-PWY|	good_blast	NA	rxn00907 rxn32777 	NA	0	1
METHYLENETHFDEHYDROG-NADP-RXN	NADP+-dependent methylenetetrahydrofolate dehydrogenase	1.5.1.5		UniRef90_A0QSY5	45.614	5.90e-60	202	96	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2434176	2433328	|CODH-PWY|	good_blast	NA	rxn00907 rxn32777 	NA	0	1
METHYLENETHFDEHYDROG-NADP-RXN	NADP+-dependent methylenetetrahydrofolate dehydrogenase	1.5.1.5		UniRef90_Q1BCR8	43.706	3.98e-59	200	96	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2434176	2433325	|CODH-PWY|	good_blast	NA	rxn00907 rxn32777 	NA	0	1
METHYLENETHFDEHYDROG-NADP-RXN	NADP+-dependent methylenetetrahydrofolate dehydrogenase	1.5.1.5		UniRef90_A0JTZ0	45.455	9.62e-59	200	89	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2434110	2433304	|CODH-PWY|	good_blast	NA	rxn00907 rxn32777 	NA	0	1
METHYLENETHFDEHYDROG-NADP-RXN	NADP+-dependent methylenetetrahydrofolate dehydrogenase	1.5.1.5		UniRef90_Q8FRU9	43.151	2.15e-58	198	98	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2434176	2433307	|CODH-PWY|	good_blast	NA	rxn00907 rxn32777 	NA	0	1
METHYLENETHFDEHYDROG-NADP-RXN	NADP+-dependent methylenetetrahydrofolate dehydrogenase	1.5.1.5		UniRef90_Q4JTI3	43.403	4.86e-58	197	97	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2434182	2433325	|CODH-PWY|	good_blast	NA	rxn00907 rxn32777 	NA	0	1
METHYLENETHFDEHYDROG-NADP-RXN	NADP+-dependent methylenetetrahydrofolate dehydrogenase	1.5.1.5		UniRef90_B2HDR8	44.484	4.04e-58	197	95	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2434176	2433340	|CODH-PWY|	good_blast	NA	rxn00907 rxn32777 	NA	0	1
METHYLENETHFDEHYDROG-NADP-RXN	NADP+-dependent methylenetetrahydrofolate dehydrogenase	1.5.1.5		UniRef90_B2GM30	41.472	7.25e-58	197	99	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2434179	2433301	|CODH-PWY|	good_blast	NA	rxn00907 rxn32777 	NA	0	1
METHYLENETHFDEHYDROG-NADP-RXN	NADP+-dependent methylenetetrahydrofolate dehydrogenase	1.5.1.5		UniRef90_A0LRU9	45.890	2.29e-55	189	97	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2434179	2433310	|CODH-PWY|	good_blast	NA	rxn00907 rxn32777 	NA	0	1
METHYLENETHFDEHYDROG-NADP-RXN	NADP+-dependent methylenetetrahydrofolate dehydrogenase	1.5.1.5		UniRef90_Q6NIZ6	42.907	5.81e-54	185	98	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2434176	2433316	|CODH-PWY|	good_blast	NA	rxn00907 rxn32777 	NA	0	1
METHYLENETHFDEHYDROG-NADP-RXN	NADP+-dependent methylenetetrahydrofolate dehydrogenase	1.5.1.5		UniRef90_A1SED2	41.611	1.07e-50	176	96	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2434182	2433298	|CODH-PWY|	good_blast	NA	rxn00907 rxn32777 	NA	0	1
METHYLENETHFDEHYDROG-NADP-RXN	NADP+-dependent methylenetetrahydrofolate dehydrogenase	1.5.1.5		UniRef90_A9WJ10	48.235	3.90e-46	162	86	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2434092	2433328	|CODH-PWY|	good_blast	NA	rxn00907 rxn32777 	NA	0	1
METHYLENETHFDEHYDROG-NADP-RXN	NADP+-dependent methylenetetrahydrofolate dehydrogenase	1.5.1.5		UniRef90_Q6A6Z2	40.625	2.75e-45	160	96	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2434176	2433319	|CODH-PWY|	good_blast	NA	rxn00907 rxn32777 	NA	0	1
METHYLENETHFDEHYDROG-NADP-RXN	NADP+-dependent methylenetetrahydrofolate dehydrogenase	1.5.1.5		UniRef90_B0RDR2	45.714	2.04e-44	158	79	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2434053	2433340	|CODH-PWY|	good_blast	NA	rxn00907 rxn32777 	NA	0	1
METHYLENETHFDEHYDROG-NADP-RXN	NADP+-dependent methylenetetrahydrofolate dehydrogenase	1.5.1.5		UniRef90_O32879	40.925	5.62e-43	153	95	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2434176	2433340	|CODH-PWY|	good_blast	NA	rxn00907 rxn32777 	NA	0	1
METHYLENETHFDEHYDROG-NADP-RXN	NADP+-dependent methylenetetrahydrofolate dehydrogenase	1.5.1.5		UniRef90_Q0RNE2	38.839	2.04e-34	128	80	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2434179	2433508	|CODH-PWY|	good_blast	NA	rxn00907 rxn32777 	NA	0	1
METHYLENETHFDEHYDROG-NADP-RXN	NADP+-dependent methylenetetrahydrofolate dehydrogenase	1.5.1.5		UniRef90_Q9AGP6	33.579	3.48e-30	117	89	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2434182	2433370	|CODH-PWY|	good_blast	NA	rxn00907 rxn32777 	NA	0	1
METHYLENETHFDEHYDROG-NADP-RXN	NADP+-dependent methylenetetrahydrofolate dehydrogenase	1.5.1.5		UniRef90_A8L893	42.795	1.01e-30	117	82	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2434179	2433493	|CODH-PWY|	good_blast	NA	rxn00907 rxn32777 	NA	0	1
METHYLENETHFDEHYDROG-NADP-RXN	NADP+-dependent methylenetetrahydrofolate dehydrogenase	1.5.1.5		UniRef90_Q5YU63	41.729	2.05e-29	114	90	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2434107	2433310	|CODH-PWY|	good_blast	NA	rxn00907 rxn32777 	NA	0	1
1.2.7.4-RXN	carbon monoxide dehydrogenase (ferredoxin)	1.2.7.4	NA									|CODH-PWY|	no_blast	NA	rxn05803 rxn06847 rxn07189 rxn07824 rxn15962 rxn16153 rxn16164 rxn17208 rxn19251 rxn33372 	Subunit 2	0	NA
1.2.7.4-RXN	carbon monoxide dehydrogenase (ferredoxin)	1.2.7.4	NA									|CODH-PWY|	no_blast	NA	rxn05803 rxn06847 rxn07189 rxn07824 rxn15962 rxn16153 rxn16164 rxn17208 rxn19251 rxn33372 	Subunit undefined	0	NA
1.2.7.4-RXN	carbon monoxide dehydrogenase (ferredoxin)	1.2.7.4	NA									|CODH-PWY|	no_blast	NA	rxn05803 rxn06847 rxn07189 rxn07824 rxn15962 rxn16153 rxn16164 rxn17208 rxn19251 rxn33372 	NA	0	NA
RXN-21797	methylene tetrahydrofolate reductase (bifurcating)		NA									|CODH-PWY|	no_blast	NA	 	Subunit 3	0	NA
RXN-21797	methylene tetrahydrofolate reductase (bifurcating)		NA									|CODH-PWY|	no_blast	NA	 	Subunit 4	0	NA
RXN-21797	methylene tetrahydrofolate reductase (bifurcating)		NA									|CODH-PWY|	no_blast	NA	 	Subunit undefined	0	NA
RXN-21797	methylene tetrahydrofolate reductase (bifurcating)		NA									|CODH-PWY|	no_blast	NA	 	NA	0	NA
CREATININASE-RXN	creatininase	3.5.2.10	NA	UniRef90_P83772	23.664	2.96e-14	69.3	94	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	1158871	1158140	|CRNFORCAT-PWY|	bad_blast	NA	rxn01374 	NA	0	NA
CREATINASE-RXN	creatinase	3.5.3.3	NA									|CRNFORCAT-PWY|	no_blast	NA	rxn01142 	NA	0	NA
SARCOSINE-DEHYDROGENASE-RXN	sarcosine dehydrogenase	1.5.8.3	NA									|CRNFORCAT-PWY|	no_blast	NA	rxn05870 rxn27099 	Subunit 2	0	NA
SARCOSINE-DEHYDROGENASE-RXN	sarcosine dehydrogenase	1.5.8.3	NA	UniRef50_C8RZ92	31.707	4.56e-23	95.9	85	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	431458	432165	|CRNFORCAT-PWY|	bad_blast	NA	rxn05870 rxn27099 	Subunit undefined	0	NA
SARCOX-RXN	sarcosine oxidase	1.5.3.1	NA									|CRNFORCAT-PWY|	no_blast	NA	rxn00433 	NA	0	NA
RXN0-5222	cyanase		NA									|CYANCAT-PWY|	spontaneous	NA	 	NA	0	NA
RXN0-5224	carbonate dehydratase	4.2.1.1		sp|Q31NJ6|NU1C_SYNE7	37.846	2.13e-66	224	84	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2894956	2894015	|CYANCAT-PWY|	good_blast	NA	rxn00102 	Subunit 1	0	NA
RXN0-5224	carbonate dehydratase	4.2.1.1	NA	sp|Q31P07|NDHJ_SYNE7	23.684	3.9	24.6	81	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	1408928	1409326	|CYANCAT-PWY|	bad_blast	NA	rxn00102 	Subunit 10	0	NA
RXN0-5224	carbonate dehydratase	4.2.1.1	NA									|CYANCAT-PWY|	no_blast	NA	rxn00102 	Subunit 11	0	NA
RXN0-5224	carbonate dehydratase	4.2.1.1	NA									|CYANCAT-PWY|	no_blast	NA	rxn00102 	Subunit 12	0	NA
RXN0-5224	carbonate dehydratase	4.2.1.1	NA									|CYANCAT-PWY|	no_blast	NA	rxn00102 	Subunit 13	0	NA
RXN0-5224	carbonate dehydratase	4.2.1.1	NA									|CYANCAT-PWY|	no_blast	NA	rxn00102 	Subunit 14	0	NA
RXN0-5224	carbonate dehydratase	4.2.1.1	NA									|CYANCAT-PWY|	no_blast	NA	rxn00102 	Subunit 15	0	NA
RXN0-5224	carbonate dehydratase	4.2.1.1	NA									|CYANCAT-PWY|	no_blast	NA	rxn00102 	Subunit 2	0	NA
RXN0-5224	carbonate dehydratase	4.2.1.1	NA	sp|Q7U9P6|NU3C_PARMW	40.426	1.28e-19	79.7	75	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2902132	2901851	|CYANCAT-PWY|	bad_blast	NA	rxn00102 	Subunit 3	0	NA
RXN0-5224	carbonate dehydratase	4.2.1.1		tr|Q8VPU9|Q8VPU9_SYNE7	37.642	4.04e-65	226	87	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2889975	2888692	|CYANCAT-PWY|	good_blast	NA	rxn00102 	Subunit 4	0	NA
RXN0-5224	carbonate dehydratase	4.2.1.1		sp|Q31ME6|NDHH_SYNE7	41.085	4.01e-87	285	97	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2900548	2899391	|CYANCAT-PWY|	good_blast	NA	rxn00102 	Subunit 8	0	NA
RXN0-5224	carbonate dehydratase	4.2.1.1	NA									|CYANCAT-PWY|	no_blast	NA	rxn00102 	Subunit NdhV	0	NA
RXN0-5224	carbonate dehydratase	4.2.1.1		sp|P0ABE9|CYNT_ECOLI	31.188	1.59e-25	100	90	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	1537185	1536592	|CYANCAT-PWY|	good_blast	NA	rxn00102 	Subunit undefined	0	NA
R524-RXN	cyanase	4.2.1.104	NA	UniRef90_Q885A6	24.627	0.36	27.7	85	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	638717	638394	|CYANCAT-PWY|	bad_blast	NA	rxn02529 rxn05063 rxn05064 rxn23233 	NA	0	NA
CYCLOHEXANOL-DEHYDROGENASE-RXN	cyclohexanol dehydrogenase	1.1.1.245		UniRef90_Q937L4	41.961	1.45e-51	177	100	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2706968	2707732	|CYCLOHEXANOL-OXIDATION-PWY|	good_blast	NA	rxn01597 	NA	0	1
CYCLOHEXANOL-DEHYDROGENASE-RXN	cyclohexanol dehydrogenase	1.1.1.245		UniRef90_Q937L4	39.615	4.72e-43	152	100	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	789786	790559	|CYCLOHEXANOL-OXIDATION-PWY|	good_blast	NA	rxn01597 	NA	0	1
CYCLOHEXANOL-DEHYDROGENASE-RXN	cyclohexanol dehydrogenase	1.1.1.245		UniRef90_Q937L4	33.871	2.79e-35	130	100	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2025816	2025085	|CYCLOHEXANOL-OXIDATION-PWY|	good_blast	NA	rxn01597 	NA	0	1
CYCLOHEXANOL-DEHYDROGENASE-RXN	cyclohexanol dehydrogenase	1.1.1.245		UniRef90_Q937L4	36.290	2.97e-33	124	100	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	242116	241382	|CYCLOHEXANOL-OXIDATION-PWY|	good_blast	NA	rxn01597 	NA	0	1
CYCLOHEXANOL-DEHYDROGENASE-RXN	cyclohexanol dehydrogenase	1.1.1.245		UniRef90_Q937L4	32.443	3.67e-33	124	100	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2565680	2564895	|CYCLOHEXANOL-OXIDATION-PWY|	good_blast	NA	rxn01597 	NA	0	1
CYCLOHEXANOL-DEHYDROGENASE-RXN	cyclohexanol dehydrogenase	1.1.1.245		UniRef90_Q937L4	33.482	1.34e-28	110	100	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	33711	33070	|CYCLOHEXANOL-OXIDATION-PWY|	good_blast	NA	rxn01597 	NA	0	1
CYCLOHEXANOL-DEHYDROGENASE-RXN	cyclohexanol dehydrogenase	1.1.1.245		UniRef90_Q937L4	31.452	6.13e-26	103	100	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	1843981	1844715	|CYCLOHEXANOL-OXIDATION-PWY|	good_blast	NA	rxn01597 	NA	0	1
CYCLOHEXANOL-DEHYDROGENASE-RXN	cyclohexanol dehydrogenase	1.1.1.245		UniRef90_Q937L4	30.400	2.12e-25	101	100	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	1753306	1754055	|CYCLOHEXANOL-OXIDATION-PWY|	good_blast	NA	rxn01597 	NA	0	1
CYCLOHEXANONE-MONOOXYGENASE-RXN	cyclohexanone monooxygenase	1.14.13.22	NA									|CYCLOHEXANOL-OXIDATION-PWY|	no_blast	NA	rxn01598 rxn04472 	NA	0	NA
6-OXOHEXANOATE-OXIDATION-RXN	6-oxohexanoate dehydrogenase	1.2.1.63		UniRef50_Q1JUP4	40.512	1.66e-102	333	98	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	1634243	1632837	|CYCLOHEXANOL-OXIDATION-PWY|	good_blast	NA	rxn03455 	NA	0	1
6-OXOHEXANOATE-OXIDATION-RXN	6-oxohexanoate dehydrogenase	1.2.1.63		UniRef50_Q1JUP4	33.925	2.01e-62	217	98	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	1326614	1327963	|CYCLOHEXANOL-OXIDATION-PWY|	good_blast	NA	rxn03455 	NA	0	1
6-OXOHEXANOATE-OXIDATION-RXN	6-oxohexanoate dehydrogenase	1.2.1.63		UniRef50_Q1JUP4	32.967	1.11e-55	197	98	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2027229	2025871	|CYCLOHEXANOL-OXIDATION-PWY|	good_blast	NA	rxn03455 	NA	0	1
6-OXOHEXANOATE-OXIDATION-RXN	6-oxohexanoate dehydrogenase	1.2.1.63		UniRef50_Q1JUP4	29.193	6.98e-49	177	98	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	153541	152111	|CYCLOHEXANOL-OXIDATION-PWY|	good_blast	NA	rxn03455 	NA	0	1
6-OXOHEXANOATE-OXIDATION-RXN	6-oxohexanoate dehydrogenase	1.2.1.63		UniRef50_Q1JUP4	28.870	5.06e-24	103	98	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	670224	668842	|CYCLOHEXANOL-OXIDATION-PWY|	good_blast	NA	rxn03455 	NA	0	1
6-HYDROXYHEXANOATE-OXIDATION-RXN	6-hydroxyhexanoate dehydrogenase	1.1.1.258	NA	UniRef50_M1LWP7	25.490	1.81e-22	95.9	97	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	615038	616036	|CYCLOHEXANOL-OXIDATION-PWY|	bad_blast	NA	rxn03595 	NA	0	NA
6-HEXANOLIDE-HYDROLYSIS-RXN	6-hexanolide hydrolysis		NA									|CYCLOHEXANOL-OXIDATION-PWY|	no_blast	NA	 	NA	0	NA
CYSTEINE-DIOXYGENASE-RXN	cysteine dioxygenase	1.13.11.20	NA									|CYSTEINE-DEG-PWY|	no_blast	NA	rxn00645 	NA	0	NA
3-SULFINOALANINE-AMINOTRANSFERASE-RXN	3-sulfinoalanine aminotransferase		NA									|CYSTEINE-DEG-PWY|	no_seq_data	NA	 	NA	0	NA
3-SULFINYL-PYRUVATE-SPON-RXN	3-SULFINYL-PYRUVATE-SPON-RXN	3.13.1	NA									|CYSTEINE-DEG-PWY|	spontaneous	NA	 	NA	0	NA
SERINE-O-ACETTRAN-RXN	serine acetyltransferase	2.3.1.30		UniRef90_P0A9D4	50.558	8.17e-84	270	96	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2216846	2217652	|CYSTSYN-PWY|	good_blast	full	rxn00423 rxn33958 	NA	0	1
SERINE-O-ACETTRAN-RXN	serine acetyltransferase	2.3.1.30		UniRef90_A8F961	47.561	7.70e-42	147	75	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2217095	2217583	|CYSTSYN-PWY|	good_blast	full	rxn00423 rxn33958 	NA	0	1
ACSERLY-RXN	cysteine synthase	2.5.1.47		UniRef90_O32978	56.494	5.02e-90	290	99	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	1770955	1771878	|CYSTSYN-PWY|	good_blast	full	rxn00649 rxn02246 rxn02571 rxn05733 rxn09886 rxn19041 rxn23132 rxn33959 rxn34662 	NA	0	1
ACSERLY-RXN	cysteine synthase	2.5.1.47		UniRef90_O34476	49.669	3.28e-71	236	98	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	1770973	1771869	|CYSTSYN-PWY|	good_blast	full	rxn00649 rxn02246 rxn02571 rxn05733 rxn09886 rxn19041 rxn23132 rxn33959 rxn34662 	NA	0	1
ACSERLY-RXN	cysteine synthase	2.5.1.47		UniRef90_O34476	39.498	2.04e-53	185	98	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2205680	2206615	|CYSTSYN-PWY|	good_blast	full	rxn00649 rxn02246 rxn02571 rxn05733 rxn09886 rxn19041 rxn23132 rxn33959 rxn34662 	NA	0	1
ACSERLY-RXN	cysteine synthase	2.5.1.47		UniRef90_O32978	37.624	2.83e-43	155	99	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2205698	2206594	|CYSTSYN-PWY|	good_blast	full	rxn00649 rxn02246 rxn02571 rxn05733 rxn09886 rxn19041 rxn23132 rxn33959 rxn34662 	NA	0	1
ACSERLY-RXN	cysteine synthase	2.5.1.47		UniRef90_O32978	38.050	5.53e-42	152	99	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2651236	2650292	|CYSTSYN-PWY|	good_blast	full	rxn00649 rxn02246 rxn02571 rxn05733 rxn09886 rxn19041 rxn23132 rxn33959 rxn34662 	NA	0	1
ACSERLY-RXN	cysteine synthase	2.5.1.47		UniRef90_O34476	35.831	2.05e-40	147	98	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2651209	2650298	|CYSTSYN-PWY|	good_blast	full	rxn00649 rxn02246 rxn02571 rxn05733 rxn09886 rxn19041 rxn23132 rxn33959 rxn34662 	NA	0	1
ACSERLY-RXN	cysteine synthase	2.5.1.47		UniRef90_P48028	46.914	3.79e-38	135	97	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	1770958	1771443	|CYSTSYN-PWY|	good_blast	full	rxn00649 rxn02246 rxn02571 rxn05733 rxn09886 rxn19041 rxn23132 rxn33959 rxn34662 	NA	0	1
ACSERLY-RXN	cysteine synthase	2.5.1.47		UniRef90_P48028	42.262	5.42e-38	134	97	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2205683	2206180	|CYSTSYN-PWY|	good_blast	full	rxn00649 rxn02246 rxn02571 rxn05733 rxn09886 rxn19041 rxn23132 rxn33959 rxn34662 	NA	0	1
ACSERLY-RXN	cysteine synthase	2.5.1.47		UniRef90_P48028	43.636	4.77e-34	123	97	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	2651206	2650712	|CYSTSYN-PWY|	good_blast	full	rxn00649 rxn02246 rxn02571 rxn05733 rxn09886 rxn19041 rxn23132 rxn33959 rxn34662 	NA	0	1
DIAMINOPIMEPIM-RXN	diaminopimelate epimerase	5.1.1.7		UniRef90_Q21CU6	43.289	1.34e-61	207	97	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	1066511	1067392	|DAPLYSINESYN-PWY|	good_blast	full	rxn01974 	NA	0	1
DIAMINOPIMEPIM-RXN	diaminopimelate epimerase	5.1.1.7		UniRef90_Q13DT7	43.771	4.33e-61	206	95	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	1066508	1067389	|DAPLYSINESYN-PWY|	good_blast	full	rxn01974 	NA	0	1
DIAMINOPIMEPIM-RXN	diaminopimelate epimerase	5.1.1.7		UniRef90_Q1QHJ3	44.369	6.13e-60	202	96	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	1066520	1067389	|DAPLYSINESYN-PWY|	good_blast	full	rxn01974 	NA	0	1
DIAMINOPIMEPIM-RXN	diaminopimelate epimerase	5.1.1.7		UniRef90_B8GT89	43.103	2.30e-54	186	97	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	1066520	1067371	|DAPLYSINESYN-PWY|	good_blast	full	rxn01974 	NA	0	1
DIAMINOPIMEPIM-RXN	diaminopimelate epimerase	5.1.1.7		UniRef90_Q83AD4	36.299	2.31e-50	174	95	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	1066520	1067350	|DAPLYSINESYN-PWY|	good_blast	full	rxn01974 	NA	0	1
DIAMINOPIMEPIM-RXN	diaminopimelate epimerase	5.1.1.7		UniRef90_A4XNX4	40.283	1.77e-43	154	95	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	1066520	1067356	|DAPLYSINESYN-PWY|	good_blast	full	rxn01974 	NA	0	1
DIAMINOPIMEPIM-RXN	diaminopimelate epimerase	5.1.1.7		UniRef90_Q47JN0	40.278	5.53e-42	150	97	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	1066520	1067371	|DAPLYSINESYN-PWY|	good_blast	full	rxn01974 	NA	0	1
DIAMINOPIMEPIM-RXN	diaminopimelate epimerase	5.1.1.7		UniRef90_Q8E9H5	39.502	1.36e-41	149	95	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	1066520	1067350	|DAPLYSINESYN-PWY|	good_blast	full	rxn01974 	NA	0	1
DIAMINOPIMEPIM-RXN	diaminopimelate epimerase	5.1.1.7		UniRef90_A7MQK2	38.276	1.22e-40	146	99	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	1066520	1067377	|DAPLYSINESYN-PWY|	good_blast	full	rxn01974 	NA	0	1
DIAMINOPIMEPIM-RXN	diaminopimelate epimerase	5.1.1.7		UniRef90_Q51564	38.434	2.05e-40	145	95	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	1066520	1067350	|DAPLYSINESYN-PWY|	good_blast	full	rxn01974 	NA	0	1
DIAMINOPIMEPIM-RXN	diaminopimelate epimerase	5.1.1.7		UniRef90_C5CND4	41.356	2.25e-39	143	94	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	1066520	1067350	|DAPLYSINESYN-PWY|	good_blast	full	rxn01974 	NA	0	1
DIAMINOPIMEPIM-RXN	diaminopimelate epimerase	5.1.1.7		UniRef90_A1K306	43.060	1.66e-39	143	94	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	1066520	1067350	|DAPLYSINESYN-PWY|	good_blast	full	rxn01974 	NA	0	1
DIAMINOPIMEPIM-RXN	diaminopimelate epimerase	5.1.1.7		UniRef90_Q7VPN0	34.828	3.17e-39	142	99	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	1066520	1067377	|DAPLYSINESYN-PWY|	good_blast	full	rxn01974 	NA	0	1
DIAMINOPIMEPIM-RXN	diaminopimelate epimerase	5.1.1.7		UniRef90_A5WCB3	36.207	5.83e-37	136	91	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	1066520	1067356	|DAPLYSINESYN-PWY|	good_blast	full	rxn01974 	NA	0	1
DIAMINOPIMEPIM-RXN	diaminopimelate epimerase	5.1.1.7		UniRef90_B7VMD4	37.367	4.50e-36	133	95	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	1066520	1067350	|DAPLYSINESYN-PWY|	good_blast	full	rxn01974 	NA	0	1
DIAMINOPIMEPIM-RXN	diaminopimelate epimerase	5.1.1.7		UniRef90_Q81XR2	37.716	2.11e-35	132	94	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	1066520	1067359	|DAPLYSINESYN-PWY|	good_blast	full	rxn01974 	NA	0	1
DIAMINOPIMEPIM-RXN	diaminopimelate epimerase	5.1.1.7		UniRef90_Q87DI4	37.662	2.06e-32	123	75	NZ_CP032707.1 Brevundimonas naejangsanensis strain BRV3 chromosome, complete genome	1066520	1067203	|DAPLYSINESYN-PWY|	good_blast	full	rxn01974 	NA	0	1
