# gapseq version: 1.4.0 27684cdd
# Sequence DB md5sum: 954ab58 (2024-11-06, Bacteria)
# Genome format: nucl
rxn	name	ec	bihit	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	pathway	status	pathway.status	dbhit	complex	exception	complex.status
2PGADEHYDRAT-RXN	2PGADEHYDRAT-RXN	4.2.1.11		UniRef90_B7GTK2	52.668	1.44e-130	413	98	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	3715642	3714356	|NPGLUCAT-PWY|	good_blast	NA	rxn00459 rxn02936 rxn33849 	NA	0	1
PEPDEPHOS-RXN	pyruvate kinase	2.7.1.40		UniRef90_O08309	50.734	1.16e-145	458	100	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	1999276	1997873	|NPGLUCAT-PWY|	good_blast	NA	rxn00148 rxn00304 rxn00411 rxn00460 rxn00517 rxn00840 rxn01354 rxn01667 rxn32775 	NA	0	1
PEPDEPHOS-RXN	pyruvate kinase	2.7.1.40		UniRef90_P51182	48.837	4.16e-134	430	90	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	1999276	1997873	|NPGLUCAT-PWY|	good_blast	NA	rxn00148 rxn00304 rxn00411 rxn00460 rxn00517 rxn00840 rxn01354 rxn01667 rxn32775 	NA	0	1
PEPDEPHOS-RXN	pyruvate kinase	2.7.1.40		UniRef90_P34038	45.912	6.47e-124	400	81	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	1999276	1997873	|NPGLUCAT-PWY|	good_blast	NA	rxn00148 rxn00304 rxn00411 rxn00460 rxn00517 rxn00840 rxn01354 rxn01667 rxn32775 	NA	0	1
PEPDEPHOS-RXN	pyruvate kinase	2.7.1.40		UniRef90_P51182	37.778	3.58e-94	314	90	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	2841528	2843135	|NPGLUCAT-PWY|	good_blast	NA	rxn00148 rxn00304 rxn00411 rxn00460 rxn00517 rxn00840 rxn01354 rxn01667 rxn32775 	NA	0	1
PEPDEPHOS-RXN	pyruvate kinase	2.7.1.40		UniRef90_O08309	37.654	4.39e-87	289	100	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	2841528	2842955	|NPGLUCAT-PWY|	good_blast	NA	rxn00148 rxn00304 rxn00411 rxn00460 rxn00517 rxn00840 rxn01354 rxn01667 rxn32775 	NA	0	1
PEPDEPHOS-RXN	pyruvate kinase	2.7.1.40		UniRef90_P34038	37.238	1.34e-80	275	81	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	2841528	2842943	|NPGLUCAT-PWY|	good_blast	NA	rxn00148 rxn00304 rxn00411 rxn00460 rxn00517 rxn00840 rxn01354 rxn01667 rxn32775 	NA	0	1
PYRUFLAVREDUCT-RXN	PYRUFLAVREDUCT-RXN	1.2.7.1/1.2.7.2	NA	tr|Q9LBF9|Q9LBF9_HYDTH	26.959	2.71e-14	72.4	75	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	2494570	2495496	|NPGLUCAT-PWY|	bad_blast	NA	rxn05938 rxn05940 rxn07824 rxn10951 rxn13974 rxn14178 rxn17398 rxn20651 	Subunit 1	0	NA
PYRUFLAVREDUCT-RXN	PYRUFLAVREDUCT-RXN	1.2.7.1/1.2.7.2	NA									|NPGLUCAT-PWY|	no_blast	NA	rxn05938 rxn05940 rxn07824 rxn10951 rxn13974 rxn14178 rxn17398 rxn20651 	Subunit 2	0	NA
PYRUFLAVREDUCT-RXN	PYRUFLAVREDUCT-RXN	1.2.7.1/1.2.7.2	NA									|NPGLUCAT-PWY|	no_blast	NA	rxn05938 rxn05940 rxn07824 rxn10951 rxn13974 rxn14178 rxn17398 rxn20651 	Subunit 3	0	NA
PYRUFLAVREDUCT-RXN	PYRUFLAVREDUCT-RXN	1.2.7.1/1.2.7.2	NA									|NPGLUCAT-PWY|	no_blast	NA	rxn05938 rxn05940 rxn07824 rxn10951 rxn13974 rxn14178 rxn17398 rxn20651 	Subunit 4	0	NA
PYRUFLAVREDUCT-RXN	PYRUFLAVREDUCT-RXN	1.2.7.1/1.2.7.2		sp|O05651|PORA_THEMA	32.637	9.38e-34	131	93	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	2494570	2495706	|NPGLUCAT-PWY|	good_blast	NA	rxn05938 rxn05940 rxn07824 rxn10951 rxn13974 rxn14178 rxn17398 rxn20651 	Subunit PorA	0	NA
PYRUFLAVREDUCT-RXN	PYRUFLAVREDUCT-RXN	1.2.7.1/1.2.7.2	NA									|NPGLUCAT-PWY|	no_blast	NA	rxn05938 rxn05940 rxn07824 rxn10951 rxn13974 rxn14178 rxn17398 rxn20651 	Subunit PorB	0	NA
PYRUFLAVREDUCT-RXN	PYRUFLAVREDUCT-RXN	1.2.7.1/1.2.7.2	NA									|NPGLUCAT-PWY|	no_blast	NA	rxn05938 rxn05940 rxn07824 rxn10951 rxn13974 rxn14178 rxn17398 rxn20651 	Subunit PorC	0	NA
PYRUFLAVREDUCT-RXN	PYRUFLAVREDUCT-RXN	1.2.7.1/1.2.7.2	NA	sp|Q56316|PORD_THEMA	31.183	7.48e-05	37.4	96	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	4763416	4763685	|NPGLUCAT-PWY|	bad_blast	NA	rxn05938 rxn05940 rxn07824 rxn10951 rxn13974 rxn14178 rxn17398 rxn20651 	Subunit PorD	0	NA
PYRUFLAVREDUCT-RXN	PYRUFLAVREDUCT-RXN	1.2.7.1/1.2.7.2		tr|Q97GY6|Q97GY6_CLOAB	46.206	0.0	1077	99	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	2494561	2498061	|NPGLUCAT-PWY|	good_blast	NA	rxn05938 rxn05940 rxn07824 rxn10951 rxn13974 rxn14178 rxn17398 rxn20651 	Subunit undefined	0	NA
GKI-RXN	glycerate 2-kinase	2.7.1.165		UniRef90_P23524	83.990	0.0	601	100	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	4183934	4182792	|NPGLUCAT-PWY|	good_blast	NA	rxn08647 	NA	0	1
GKI-RXN	glycerate 2-kinase	2.7.1.165		UniRef90_P23524	68.351	5.79e-152	472	100	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	3726037	3724910	|NPGLUCAT-PWY|	good_blast	NA	rxn08647 	NA	0	1
GLUCONOLACT-RXN	GLUCONOLACT-RXN	3.1.1.17	NA									|NPGLUCAT-PWY|	spontaneous	NA	rxn01107 rxn01829 rxn02100 rxn02663 rxn03275 	NA	0	NA
GLUCOSE-1-DEHYDROGENASE-NADP+-RXN	glucose 1-dehydrogenase [NAD(P)+]	1.1.1.119/1.1.1.360		UniRef90_Q5FPE5	42.276	3.23e-38	140	98	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	3843465	3842740	|NPGLUCAT-PWY|	good_blast	NA	 	NA	0	1
GLUCOSE-1-DEHYDROGENASE-NADP+-RXN	glucose 1-dehydrogenase [NAD(P)+]	1.1.1.119/1.1.1.360		UniRef90_Q5FPE5	33.984	8.03e-38	139	98	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	3173241	3172486	|NPGLUCAT-PWY|	good_blast	NA	 	NA	0	1
GLUCOSE-1-DEHYDROGENASE-NADP+-RXN	glucose 1-dehydrogenase [NAD(P)+]	1.1.1.119/1.1.1.360		UniRef90_Q5FPE5	34.274	4.27e-34	128	98	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	3812255	3812989	|NPGLUCAT-PWY|	good_blast	NA	 	NA	0	1
GLUCOSE-1-DEHYDROGENASE-NADP+-RXN	glucose 1-dehydrogenase [NAD(P)+]	1.1.1.119/1.1.1.360		UniRef90_Q5FPE5	34.091	3.15e-34	128	98	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	1181589	1182368	|NPGLUCAT-PWY|	good_blast	NA	 	NA	0	1
GLUCOSE-1-DEHYDROGENASE-NADP+-RXN	glucose 1-dehydrogenase [NAD(P)+]	1.1.1.119/1.1.1.360		UniRef90_Q5FPE5	32.576	4.37e-33	125	98	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	2388654	2389433	|NPGLUCAT-PWY|	good_blast	NA	 	NA	0	1
GLUCOSE-1-DEHYDROGENASE-NADP+-RXN	glucose 1-dehydrogenase [NAD(P)+]	1.1.1.119/1.1.1.360		UniRef90_Q5FPE5	34.252	2.51e-31	120	98	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	1219931	1219191	|NPGLUCAT-PWY|	good_blast	NA	 	NA	0	1
GLUCOSE-1-DEHYDROGENASE-NADP+-RXN	glucose 1-dehydrogenase [NAD(P)+]	1.1.1.119/1.1.1.360		UniRef90_Q5FPE5	34.146	7.19e-29	112	98	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	1711634	1712350	|NPGLUCAT-PWY|	good_blast	NA	 	NA	0	1
GLUCOSE-1-DEHYDROGENASE-NADP+-RXN	glucose 1-dehydrogenase [NAD(P)+]	1.1.1.119/1.1.1.360		UniRef90_Q5FPE5	31.301	5.68e-28	110	98	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	1936378	1935653	|NPGLUCAT-PWY|	good_blast	NA	 	NA	0	1
GLUCOSE-1-DEHYDROGENASE-NADP+-RXN	glucose 1-dehydrogenase [NAD(P)+]	1.1.1.119/1.1.1.360		UniRef90_Q5FPE5	32.819	3.40e-27	108	98	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	1212136	1212867	|NPGLUCAT-PWY|	good_blast	NA	 	NA	0	1
GLUCOSE-1-DEHYDROGENASE-NADP+-RXN	glucose 1-dehydrogenase [NAD(P)+]	1.1.1.119/1.1.1.360		UniRef90_Q5FPE5	28.685	4.33e-27	107	92	NZ_CP035386.1 Enterobacter hormaechei strain S11_16 plasmid unnamed1, complete sequence	28330	27587	|NPGLUCAT-PWY|	good_blast	NA	 	NA	0	1
GLUCOSE-1-DEHYDROGENASE-NADP+-RXN	glucose 1-dehydrogenase [NAD(P)+]	1.1.1.119/1.1.1.360		UniRef90_Q5FPE5	30.894	3.46e-26	105	98	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	3793693	3792974	|NPGLUCAT-PWY|	good_blast	NA	 	NA	0	1
GLUCOSE-1-DEHYDROGENASE-NADP+-RXN	glucose 1-dehydrogenase [NAD(P)+]	1.1.1.119/1.1.1.360		UniRef90_Q5FPE5	33.469	7.62e-26	103	98	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	3576937	3577656	|NPGLUCAT-PWY|	good_blast	NA	 	NA	0	1
GLUCOSE-1-DEHYDROGENASE-NADP+-RXN	glucose 1-dehydrogenase [NAD(P)+]	1.1.1.119/1.1.1.360		UniRef90_Q5FPE5	31.621	1.23e-24	100	98	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	4511280	4511999	|NPGLUCAT-PWY|	good_blast	NA	 	NA	0	1
D-OCTOPINE-DEHYDROGENASE-RXN	D-octopine dehydrogenase		NA									|OCTOPINEDEG-PWY|	no_blast	NA	 	Subunit 1	0	NA
D-OCTOPINE-DEHYDROGENASE-RXN	D-octopine dehydrogenase		NA									|OCTOPINEDEG-PWY|	no_blast	NA	 	Subunit 2	0	NA
D-OCTOPINE-DEHYDROGENASE-RXN	D-octopine dehydrogenase		NA									|OCTOPINEDEG-PWY|	no_blast	NA	 	Subunit undefined	0	NA
D-OCTOPINE-DEHYDROGENASE-RXN	D-octopine dehydrogenase		NA									|OCTOPINEDEG-PWY|	no_blast	NA	 	NA	0	NA
ORNITHINE-CYCLODEAMINASE-RXN	ornithine cyclodeaminase	4.3.1.12	NA									|ORN-AMINOPENTANOATE-CAT-PWY|	no_blast	NA	rxn00471 rxn20495 	NA	0	NA
6PGLUCONOLACT-RXN	6-phosphogluconolactonase	3.1.1.31		UniRef90_P52697	88.520	0.0	584	100	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	1362348	1363340	|OXIDATIVEPENT-PWY|	good_blast	full	rxn01476 	NA	0	1
6PGLUCONOLACT-RXN	6-phosphogluconolactonase	3.1.1.31		UniRef90_B2VBU3	69.394	2.37e-155	479	99	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	1362348	1363334	|OXIDATIVEPENT-PWY|	good_blast	full	rxn01476 	NA	0	1
6PGLUCONOLACT-RXN	6-phosphogluconolactonase	3.1.1.31		UniRef90_B2VBU3	26.426	2.31e-25	104	99	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	496961	497959	|OXIDATIVEPENT-PWY|	good_blast	full	rxn01476 	NA	0	1
RXN-9952	6-phosphogluconate dehydrogenase	1.1.1.44		UniRef90_P80859	71.215	0.0	694	99	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	3067522	3066122	|OXIDATIVEPENT-PWY|	good_blast	full	rxn01115 rxn11040 rxn19016 rxn27623 rxn33859 	NA	0	1
RXN-9952	6-phosphogluconate dehydrogenase	1.1.1.44		UniRef90_P43774	52.677	3.61e-159	497	96	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	3067516	3066125	|OXIDATIVEPENT-PWY|	good_blast	full	rxn01115 rxn11040 rxn19016 rxn27623 rxn33859 	NA	0	1
GLU6PDEHYDROG-RXN	glucose-6-phosphate 1-dehydrogenase	1.1.1.49		UniRef90_O51581	38.877	5.41e-109	353	98	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	2840165	2838729	|OXIDATIVEPENT-PWY|	good_blast	full	rxn00604 rxn01975 rxn15072 	NA	0	1
GLU6PDEHYDROG-RXN	glucose-6-phosphate 1-dehydrogenase	1.1.1.49		UniRef90_O54537	36.777	9.26e-94	309	96	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	2840144	2838717	|OXIDATIVEPENT-PWY|	good_blast	full	rxn00604 rxn01975 rxn15072 	NA	0	1
GLU6PDEHYDROG-RXN	glucose-6-phosphate 1-dehydrogenase	1.1.1.49		UniRef90_O84188	38.249	1.57e-85	283	97	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	2839961	2838708	|OXIDATIVEPENT-PWY|	good_blast	full	rxn00604 rxn01975 rxn15072 	NA	0	1
R101-RXN	diaminobutyrate-2-oxoglutarate transaminase	2.6.1.76		UniRef90_O52250	39.302	1.94e-84	280	97	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	3145724	3146989	|P101-PWY|	good_blast	NA	rxn04786 	NA	0	1
R101-RXN	diaminobutyrate-2-oxoglutarate transaminase	2.6.1.76		UniRef90_Q6QUY9	38.366	5.39e-76	255	90	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	3145721	3146923	|P101-PWY|	good_blast	NA	rxn04786 	NA	0	1
R101-RXN	diaminobutyrate-2-oxoglutarate transaminase	2.6.1.76		UniRef90_O52250	33.415	6.89e-46	167	97	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	4484702	4483530	|P101-PWY|	good_blast	NA	rxn04786 	NA	0	1
R101-RXN	diaminobutyrate-2-oxoglutarate transaminase	2.6.1.76		UniRef90_Q6QUY9	31.854	2.02e-40	151	90	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	4484705	4483596	|P101-PWY|	good_blast	NA	rxn04786 	NA	0	1
R101-RXN	diaminobutyrate-2-oxoglutarate transaminase	2.6.1.76		UniRef90_O52250	28.916	1.70e-34	134	97	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	1915198	1916337	|P101-PWY|	good_blast	NA	rxn04786 	NA	0	1
R101-RXN	diaminobutyrate-2-oxoglutarate transaminase	2.6.1.76		UniRef90_Q6QUY9	28.689	5.43e-33	129	90	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	4396866	4395835	|P101-PWY|	good_blast	NA	rxn04786 	NA	0	1
R101-RXN	diaminobutyrate-2-oxoglutarate transaminase	2.6.1.76		UniRef90_O52250	26.316	2.23e-32	127	97	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	4141367	4142452	|P101-PWY|	good_blast	NA	rxn04786 	NA	0	1
R101-RXN	diaminobutyrate-2-oxoglutarate transaminase	2.6.1.76		UniRef90_Q6QUY9	27.869	6.38e-32	126	90	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	4141367	4142419	|P101-PWY|	good_blast	NA	rxn04786 	NA	0	1
R101-RXN	diaminobutyrate-2-oxoglutarate transaminase	2.6.1.76		UniRef90_Q6QUY9	30.343	1.93e-31	125	90	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	1915198	1916247	|P101-PWY|	good_blast	NA	rxn04786 	NA	0	1
R101-RXN	diaminobutyrate-2-oxoglutarate transaminase	2.6.1.76		UniRef90_O52250	27.960	3.43e-31	124	97	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	4396869	4395775	|P101-PWY|	good_blast	NA	rxn04786 	NA	0	1
R101-RXN	diaminobutyrate-2-oxoglutarate transaminase	2.6.1.76		UniRef90_Q6QUY9	30.523	1.67e-28	116	90	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	1373005	1372004	|P101-PWY|	good_blast	NA	rxn04786 	NA	0	1
R102-RXN	diaminobutanoate acetyltransferase	2.3.1.178	NA									|P101-PWY|	no_blast	NA	rxn04787 	NA	0	NA
R103-RXN	ectoine synthase	4.2.1.108	NA	UniRef90_Q8ESU7	21.622	3.6	24.6	87	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	4020417	4020127	|P101-PWY|	bad_blast	NA	rxn04788 	NA	0	NA
ASPARTATEKIN-RXN	aspartokinase	2.7.2.4		UniRef90_P00561	92.805	0.0	1511	100	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	640589	643048	|P101-PWY|	good_blast	NA	rxn00337 rxn33955 	NA	0	1
ASPARTATEKIN-RXN	aspartokinase	2.7.2.4		UniRef90_P00561	30.182	9.85e-96	327	100	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	4709570	4707201	|P101-PWY|	good_blast	NA	rxn00337 rxn33955 	NA	0	1
ASPARTATEKIN-RXN	aspartokinase	2.7.2.4		UniRef90_P08495	29.762	7.03e-33	129	98	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	640952	641956	|P101-PWY|	good_blast	NA	rxn00337 rxn33955 	NA	0	1
ASPARTATEKIN-RXN	aspartokinase	2.7.2.4		UniRef90_O67221	31.714	2.70e-32	127	81	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	640931	641956	|P101-PWY|	good_blast	NA	rxn00337 rxn33955 	NA	0	1
ASPARTATEKIN-RXN	aspartokinase	2.7.2.4		UniRef90_P08495	29.231	9.91e-29	116	98	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	297285	295948	|P101-PWY|	good_blast	NA	rxn00337 rxn33955 	NA	0	1
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	aspartate-semialdehyde dehydrogenase	1.2.1.11		UniRef90_P44801	72.900	0.0	573	99	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	4462250	4461153	|P101-PWY|	good_blast	NA	rxn01643 rxn33374 rxn33956 	NA	0	1
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	aspartate-semialdehyde dehydrogenase	1.2.1.11		UniRef90_P49420	33.033	6.40e-51	179	95	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	3323273	3322296	|P101-PWY|	good_blast	NA	rxn01643 rxn33374 rxn33956 	NA	0	1
CITSYN-RXN	CITSYN-RXN	2.3.3.3/2.3.3.16/2.3.3.1/4.1.3.7		UniRef90_I6Y9Q3	30.028	7.28e-38	143	85	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	1319415	1318357	|P105-PWY|	good_blast	full	rxn00256 rxn19316 rxn33853 	NA	0	1
CITSYN-RXN	CITSYN-RXN	2.3.3.3/2.3.3.16/2.3.3.1/4.1.3.7		UniRef90_P0DO96	33.231	7.46e-36	138	76	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	709326	708406	|P105-PWY|	good_blast	full	rxn00256 rxn19316 rxn33853 	NA	0	1
ACONITATEDEHYDR-RXN	ACONITATEDEHYDR-RXN	4.2.1.3/4.2.1.4	NA									|P105-PWY|	no_blast	full	rxn00973 rxn00974 rxn01388 rxn15171 rxn15172 rxn15280 rxn15281 rxn19040 rxn32587 	Subunit 3	0	1
ACONITATEDEHYDR-RXN	ACONITATEDEHYDR-RXN	4.2.1.3/4.2.1.4		sp|P25516|ACNA_ECOLI	90.899	0.0	1661	99	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	2612231	2609562	|P105-PWY|	good_blast	full	rxn00973 rxn00974 rxn01388 rxn15171 rxn15172 rxn15280 rxn15281 rxn19040 rxn32587 	Subunit undefined	0	1
ACONITATEDEHYDR-RXN	ACONITATEDEHYDR-RXN	4.2.1.3/4.2.1.4		sp|P36683|ACNB_ECOLI	96.532	0.0	1617	100	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	760058	762652	|P105-PWY|	good_blast	full	rxn00973 rxn00974 rxn01388 rxn15171 rxn15172 rxn15280 rxn15281 rxn19040 rxn32587 	Subunit undefined	0	1
ACONITATEDEHYDR-RXN	ACONITATEDEHYDR-RXN	4.2.1.3/4.2.1.4		sp|O53166|ACNA_MYCTU	55.804	0.0	1014	99	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	2612210	2609562	|P105-PWY|	good_blast	full	rxn00973 rxn00974 rxn01388 rxn15171 rxn15172 rxn15280 rxn15281 rxn19040 rxn32587 	Subunit undefined	0	1
ACONITATEDEHYDR-RXN	ACONITATEDEHYDR-RXN	4.2.1.3/4.2.1.4		sp|P09339|ACNA_BACSU	56.843	0.0	1013	99	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	2612231	2609562	|P105-PWY|	good_blast	full	rxn00973 rxn00974 rxn01388 rxn15171 rxn15172 rxn15280 rxn15281 rxn19040 rxn32587 	Subunit undefined	0	1
ACONITATEHYDR-RXN	cis-aconitate hydratase	4.2.1.3/4.2.1.4	NA									|P105-PWY|	no_blast	full	rxn00973 rxn00974 rxn01388 rxn15171 rxn15172 rxn15280 rxn15281 rxn19040 rxn32587 	Subunit 3	0	1
ACONITATEHYDR-RXN	cis-aconitate hydratase	4.2.1.3/4.2.1.4		sp|P25516|ACNA_ECOLI	90.899	0.0	1661	99	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	2612231	2609562	|P105-PWY|	good_blast	full	rxn00973 rxn00974 rxn01388 rxn15171 rxn15172 rxn15280 rxn15281 rxn19040 rxn32587 	Subunit undefined	0	1
ACONITATEHYDR-RXN	cis-aconitate hydratase	4.2.1.3/4.2.1.4		sp|P36683|ACNB_ECOLI	96.532	0.0	1617	100	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	760058	762652	|P105-PWY|	good_blast	full	rxn00973 rxn00974 rxn01388 rxn15171 rxn15172 rxn15280 rxn15281 rxn19040 rxn32587 	Subunit undefined	0	1
ACONITATEHYDR-RXN	cis-aconitate hydratase	4.2.1.3/4.2.1.4		sp|O53166|ACNA_MYCTU	55.804	0.0	1014	99	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	2612210	2609562	|P105-PWY|	good_blast	full	rxn00973 rxn00974 rxn01388 rxn15171 rxn15172 rxn15280 rxn15281 rxn19040 rxn32587 	Subunit undefined	0	1
ACONITATEHYDR-RXN	cis-aconitate hydratase	4.2.1.3/4.2.1.4		sp|P09339|ACNA_BACSU	56.843	0.0	1013	99	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	2612231	2609562	|P105-PWY|	good_blast	full	rxn00973 rxn00974 rxn01388 rxn15171 rxn15172 rxn15280 rxn15281 rxn19040 rxn32587 	Subunit undefined	0	1
FUMHYDR-RXN	fumarase	4.2.1.2		UniRef90_P0AC33	93.796	0.0	1074	100	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	2106997	2108640	|P105-PWY|	good_blast	full	rxn00799 rxn33856 	NA	0	1
FUMHYDR-RXN	fumarase	4.2.1.2		UniRef90_P0AC33	87.912	0.0	1010	100	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	3006524	3008161	|P105-PWY|	good_blast	full	rxn00799 rxn33856 	NA	0	1
FUMHYDR-RXN	fumarase	4.2.1.2		UniRef90_P14407	88.686	0.0	988	100	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	2106997	2108640	|P105-PWY|	good_blast	full	rxn00799 rxn33856 	NA	0	1
FUMHYDR-RXN	fumarase	4.2.1.2		UniRef90_P14407	88.321	0.0	988	100	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	3006524	3008167	|P105-PWY|	good_blast	full	rxn00799 rxn33856 	NA	0	1
FUMHYDR-RXN	fumarase	4.2.1.2		UniRef90_P05042	89.440	0.0	783	99	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	2108826	2110217	|P105-PWY|	good_blast	full	rxn00799 rxn33856 	NA	0	1
FUMHYDR-RXN	fumarase	4.2.1.2		UniRef90_O25883	63.676	0.0	580	99	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	2108838	2110208	|P105-PWY|	good_blast	full	rxn00799 rxn33856 	NA	0	1
FUMHYDR-RXN	fumarase	4.2.1.2		UniRef90_Q55674	61.522	0.0	570	99	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	2108835	2110214	|P105-PWY|	good_blast	full	rxn00799 rxn33856 	NA	0	1
FUMHYDR-RXN	fumarase	4.2.1.2		UniRef90_Q7V5R2	55.022	6.63e-159	496	99	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	2108838	2110211	|P105-PWY|	good_blast	full	rxn00799 rxn33856 	NA	0	1
FUMHYDR-RXN	fumarase	4.2.1.2		UniRef90_P9WN93	50.562	2.06e-124	397	93	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	2108835	2110166	|P105-PWY|	good_blast	full	rxn00799 rxn33856 	NA	0	1
FUMHYDR-RXN	fumarase	4.2.1.2		UniRef90_Q7V5R2	39.387	6.65e-94	308	99	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	397660	396293	|P105-PWY|	good_blast	full	rxn00799 rxn33856 	NA	0	1
FUMHYDR-RXN	fumarase	4.2.1.2		UniRef90_Q55674	37.339	4.96e-90	297	99	NZ_CP035385.1 Enterobacter hormaechei strain S11_16 chromosome, complete genome	397660	396266	|P105-PWY|	good_blast	full	rxn00799 rxn33856 	NA	0	1
