# gapseq version: 1.4.0 27684cdd
# Sequence DB md5sum: 954ab58 (2024-11-06, Bacteria)
# Genome format: nucl
rxn	name	ec	bihit	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	pathway	status	pathway.status	dbhit	complex	exception	complex.status
F16BDEPHOS-RXN	fructose 1,6-bisphosphatase	3.1.3.11		UniRef90_A2SJJ0	43.223	8.71e-73	243	81	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	3284842	3285636	|CALVIN-PWY|	good_blast	full	rxn00549 rxn15494 rxn33589 rxn33840 	NA	0	1
F16BDEPHOS-RXN	fructose 1,6-bisphosphatase	3.1.3.11		UniRef90_P0A9C9	40.294	2.47e-70	236	96	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	4993812	4994813	|CALVIN-PWY|	good_blast	full	rxn00549 rxn15494 rxn33589 rxn33840 	NA	0	1
F16BDEPHOS-RXN	fructose 1,6-bisphosphatase	3.1.3.11		UniRef90_B2FU10	41.337	1.87e-70	236	95	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	3284677	3285621	|CALVIN-PWY|	good_blast	full	rxn00549 rxn15494 rxn33589 rxn33840 	NA	0	1
F16BDEPHOS-RXN	fructose 1,6-bisphosphatase	3.1.3.11		UniRef90_A8H0H1	40.584	2.20e-67	227	92	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	3284728	3285618	|CALVIN-PWY|	good_blast	full	rxn00549 rxn15494 rxn33589 rxn33840 	NA	0	1
F16BDEPHOS-RXN	fructose 1,6-bisphosphatase	3.1.3.11		UniRef90_P21437	38.739	2.50e-66	224	99	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	4993812	4994801	|CALVIN-PWY|	good_blast	full	rxn00549 rxn15494 rxn33589 rxn33840 	NA	0	1
F16BDEPHOS-RXN	fructose 1,6-bisphosphatase	3.1.3.11		UniRef90_Q9EXV4	37.975	7.23e-63	215	89	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	3284728	3285645	|CALVIN-PWY|	good_blast	full	rxn00549 rxn15494 rxn33589 rxn33840 	NA	0	1
F16BDEPHOS-RXN	fructose 1,6-bisphosphatase	3.1.3.11		UniRef90_A5WGK6	38.127	1.00e-62	214	89	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	3284791	3285642	|CALVIN-PWY|	good_blast	full	rxn00549 rxn15494 rxn33589 rxn33840 	NA	0	1
F16BDEPHOS-RXN	fructose 1,6-bisphosphatase	3.1.3.11		UniRef90_P27994	37.217	1.79e-58	201	90	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	3284734	3285636	|CALVIN-PWY|	good_blast	full	rxn00549 rxn15494 rxn33589 rxn33840 	NA	0	1
F16BDEPHOS-RXN	fructose 1,6-bisphosphatase	3.1.3.11		UniRef90_B3PGC8	37.124	1.95e-58	201	91	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	3284767	3285639	|CALVIN-PWY|	good_blast	full	rxn00549 rxn15494 rxn33589 rxn33840 	NA	0	1
F16BDEPHOS-RXN	fructose 1,6-bisphosphatase	3.1.3.11		UniRef90_A4WZQ4	37.217	6.47e-56	194	90	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	3284734	3285636	|CALVIN-PWY|	good_blast	full	rxn00549 rxn15494 rxn33589 rxn33840 	NA	0	1
F16BDEPHOS-RXN	fructose 1,6-bisphosphatase	3.1.3.11		UniRef90_A5E987	33.762	3.43e-55	192	89	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	3284728	3285636	|CALVIN-PWY|	good_blast	full	rxn00549 rxn15494 rxn33589 rxn33840 	NA	0	1
F16BDEPHOS-RXN	fructose 1,6-bisphosphatase	3.1.3.11		UniRef90_A1B2P8	37.226	3.26e-54	189	81	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	3284839	3285636	|CALVIN-PWY|	good_blast	full	rxn00549 rxn15494 rxn33589 rxn33840 	NA	0	1
F16BDEPHOS-RXN	fructose 1,6-bisphosphatase	3.1.3.11		UniRef90_A5FWQ8	36.250	5.10e-49	175	88	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	3284692	3285627	|CALVIN-PWY|	good_blast	full	rxn00549 rxn15494 rxn33589 rxn33840 	NA	0	1
F16BDEPHOS-RXN	fructose 1,6-bisphosphatase	3.1.3.11		UniRef90_O67791	38.889	6.38e-42	151	94	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	1233912	1234661	|CALVIN-PWY|	good_blast	full	rxn00549 rxn15494 rxn33589 rxn33840 	NA	0	1
1TRANSKETO-RXN	sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glycoaldehyde transferase	2.2.1.1		UniRef90_A0A0I9QGZ2	55.208	0.0	744	99	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	7470915	7468918	|CALVIN-PWY|	good_blast	full	rxn00785 rxn01200 rxn04443 rxn04676 rxn04678 rxn15228 rxn15271 rxn15630 rxn15640 rxn27536 rxn33863 rxn33864 rxn33865 	NA	0	1
1TRANSKETO-RXN	sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glycoaldehyde transferase	2.2.1.1		UniRef90_D5AV94	45.242	4.42e-173	546	97	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	7470891	7468921	|CALVIN-PWY|	good_blast	full	rxn00785 rxn01200 rxn04443 rxn04676 rxn04678 rxn15228 rxn15271 rxn15630 rxn15640 rxn27536 rxn33863 rxn33864 rxn33865 	NA	0	1
1TRANSKETO-RXN	sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glycoaldehyde transferase	2.2.1.1		UniRef90_O83571	44.613	3.04e-152	486	97	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	7470888	7468942	|CALVIN-PWY|	good_blast	full	rxn00785 rxn01200 rxn04443 rxn04676 rxn04678 rxn15228 rxn15271 rxn15630 rxn15640 rxn27536 rxn33863 rxn33864 rxn33865 	NA	0	1
2TRANSKETO-RXN	D-fructose 6-phosphate:D-glyceraldehyde-3-phosphate glycolaldehydetransferase	2.2.1.1		UniRef90_A0A0I9QGZ2	55.208	0.0	744	99	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	7470915	7468918	|CALVIN-PWY|	good_blast	full	rxn00785 rxn01200 rxn04443 rxn04676 rxn04678 rxn15228 rxn15271 rxn15630 rxn15640 rxn27536 rxn33863 rxn33864 rxn33865 	NA	0	1
2TRANSKETO-RXN	D-fructose 6-phosphate:D-glyceraldehyde-3-phosphate glycolaldehydetransferase	2.2.1.1		UniRef90_D5AV94	45.242	4.42e-173	546	97	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	7470891	7468921	|CALVIN-PWY|	good_blast	full	rxn00785 rxn01200 rxn04443 rxn04676 rxn04678 rxn15228 rxn15271 rxn15630 rxn15640 rxn27536 rxn33863 rxn33864 rxn33865 	NA	0	1
2TRANSKETO-RXN	D-fructose 6-phosphate:D-glyceraldehyde-3-phosphate glycolaldehydetransferase	2.2.1.1		UniRef90_O83571	44.613	3.04e-152	486	97	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	7470888	7468942	|CALVIN-PWY|	good_blast	full	rxn00785 rxn01200 rxn04443 rxn04676 rxn04678 rxn15228 rxn15271 rxn15630 rxn15640 rxn27536 rxn33863 rxn33864 rxn33865 	NA	0	1
SEDOHEPTULOSE-BISPHOSPHATASE-RXN	sedoheptulose bisphosphatase	3.1.3.37		UniRef90_B0JKN5	84.884	0.0	610	99	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	4993800	4994831	|CALVIN-PWY|	good_blast	full	rxn01345 rxn33873 rxn33874 	NA	0	1
SEDOHEPTULOSE-BISPHOSPHATASE-RXN	sedoheptulose bisphosphatase	3.1.3.37		UniRef90_Q31QY2	80.233	3.29e-176	540	99	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	4993800	4994831	|CALVIN-PWY|	good_blast	full	rxn01345 rxn33873 rxn33874 	NA	0	1
RIBULP3EPIM-RXN	pentose-5-phosphate 3-epimerase	5.1.3.1		UniRef90_P74061	84.279	8.49e-130	401	99	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	7405160	7404474	|CALVIN-PWY|	good_blast	full	rxn01116 rxn33862 	NA	0	1
RIBULP3EPIM-RXN	pentose-5-phosphate 3-epimerase	5.1.3.1		UniRef90_Q8K940	47.926	6.50e-63	209	94	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	7405157	7404510	|CALVIN-PWY|	good_blast	full	rxn01116 rxn33862 	NA	0	1
PHOSPHORIBULOKINASE-RXN	phosphoribulokinase	2.7.1.19		UniRef90_P37101	78.743	3.76e-174	534	100	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	7005259	7006260	|CALVIN-PWY|	good_blast	full	rxn01111 rxn33877 rxn38263 	NA	0	1
PHOSPHORIBULOKINASE-RXN	phosphoribulokinase	2.7.1.19		UniRef90_P37101	41.313	4.65e-49	174	100	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	7079232	7079960	|CALVIN-PWY|	good_blast	full	rxn01111 rxn33877 rxn38263 	NA	0	1
RIB5PISOM-RXN	ribose 5-phosphate isomerase	5.3.1.6		UniRef90_A9VID8	46.047	1.12e-52	180	95	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	734248	733607	|CALVIN-PWY|	good_blast	full	rxn00777 rxn15114 rxn33860 rxn33861 	NA	0	1
RIB5PISOM-RXN	ribose 5-phosphate isomerase	5.3.1.6		UniRef90_O83625	41.346	1.75e-51	178	82	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	734212	733604	|CALVIN-PWY|	good_blast	full	rxn00777 rxn15114 rxn33860 rxn33861 	NA	0	1
RIB5PISOM-RXN	ribose 5-phosphate isomerase	5.3.1.6		UniRef90_Q0VL94	47.489	5.35e-49	169	94	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	734251	733604	|CALVIN-PWY|	good_blast	full	rxn00777 rxn15114 rxn33860 rxn33861 	NA	0	1
RIB5PISOM-RXN	ribose 5-phosphate isomerase	5.3.1.6		UniRef90_A8LIN0	40.000	3.24e-46	163	92	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	734278	733565	|CALVIN-PWY|	good_blast	full	rxn00777 rxn15114 rxn33860 rxn33861 	NA	0	1
RIB5PISOM-RXN	ribose 5-phosphate isomerase	5.3.1.6		UniRef90_A9WIA0	42.365	4.51e-46	162	85	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	734212	733607	|CALVIN-PWY|	good_blast	full	rxn00777 rxn15114 rxn33860 rxn33861 	NA	0	1
RIB5PISOM-RXN	ribose 5-phosphate isomerase	5.3.1.6		UniRef90_Q2NRE0	43.836	1.18e-44	157	95	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	734248	733598	|CALVIN-PWY|	good_blast	full	rxn00777 rxn15114 rxn33860 rxn33861 	NA	0	1
RIB5PISOM-RXN	ribose 5-phosphate isomerase	5.3.1.6		UniRef90_Q1GX07	43.541	1.97e-44	157	89	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	734224	733604	|CALVIN-PWY|	good_blast	full	rxn00777 rxn15114 rxn33860 rxn33861 	NA	0	1
RIB5PISOM-RXN	ribose 5-phosphate isomerase	5.3.1.6		UniRef90_A4G433	44.954	1.31e-44	157	93	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	734248	733607	|CALVIN-PWY|	good_blast	full	rxn00777 rxn15114 rxn33860 rxn33861 	NA	0	1
RIB5PISOM-RXN	ribose 5-phosphate isomerase	5.3.1.6		UniRef90_Q12Q96	43.981	4.23e-44	155	93	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	734248	733607	|CALVIN-PWY|	good_blast	full	rxn00777 rxn15114 rxn33860 rxn33861 	NA	0	1
RIB5PISOM-RXN	ribose 5-phosphate isomerase	5.3.1.6		UniRef90_Q72J47	44.292	4.53e-43	152	95	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	734266	733610	|CALVIN-PWY|	good_blast	full	rxn00777 rxn15114 rxn33860 rxn33861 	NA	0	1
RIB5PISOM-RXN	ribose 5-phosphate isomerase	5.3.1.6		UniRef90_Q0ACJ4	45.226	1.17e-42	151	85	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	734197	733607	|CALVIN-PWY|	good_blast	full	rxn00777 rxn15114 rxn33860 rxn33861 	NA	0	1
RIB5PISOM-RXN	ribose 5-phosphate isomerase	5.3.1.6		UniRef90_Q13ZQ5	42.466	7.34e-42	149	92	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	734248	733607	|CALVIN-PWY|	good_blast	full	rxn00777 rxn15114 rxn33860 rxn33861 	NA	0	1
RIB5PISOM-RXN	ribose 5-phosphate isomerase	5.3.1.6		UniRef90_B0T734	41.629	4.13e-41	147	94	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	734245	733598	|CALVIN-PWY|	good_blast	full	rxn00777 rxn15114 rxn33860 rxn33861 	NA	0	1
RIB5PISOM-RXN	ribose 5-phosphate isomerase	5.3.1.6		UniRef90_A1U689	41.739	8.23e-40	143	97	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	734248	733577	|CALVIN-PWY|	good_blast	full	rxn00777 rxn15114 rxn33860 rxn33861 	NA	0	1
RIB5PISOM-RXN	ribose 5-phosphate isomerase	5.3.1.6		UniRef90_Q21WC3	41.463	5.18e-38	138	84	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	734248	733637	|CALVIN-PWY|	good_blast	full	rxn00777 rxn15114 rxn33860 rxn33861 	NA	0	1
RIB5PISOM-RXN	ribose 5-phosphate isomerase	5.3.1.6		UniRef90_B2JKP8	41.553	3.20e-36	133	92	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	734248	733607	|CALVIN-PWY|	good_blast	full	rxn00777 rxn15114 rxn33860 rxn33861 	NA	0	1
RIB5PISOM-RXN	ribose 5-phosphate isomerase	5.3.1.6		UniRef90_Q5NFM5	42.564	4.10e-35	130	81	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	734212	733637	|CALVIN-PWY|	good_blast	full	rxn00777 rxn15114 rxn33860 rxn33861 	NA	0	1
RIB5PISOM-RXN	ribose 5-phosphate isomerase	5.3.1.6		UniRef90_Q2KYQ1	40.957	7.17e-33	123	79	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	734200	733637	|CALVIN-PWY|	good_blast	full	rxn00777 rxn15114 rxn33860 rxn33861 	NA	0	1
RXN-8275	dihydrocamalexic acid decarboxylase	1.14.19.52	NA									|CAMALEXIN-SYN|	no_seq_data	NA	 	NA	0	NA
RXN-11663	indole-3-acetonitrile glutathione transferase	2.5.1.18	NA	UniRef90_P0ACA7	29.609	1.04e-14	70.5	87	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	4215616	4216086	|CAMALEXIN-SYN|	bad_blast	NA	rxn04809 rxn04810 rxn04811 rxn04830 rxn04831 rxn04832 rxn04833 rxn04872 rxn04873 rxn04886 rxn04887 rxn04894 rxn04895 rxn04896 rxn04897 rxn04903 rxn04916 rxn04919 rxn06401 rxn07181 rxn11808 rxn12154 rxn12155 rxn15652 rxn16246 rxn19876 rxn19877 rxn28898 rxn31674 rxn37744 	NA	0	NA
RXN-11664	indole-3-acetonitrile-glutatione conjugate gamma-glutamyl peptidase	3.4.19.16	NA									|CAMALEXIN-SYN|	no_seq_data	NA	 	NA	0	NA
RXN-11665	RXN-11665	3.4.13.23	NA									|CAMALEXIN-SYN|	no_blast	NA	 	NA	0	NA
RXN-11666	dihydrocamalexate synthase	1.14.19.52	NA									|CAMALEXIN-SYN|	no_seq_data	NA	 	NA	0	NA
RXN-12061	L-tryptophan N-monooxygenase	1.14.14.156/1.14.13.125	NA									|CAMALEXIN-SYN|	no_seq_data	NA	rxn14002 rxn16426 rxn16427 rxn16428 	NA	0	NA
RXN-12062	N-hydroxy-L-tryptophan N-monooxygenase	1.14.14.156/1.14.13.125	NA									|CAMALEXIN-SYN|	no_seq_data	NA	rxn14002 rxn16426 rxn16427 rxn16428 	NA	0	NA
RXN-12063	N,N-dihydroxy-L-tryptophan carboxy-lyase	1.14.14.156	NA									|CAMALEXIN-SYN|	spontaneous	NA	rxn14002 rxn16426 rxn16427 rxn16428 	NA	0	NA
RXN-19840	indole-3-acetaldoxime dehydratase		NA									|CAMALEXIN-SYN|	no_seq_data	NA	 	NA	0	NA
RXN-19841	indole-3-acetaldoxime dehydratase		NA									|CAMALEXIN-SYN|	no_seq_data	NA	 	NA	0	NA
RXN-19839	indole-3-acetaldoxime dehydratase		NA									|CAMALEXIN-SYN|	no_seq_data	NA	 	NA	0	NA
RXN-19837	indole-3-acetaldoxime dehydratase		NA									|CAMALEXIN-SYN|	no_seq_data	NA	 	NA	0	NA
CROBETREDUCT-RXN	crotonobetainyl-CoA reductase	1.3.8.13	NA									|CARNMET-PWY|	no_blast	NA	rxn13787 	NA	0	NA
RXN0-3601	gamma-butyrobetainyl-CoA:carnitine CoA transferase	2.8.3.21	NA									|CARNMET-PWY|	no_blast	NA	 	NA	0	NA
LCARNCOALIG-RXN	carnitine-CoA ligase	6.2.1.48		UniRef90_Q8Z9L4	25.188	6.47e-39	150	100	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	1914936	1913347	|CARNMET-PWY|	good_blast	NA	 	NA	0	1
LCARNCOALIG-RXN	carnitine-CoA ligase	6.2.1.48		UniRef90_Q8Z9L4	24.478	9.07e-34	134	100	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	6202903	6201431	|CARNMET-PWY|	good_blast	NA	 	NA	0	1
LCARNCOALIG-RXN	carnitine-CoA ligase	6.2.1.48		UniRef90_Q8Z9L4	23.962	3.64e-26	111	100	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	6222360	6220864	|CARNMET-PWY|	good_blast	NA	 	NA	0	1
LCARNCOALIG-RXN	carnitine-CoA ligase	6.2.1.48		UniRef90_Q8Z9L4	23.234	9.54e-24	104	100	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	6193491	6191983	|CARNMET-PWY|	good_blast	NA	 	NA	0	1
LCARNCOALIG-RXN	carnitine-CoA ligase	6.2.1.48		UniRef90_Q8Z9L4	23.905	4.02e-23	102	100	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	7263462	7265072	|CARNMET-PWY|	good_blast	NA	 	NA	0	1
LCARNCOALIG-RXN	carnitine-CoA ligase	6.2.1.48		UniRef90_Q8Z9L4	22.182	5.20e-23	102	100	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	6199398	6197860	|CARNMET-PWY|	good_blast	NA	 	NA	0	1
LCARNCOALIG-RXN	carnitine-CoA ligase	6.2.1.48		UniRef90_Q8Z9L4	22.863	9.26e-23	101	100	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	249064	247652	|CARNMET-PWY|	good_blast	NA	 	NA	0	1
CARNDETRU-RXN	crotonobetainyl-CoA hydratase	4.2.1.149	NA	UniRef90_Q8ZRX5	31.086	7.21e-17	78.2	97	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	2949897	2950667	|CARNMET-PWY|	bad_blast	NA	 	NA	0	NA
TRANS-RXN-100	L-carnitine:gamma-butyrobetaine antiport		NA									|CARNMET-PWY|	no_blast	NA	 	NA	0	NA
CATECHOL-12-DIOXYGENASE-RXN	catechol 1,2-dioxygenase	1.13.11.1		UniRef90_P31019	33.061	2.23e-32	125	77	NC_019730.1 Oscillatoria nigro-viridis PCC 7112 plasmid pOSC7112.02, complete sequence	162609	163316	|CATECHOL-ORTHO-CLEAVAGE-PWY|	good_blast	NA	rxn00588 rxn02969 rxn03611 rxn04648 rxn04654 rxn07902 rxn07903 rxn15996 	NA	0	1
MUCONATE-CYCLOISOMERASE-RXN	muconate cycloisomerase	5.5.1.1	NA	tr|Q4KPK2|Q4KPK2_9PSED	25.249	7.34e-13	68.6	77	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	947601	948470	|CATECHOL-ORTHO-CLEAVAGE-PWY|	bad_blast	NA	rxn02782 rxn03097 rxn03612 rxn03691 rxn07904 rxn12678 rxn15641 rxn16091 	NA	0	NA
MUCONOLACTONE-DELTA-ISOMERASE-RXN	muconolactone isomerase	5.3.3.4	NA									|CATECHOL-ORTHO-CLEAVAGE-PWY|	no_blast	NA	rxn02971 rxn12679 rxn15642 rxn16087 	NA	0	NA
3-OXOADIPATE-ENOL-LACTONASE-RXN	beta-ketoadipate enol-lactone hydrolase	3.1.1.24	NA	tr|Q88N36|Q88N36_PSEPK	27.004	6.89e-14	69.3	85	NC_019730.1 Oscillatoria nigro-viridis PCC 7112 plasmid pOSC7112.02, complete sequence	166419	167126	|CATECHOL-ORTHO-CLEAVAGE-PWY|	bad_blast	NA	rxn02144 rxn16088 	NA	0	NA
1.3.99.15-RXN	benzoyl-CoA reductase	1.3.7.8	NA									|CENTBENZCOA-PWY|	no_blast	NA	rxn05798 rxn06167 rxn14021 rxn17231 	Subunit 1	0	NA
1.3.99.15-RXN	benzoyl-CoA reductase	1.3.7.8	NA									|CENTBENZCOA-PWY|	no_blast	NA	rxn05798 rxn06167 rxn14021 rxn17231 	Subunit 2	0	NA
1.3.99.15-RXN	benzoyl-CoA reductase	1.3.7.8	NA									|CENTBENZCOA-PWY|	no_blast	NA	rxn05798 rxn06167 rxn14021 rxn17231 	Subunit 3	0	NA
1.3.99.15-RXN	benzoyl-CoA reductase	1.3.7.8	NA									|CENTBENZCOA-PWY|	no_blast	NA	rxn05798 rxn06167 rxn14021 rxn17231 	Subunit 4	0	NA
1.3.99.15-RXN	benzoyl-CoA reductase	1.3.7.8	NA									|CENTBENZCOA-PWY|	no_blast	NA	rxn05798 rxn06167 rxn14021 rxn17231 	Subunit undefined	0	NA
1.3.99.15-RXN	benzoyl-CoA reductase	1.3.7.8	NA									|CENTBENZCOA-PWY|	no_blast	NA	rxn05798 rxn06167 rxn14021 rxn17231 	NA	0	NA
HADTHAUERA-RXN	6-hydroxycyclohex-1-ene-1-carbonyl-CoA dehydrogenase	1.1.1.368	NA									|CENTBENZCOA-PWY|	no_blast	NA	 	NA	0	NA
1.1.1.259-RXN	1.1.1.259-RXN	1.1.1.259	NA									|CENTBENZCOA-PWY|	no_seq_data	NA	rxn03617 	NA	0	NA
RXN-8032	3-ketopimelyl-CoA thiolase		NA									|CENTBENZCOA-PWY|	no_blast	NA	 	NA	0	NA
4.2.1.100-RXN	cyclohexa-1,5-diene-1-carboxyl-CoA hydratase	4.2.1.100/4.2.1.102	NA	tr|Q2LXU6|Q2LXU6_SYNAS	30.258	2.55e-21	91.3	98	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	2949894	2950673	|CENTBENZCOA-PWY|	bad_blast	NA	rxn03876 	NA	0	NA
RXN-15012	6-oxocyclohex-1-ene-1-carbonyl-CoA hydrolase	3.7.1.21	NA									|CENTBENZCOA-PWY|	no_blast	NA	 	NA	0	NA
RXN-15013	6-oxocyclohex-1-ene-1-carbonyl-CoA hydrolase	3.7.1.21	NA									|CENTBENZCOA-PWY|	no_blast	NA	 	NA	0	NA
ACETYL-COA-ACETYLTRANSFER-RXN	acetyl-CoA acetyltransferase	2.3.1.16/2.3.1.9	NA									|CENTFERM-PWY|	no_blast	NA	rxn00178 rxn00874 rxn23003 	NA	0	NA
PHOSPHATE-BUTYRYLTRANSFERASE-RXN	phosphotransbutyrylase	2.3.1.19	NA									|CENTFERM-PWY|	no_blast	NA	rxn00871 	NA	0	NA
BUTYRATE-KINASE-RXN	butyrate kinase	2.7.2.14/2.7.2.7	NA	UniRef90_Q8A4P5	26.331	5.06e-15	74.7	88	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	6065971	6064937	|CENTFERM-PWY|	bad_blast	NA	rxn01236 	NA	0	NA
RXN-11662	(S)-3-hydroxybutyryl-CoA dehydrogenase	1.1.1.35	NA									|CENTFERM-PWY|	no_blast	NA	rxn01451 rxn03239 rxn03242 rxn03244 rxn03246 rxn03249 rxn03287 rxn03289 rxn03860 rxn04750 rxn06037 rxn06777 rxn07680 rxn07684 rxn07688 rxn07883 rxn08700 rxn15495 rxn15510 rxn20473 rxn21061 rxn21065 rxn21066 rxn21572 rxn23121 rxn23125 rxn23153 rxn27454 rxn30548 rxn31677 rxn31684 rxn31720 rxn32645 	Subunit 1	0	NA
RXN-11662	(S)-3-hydroxybutyryl-CoA dehydrogenase	1.1.1.35	NA									|CENTFERM-PWY|	no_blast	NA	rxn01451 rxn03239 rxn03242 rxn03244 rxn03246 rxn03249 rxn03287 rxn03289 rxn03860 rxn04750 rxn06037 rxn06777 rxn07680 rxn07684 rxn07688 rxn07883 rxn08700 rxn15495 rxn15510 rxn20473 rxn21061 rxn21065 rxn21066 rxn21572 rxn23121 rxn23125 rxn23153 rxn27454 rxn30548 rxn31677 rxn31684 rxn31720 rxn32645 	Subunit undefined	0	NA
RXN-11662	(S)-3-hydroxybutyryl-CoA dehydrogenase	1.1.1.35	NA									|CENTFERM-PWY|	no_blast	NA	rxn01451 rxn03239 rxn03242 rxn03244 rxn03246 rxn03249 rxn03287 rxn03289 rxn03860 rxn04750 rxn06037 rxn06777 rxn07680 rxn07684 rxn07688 rxn07883 rxn08700 rxn15495 rxn15510 rxn20473 rxn21061 rxn21065 rxn21066 rxn21572 rxn23121 rxn23125 rxn23153 rxn27454 rxn30548 rxn31677 rxn31684 rxn31720 rxn32645 	NA	0	NA
PYRUFLAVREDUCT-RXN	pyruvate synthase	1.2.7.1/1.2.7.2	NA									|CENTFERM-PWY|	no_blast	NA	rxn05938 rxn05940 rxn07824 rxn10951 rxn13974 rxn14178 rxn17398 rxn20651 	Subunit 1	0	NA
PYRUFLAVREDUCT-RXN	pyruvate synthase	1.2.7.1/1.2.7.2	NA									|CENTFERM-PWY|	no_blast	NA	rxn05938 rxn05940 rxn07824 rxn10951 rxn13974 rxn14178 rxn17398 rxn20651 	Subunit 2	0	NA
PYRUFLAVREDUCT-RXN	pyruvate synthase	1.2.7.1/1.2.7.2	NA									|CENTFERM-PWY|	no_blast	NA	rxn05938 rxn05940 rxn07824 rxn10951 rxn13974 rxn14178 rxn17398 rxn20651 	Subunit 3	0	NA
PYRUFLAVREDUCT-RXN	pyruvate synthase	1.2.7.1/1.2.7.2	NA									|CENTFERM-PWY|	no_blast	NA	rxn05938 rxn05940 rxn07824 rxn10951 rxn13974 rxn14178 rxn17398 rxn20651 	Subunit 4	0	NA
PYRUFLAVREDUCT-RXN	pyruvate synthase	1.2.7.1/1.2.7.2		sp|O05651|PORA_THEMA	31.458	2.10e-33	130	96	NC_019729.1 Oscillatoria nigro-viridis PCC 7112, complete sequence	1688233	1689375	|CENTFERM-PWY|	good_blast	NA	rxn05938 rxn05940 rxn07824 rxn10951 rxn13974 rxn14178 rxn17398 rxn20651 	Subunit PorA	0	NA
PYRUFLAVREDUCT-RXN	pyruvate synthase	1.2.7.1/1.2.7.2	NA									|CENTFERM-PWY|	no_blast	NA	rxn05938 rxn05940 rxn07824 rxn10951 rxn13974 rxn14178 rxn17398 rxn20651 	Subunit PorB	0	NA
