# gapseq version: 1.4.0 27684cdd
# Sequence DB md5sum: 954ab58 (2024-11-06, Bacteria)
# Genome format: nucl
rxn	name	ec	bihit	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	pathway	status	pathway.status	dbhit	complex	exception	complex.status
RXN3O-102	3-demethylubiquinol-6 3-O-methyltransferase	2.1.1.64		UniRef90_A4SM99	45.935	1.28e-66	220	98	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	3451267	3452001	|PWY3O-19|	good_blast	NA	rxn05003 rxn06942 rxn08353 rxn11946 rxn15785 rxn17428 rxn22118 rxn22119 rxn22120 rxn26731 rxn30573 	NA	0	1
RXN3O-102	3-demethylubiquinol-6 3-O-methyltransferase	2.1.1.64		UniRef90_B0TT38	43.373	2.40e-64	213	99	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	3451267	3452004	|PWY3O-19|	good_blast	NA	rxn05003 rxn06942 rxn08353 rxn11946 rxn15785 rxn17428 rxn22118 rxn22119 rxn22120 rxn26731 rxn30573 	NA	0	1
RXN3O-102	3-demethylubiquinol-6 3-O-methyltransferase	2.1.1.64		UniRef90_Q2NSL7	44.672	9.04e-62	206	93	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	3451276	3452004	|PWY3O-19|	good_blast	NA	rxn05003 rxn06942 rxn08353 rxn11946 rxn15785 rxn17428 rxn22118 rxn22119 rxn22120 rxn26731 rxn30573 	NA	0	1
RXN3O-102	3-demethylubiquinol-6 3-O-methyltransferase	2.1.1.64		UniRef90_A8GPB1	39.574	1.10e-61	206	90	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	3451279	3451983	|PWY3O-19|	good_blast	NA	rxn05003 rxn06942 rxn08353 rxn11946 rxn15785 rxn17428 rxn22118 rxn22119 rxn22120 rxn26731 rxn30573 	NA	0	1
RXN3O-102	3-demethylubiquinol-6 3-O-methyltransferase	2.1.1.64		UniRef90_B0UUV6	42.562	1.44e-61	205	97	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	3451282	3451992	|PWY3O-19|	good_blast	NA	rxn05003 rxn06942 rxn08353 rxn11946 rxn15785 rxn17428 rxn22118 rxn22119 rxn22120 rxn26731 rxn30573 	NA	0	1
RXN3O-102	3-demethylubiquinol-6 3-O-methyltransferase	2.1.1.64		UniRef90_B4EZ30	39.918	2.40e-58	196	94	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	3451264	3451989	|PWY3O-19|	good_blast	NA	rxn05003 rxn06942 rxn08353 rxn11946 rxn15785 rxn17428 rxn22118 rxn22119 rxn22120 rxn26731 rxn30573 	NA	0	1
RXN3O-102	3-demethylubiquinol-6 3-O-methyltransferase	2.1.1.64		UniRef90_Q31GD8	39.419	1.66e-52	179	95	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	3451267	3451986	|PWY3O-19|	good_blast	NA	rxn05003 rxn06942 rxn08353 rxn11946 rxn15785 rxn17428 rxn22118 rxn22119 rxn22120 rxn26731 rxn30573 	NA	0	1
RXN-9003	para-hydroxybenzoate:hexaprenyl-diphosphate hexaprenyltransferase	2.5.1.39		UniRef90_O52366	38.571	4.66e-40	145	93	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	493356	494195	|PWY3O-19|	good_blast	NA	rxn03894 rxn05034 rxn06833 rxn09574 rxn11643 rxn18965 rxn21732 rxn21733 rxn21734 	NA	0	1
RXN-9003	para-hydroxybenzoate:hexaprenyl-diphosphate hexaprenyltransferase	2.5.1.39		UniRef90_A1S2M4	36.823	6.45e-33	125	91	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	493362	494192	|PWY3O-19|	good_blast	NA	rxn03894 rxn05034 rxn06833 rxn09574 rxn11643 rxn18965 rxn21732 rxn21733 rxn21734 	NA	0	1
RXN3O-12	RXN3O-12		NA									|PWY3O-19|	no_seq_data	NA	 	NA	0	NA
RXN3O-73	RXN3O-73		NA									|PWY3O-19|	no_seq_data	NA	 	NA	0	NA
RXN-20172	hexaprenyldihydroxybenzoate methyltransferase	2.1.1.114	NA									|PWY3O-19|	no_blast	NA	rxn03224 rxn06113 rxn13186 rxn14042 rxn15785 rxn22113 rxn22114 rxn22115 rxn22116 rxn22117 	NA	0	NA
RR-BUTANEDIOL-DEHYDROGENASE-RXN	(R,R)-butanediol dehydrogenase	1.1.1.4/1.1.1.74		UniRef90_O34788	36.901	4.11e-49	174	100	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	305852	306910	|PWY3O-246|	good_blast	full	rxn02112 rxn21328 rxn21329 	NA	0	1
RR-BUTANEDIOL-DEHYDROGENASE-RXN	(R,R)-butanediol dehydrogenase	1.1.1.4/1.1.1.74		UniRef90_O34788	32.628	5.57e-25	103	100	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	309346	310263	|PWY3O-246|	good_blast	full	rxn02112 rxn21328 rxn21329 	NA	0	1
RXN3O-5304	RXN3O-5304	2.3.1.86	NA									|PWY3O-355|	no_blast	full	rxn05322 rxn05323 rxn05324 rxn05325 rxn05326 rxn05327 rxn05328 rxn05330 rxn05332 rxn05333 rxn05334 rxn05335 rxn05336 rxn05337 rxn05338 rxn05339 rxn05340 rxn05341 rxn05342 rxn05343 rxn05344 rxn05345 rxn05346 rxn05347 rxn05348 rxn05349 rxn05350 rxn05465 rxn06878 rxn15530 rxn19694 rxn26646 rxn26649 rxn26650 rxn26651 rxn26652 rxn31255 	Subunit 1	0	1
RXN3O-5304	RXN3O-5304	2.3.1.86		UniRef50_A0A024HMW7	32.143	4.01e-60	213	95	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	2679839	2681377	|PWY3O-355|	good_blast	full	rxn05322 rxn05323 rxn05324 rxn05325 rxn05326 rxn05327 rxn05328 rxn05330 rxn05332 rxn05333 rxn05334 rxn05335 rxn05336 rxn05337 rxn05338 rxn05339 rxn05340 rxn05341 rxn05342 rxn05343 rxn05344 rxn05345 rxn05346 rxn05347 rxn05348 rxn05349 rxn05350 rxn05465 rxn06878 rxn15530 rxn19694 rxn26646 rxn26649 rxn26650 rxn26651 rxn26652 rxn31255 	Subunit undefined	0	1
RXN3O-5304	RXN3O-5304	2.3.1.86		UniRef50_A0A075R533	30.972	3.78e-56	201	98	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	485712	487121	|PWY3O-355|	good_blast	full	rxn05322 rxn05323 rxn05324 rxn05325 rxn05326 rxn05327 rxn05328 rxn05330 rxn05332 rxn05333 rxn05334 rxn05335 rxn05336 rxn05337 rxn05338 rxn05339 rxn05340 rxn05341 rxn05342 rxn05343 rxn05344 rxn05345 rxn05346 rxn05347 rxn05348 rxn05349 rxn05350 rxn05465 rxn06878 rxn15530 rxn19694 rxn26646 rxn26649 rxn26650 rxn26651 rxn26652 rxn31255 	Subunit undefined	0	1
RXN3O-5304	RXN3O-5304	2.3.1.86		UniRef50_A0A031K2W8	29.400	6.62e-51	185	98	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	2679854	2681380	|PWY3O-355|	good_blast	full	rxn05322 rxn05323 rxn05324 rxn05325 rxn05326 rxn05327 rxn05328 rxn05330 rxn05332 rxn05333 rxn05334 rxn05335 rxn05336 rxn05337 rxn05338 rxn05339 rxn05340 rxn05341 rxn05342 rxn05343 rxn05344 rxn05345 rxn05346 rxn05347 rxn05348 rxn05349 rxn05350 rxn05465 rxn06878 rxn15530 rxn19694 rxn26646 rxn26649 rxn26650 rxn26651 rxn26652 rxn31255 	Subunit undefined	0	1
RXN3O-5304	RXN3O-5304	2.3.1.86		UniRef50_A0A075R533	27.778	4.13e-50	183	98	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	2679857	2681401	|PWY3O-355|	good_blast	full	rxn05322 rxn05323 rxn05324 rxn05325 rxn05326 rxn05327 rxn05328 rxn05330 rxn05332 rxn05333 rxn05334 rxn05335 rxn05336 rxn05337 rxn05338 rxn05339 rxn05340 rxn05341 rxn05342 rxn05343 rxn05344 rxn05345 rxn05346 rxn05347 rxn05348 rxn05349 rxn05350 rxn05465 rxn06878 rxn15530 rxn19694 rxn26646 rxn26649 rxn26650 rxn26651 rxn26652 rxn31255 	Subunit undefined	0	1
RXN3O-5304	RXN3O-5304	2.3.1.86		UniRef50_A0A031K2W8	30.705	7.92e-49	179	98	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	485709	487118	|PWY3O-355|	good_blast	full	rxn05322 rxn05323 rxn05324 rxn05325 rxn05326 rxn05327 rxn05328 rxn05330 rxn05332 rxn05333 rxn05334 rxn05335 rxn05336 rxn05337 rxn05338 rxn05339 rxn05340 rxn05341 rxn05342 rxn05343 rxn05344 rxn05345 rxn05346 rxn05347 rxn05348 rxn05349 rxn05350 rxn05465 rxn06878 rxn15530 rxn19694 rxn26646 rxn26649 rxn26650 rxn26651 rxn26652 rxn31255 	Subunit undefined	0	1
RXN3O-5304	RXN3O-5304	2.3.1.86		UniRef50_A0A075R533	27.767	1.25e-43	164	98	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	2792597	2794054	|PWY3O-355|	good_blast	full	rxn05322 rxn05323 rxn05324 rxn05325 rxn05326 rxn05327 rxn05328 rxn05330 rxn05332 rxn05333 rxn05334 rxn05335 rxn05336 rxn05337 rxn05338 rxn05339 rxn05340 rxn05341 rxn05342 rxn05343 rxn05344 rxn05345 rxn05346 rxn05347 rxn05348 rxn05349 rxn05350 rxn05465 rxn06878 rxn15530 rxn19694 rxn26646 rxn26649 rxn26650 rxn26651 rxn26652 rxn31255 	Subunit undefined	0	1
RXN3O-5304	RXN3O-5304	2.3.1.86		UniRef50_A0A075R533	26.916	1.24e-42	160	95	NZ_CP028919.1 Gemmobacter aquarius strain HYN0069 plasmid unnamed1, complete sequence	90194	88752	|PWY3O-355|	good_blast	full	rxn05322 rxn05323 rxn05324 rxn05325 rxn05326 rxn05327 rxn05328 rxn05330 rxn05332 rxn05333 rxn05334 rxn05335 rxn05336 rxn05337 rxn05338 rxn05339 rxn05340 rxn05341 rxn05342 rxn05343 rxn05344 rxn05345 rxn05346 rxn05347 rxn05348 rxn05349 rxn05350 rxn05465 rxn06878 rxn15530 rxn19694 rxn26646 rxn26649 rxn26650 rxn26651 rxn26652 rxn31255 	Subunit undefined	0	1
RXN3O-5304	RXN3O-5304	2.3.1.86		UniRef50_A0A031K2W8	29.905	2.62e-42	159	98	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	2792549	2794054	|PWY3O-355|	good_blast	full	rxn05322 rxn05323 rxn05324 rxn05325 rxn05326 rxn05327 rxn05328 rxn05330 rxn05332 rxn05333 rxn05334 rxn05335 rxn05336 rxn05337 rxn05338 rxn05339 rxn05340 rxn05341 rxn05342 rxn05343 rxn05344 rxn05345 rxn05346 rxn05347 rxn05348 rxn05349 rxn05350 rxn05465 rxn06878 rxn15530 rxn19694 rxn26646 rxn26649 rxn26650 rxn26651 rxn26652 rxn31255 	Subunit undefined	0	1
RXN3O-5304	RXN3O-5304	2.3.1.86		UniRef50_A0A075R533	25.483	5.04e-41	155	98	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	844974	843508	|PWY3O-355|	good_blast	full	rxn05322 rxn05323 rxn05324 rxn05325 rxn05326 rxn05327 rxn05328 rxn05330 rxn05332 rxn05333 rxn05334 rxn05335 rxn05336 rxn05337 rxn05338 rxn05339 rxn05340 rxn05341 rxn05342 rxn05343 rxn05344 rxn05345 rxn05346 rxn05347 rxn05348 rxn05349 rxn05350 rxn05465 rxn06878 rxn15530 rxn19694 rxn26646 rxn26649 rxn26650 rxn26651 rxn26652 rxn31255 	Subunit undefined	0	1
RXN3O-5304	RXN3O-5304	2.3.1.86		UniRef50_A0A031K2W8	28.279	3.38e-39	150	98	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	844920	843517	|PWY3O-355|	good_blast	full	rxn05322 rxn05323 rxn05324 rxn05325 rxn05326 rxn05327 rxn05328 rxn05330 rxn05332 rxn05333 rxn05334 rxn05335 rxn05336 rxn05337 rxn05338 rxn05339 rxn05340 rxn05341 rxn05342 rxn05343 rxn05344 rxn05345 rxn05346 rxn05347 rxn05348 rxn05349 rxn05350 rxn05465 rxn06878 rxn15530 rxn19694 rxn26646 rxn26649 rxn26650 rxn26651 rxn26652 rxn31255 	Subunit undefined	0	1
RXN3O-5304	RXN3O-5304	2.3.1.86		UniRef50_A0A075R533	27.879	8.98e-38	146	98	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	2755093	2756514	|PWY3O-355|	good_blast	full	rxn05322 rxn05323 rxn05324 rxn05325 rxn05326 rxn05327 rxn05328 rxn05330 rxn05332 rxn05333 rxn05334 rxn05335 rxn05336 rxn05337 rxn05338 rxn05339 rxn05340 rxn05341 rxn05342 rxn05343 rxn05344 rxn05345 rxn05346 rxn05347 rxn05348 rxn05349 rxn05350 rxn05465 rxn06878 rxn15530 rxn19694 rxn26646 rxn26649 rxn26650 rxn26651 rxn26652 rxn31255 	Subunit undefined	0	1
RXN3O-5304	RXN3O-5304	2.3.1.86		UniRef50_A0A075R533	27.170	1.25e-37	145	98	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	2604523	2602982	|PWY3O-355|	good_blast	full	rxn05322 rxn05323 rxn05324 rxn05325 rxn05326 rxn05327 rxn05328 rxn05330 rxn05332 rxn05333 rxn05334 rxn05335 rxn05336 rxn05337 rxn05338 rxn05339 rxn05340 rxn05341 rxn05342 rxn05343 rxn05344 rxn05345 rxn05346 rxn05347 rxn05348 rxn05349 rxn05350 rxn05465 rxn06878 rxn15530 rxn19694 rxn26646 rxn26649 rxn26650 rxn26651 rxn26652 rxn31255 	Subunit undefined	0	1
RXN3O-5304	RXN3O-5304	2.3.1.86		UniRef50_A0A075R533	25.194	1.56e-30	124	98	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	1697155	1695740	|PWY3O-355|	good_blast	full	rxn05322 rxn05323 rxn05324 rxn05325 rxn05326 rxn05327 rxn05328 rxn05330 rxn05332 rxn05333 rxn05334 rxn05335 rxn05336 rxn05337 rxn05338 rxn05339 rxn05340 rxn05341 rxn05342 rxn05343 rxn05344 rxn05345 rxn05346 rxn05347 rxn05348 rxn05349 rxn05350 rxn05465 rxn06878 rxn15530 rxn19694 rxn26646 rxn26649 rxn26650 rxn26651 rxn26652 rxn31255 	Subunit undefined	0	1
RXN3O-5304	RXN3O-5304	2.3.1.86		UniRef50_A0A024HMW7	27.745	1.79e-25	109	95	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	485742	487127	|PWY3O-355|	good_blast	full	rxn05322 rxn05323 rxn05324 rxn05325 rxn05326 rxn05327 rxn05328 rxn05330 rxn05332 rxn05333 rxn05334 rxn05335 rxn05336 rxn05337 rxn05338 rxn05339 rxn05340 rxn05341 rxn05342 rxn05343 rxn05344 rxn05345 rxn05346 rxn05347 rxn05348 rxn05349 rxn05350 rxn05465 rxn06878 rxn15530 rxn19694 rxn26646 rxn26649 rxn26650 rxn26651 rxn26652 rxn31255 	Subunit undefined	0	1
RXN3O-5304	RXN3O-5304	2.3.1.86		UniRef50_A0A031K2W8	24.904	4.71e-23	101	98	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	3220352	3218823	|PWY3O-355|	good_blast	full	rxn05322 rxn05323 rxn05324 rxn05325 rxn05326 rxn05327 rxn05328 rxn05330 rxn05332 rxn05333 rxn05334 rxn05335 rxn05336 rxn05337 rxn05338 rxn05339 rxn05340 rxn05341 rxn05342 rxn05343 rxn05344 rxn05345 rxn05346 rxn05347 rxn05348 rxn05349 rxn05350 rxn05465 rxn06878 rxn15530 rxn19694 rxn26646 rxn26649 rxn26650 rxn26651 rxn26652 rxn31255 	Subunit undefined	0	1
RXN3O-1803	3-oxo-acyl-[acyl-carrier protein] synthase (fatty acid synthase, alpha subunit)	2.3.1.86	NA									|PWY3O-355|	no_blast	full	rxn05322 rxn05323 rxn05324 rxn05325 rxn05326 rxn05327 rxn05328 rxn05330 rxn05332 rxn05333 rxn05334 rxn05335 rxn05336 rxn05337 rxn05338 rxn05339 rxn05340 rxn05341 rxn05342 rxn05343 rxn05344 rxn05345 rxn05346 rxn05347 rxn05348 rxn05349 rxn05350 rxn05465 rxn06878 rxn15530 rxn19694 rxn26646 rxn26649 rxn26650 rxn26651 rxn26652 rxn31255 	Subunit 1	0	1
RXN3O-1803	3-oxo-acyl-[acyl-carrier protein] synthase (fatty acid synthase, alpha subunit)	2.3.1.86		UniRef50_A0A024HMW7	32.143	4.01e-60	213	95	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	2679839	2681377	|PWY3O-355|	good_blast	full	rxn05322 rxn05323 rxn05324 rxn05325 rxn05326 rxn05327 rxn05328 rxn05330 rxn05332 rxn05333 rxn05334 rxn05335 rxn05336 rxn05337 rxn05338 rxn05339 rxn05340 rxn05341 rxn05342 rxn05343 rxn05344 rxn05345 rxn05346 rxn05347 rxn05348 rxn05349 rxn05350 rxn05465 rxn06878 rxn15530 rxn19694 rxn26646 rxn26649 rxn26650 rxn26651 rxn26652 rxn31255 	Subunit undefined	0	1
RXN3O-1803	3-oxo-acyl-[acyl-carrier protein] synthase (fatty acid synthase, alpha subunit)	2.3.1.86		UniRef50_A0A075R533	30.972	3.78e-56	201	98	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	485712	487121	|PWY3O-355|	good_blast	full	rxn05322 rxn05323 rxn05324 rxn05325 rxn05326 rxn05327 rxn05328 rxn05330 rxn05332 rxn05333 rxn05334 rxn05335 rxn05336 rxn05337 rxn05338 rxn05339 rxn05340 rxn05341 rxn05342 rxn05343 rxn05344 rxn05345 rxn05346 rxn05347 rxn05348 rxn05349 rxn05350 rxn05465 rxn06878 rxn15530 rxn19694 rxn26646 rxn26649 rxn26650 rxn26651 rxn26652 rxn31255 	Subunit undefined	0	1
RXN3O-1803	3-oxo-acyl-[acyl-carrier protein] synthase (fatty acid synthase, alpha subunit)	2.3.1.86		UniRef50_A0A031K2W8	29.400	6.62e-51	185	98	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	2679854	2681380	|PWY3O-355|	good_blast	full	rxn05322 rxn05323 rxn05324 rxn05325 rxn05326 rxn05327 rxn05328 rxn05330 rxn05332 rxn05333 rxn05334 rxn05335 rxn05336 rxn05337 rxn05338 rxn05339 rxn05340 rxn05341 rxn05342 rxn05343 rxn05344 rxn05345 rxn05346 rxn05347 rxn05348 rxn05349 rxn05350 rxn05465 rxn06878 rxn15530 rxn19694 rxn26646 rxn26649 rxn26650 rxn26651 rxn26652 rxn31255 	Subunit undefined	0	1
RXN3O-1803	3-oxo-acyl-[acyl-carrier protein] synthase (fatty acid synthase, alpha subunit)	2.3.1.86		UniRef50_A0A075R533	27.778	4.13e-50	183	98	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	2679857	2681401	|PWY3O-355|	good_blast	full	rxn05322 rxn05323 rxn05324 rxn05325 rxn05326 rxn05327 rxn05328 rxn05330 rxn05332 rxn05333 rxn05334 rxn05335 rxn05336 rxn05337 rxn05338 rxn05339 rxn05340 rxn05341 rxn05342 rxn05343 rxn05344 rxn05345 rxn05346 rxn05347 rxn05348 rxn05349 rxn05350 rxn05465 rxn06878 rxn15530 rxn19694 rxn26646 rxn26649 rxn26650 rxn26651 rxn26652 rxn31255 	Subunit undefined	0	1
RXN3O-1803	3-oxo-acyl-[acyl-carrier protein] synthase (fatty acid synthase, alpha subunit)	2.3.1.86		UniRef50_A0A031K2W8	30.705	7.92e-49	179	98	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	485709	487118	|PWY3O-355|	good_blast	full	rxn05322 rxn05323 rxn05324 rxn05325 rxn05326 rxn05327 rxn05328 rxn05330 rxn05332 rxn05333 rxn05334 rxn05335 rxn05336 rxn05337 rxn05338 rxn05339 rxn05340 rxn05341 rxn05342 rxn05343 rxn05344 rxn05345 rxn05346 rxn05347 rxn05348 rxn05349 rxn05350 rxn05465 rxn06878 rxn15530 rxn19694 rxn26646 rxn26649 rxn26650 rxn26651 rxn26652 rxn31255 	Subunit undefined	0	1
RXN3O-1803	3-oxo-acyl-[acyl-carrier protein] synthase (fatty acid synthase, alpha subunit)	2.3.1.86		UniRef50_A0A075R533	27.767	1.25e-43	164	98	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	2792597	2794054	|PWY3O-355|	good_blast	full	rxn05322 rxn05323 rxn05324 rxn05325 rxn05326 rxn05327 rxn05328 rxn05330 rxn05332 rxn05333 rxn05334 rxn05335 rxn05336 rxn05337 rxn05338 rxn05339 rxn05340 rxn05341 rxn05342 rxn05343 rxn05344 rxn05345 rxn05346 rxn05347 rxn05348 rxn05349 rxn05350 rxn05465 rxn06878 rxn15530 rxn19694 rxn26646 rxn26649 rxn26650 rxn26651 rxn26652 rxn31255 	Subunit undefined	0	1
RXN3O-1803	3-oxo-acyl-[acyl-carrier protein] synthase (fatty acid synthase, alpha subunit)	2.3.1.86		UniRef50_A0A075R533	26.916	1.24e-42	160	95	NZ_CP028919.1 Gemmobacter aquarius strain HYN0069 plasmid unnamed1, complete sequence	90194	88752	|PWY3O-355|	good_blast	full	rxn05322 rxn05323 rxn05324 rxn05325 rxn05326 rxn05327 rxn05328 rxn05330 rxn05332 rxn05333 rxn05334 rxn05335 rxn05336 rxn05337 rxn05338 rxn05339 rxn05340 rxn05341 rxn05342 rxn05343 rxn05344 rxn05345 rxn05346 rxn05347 rxn05348 rxn05349 rxn05350 rxn05465 rxn06878 rxn15530 rxn19694 rxn26646 rxn26649 rxn26650 rxn26651 rxn26652 rxn31255 	Subunit undefined	0	1
RXN3O-1803	3-oxo-acyl-[acyl-carrier protein] synthase (fatty acid synthase, alpha subunit)	2.3.1.86		UniRef50_A0A031K2W8	29.905	2.62e-42	159	98	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	2792549	2794054	|PWY3O-355|	good_blast	full	rxn05322 rxn05323 rxn05324 rxn05325 rxn05326 rxn05327 rxn05328 rxn05330 rxn05332 rxn05333 rxn05334 rxn05335 rxn05336 rxn05337 rxn05338 rxn05339 rxn05340 rxn05341 rxn05342 rxn05343 rxn05344 rxn05345 rxn05346 rxn05347 rxn05348 rxn05349 rxn05350 rxn05465 rxn06878 rxn15530 rxn19694 rxn26646 rxn26649 rxn26650 rxn26651 rxn26652 rxn31255 	Subunit undefined	0	1
RXN3O-1803	3-oxo-acyl-[acyl-carrier protein] synthase (fatty acid synthase, alpha subunit)	2.3.1.86		UniRef50_A0A075R533	25.483	5.04e-41	155	98	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	844974	843508	|PWY3O-355|	good_blast	full	rxn05322 rxn05323 rxn05324 rxn05325 rxn05326 rxn05327 rxn05328 rxn05330 rxn05332 rxn05333 rxn05334 rxn05335 rxn05336 rxn05337 rxn05338 rxn05339 rxn05340 rxn05341 rxn05342 rxn05343 rxn05344 rxn05345 rxn05346 rxn05347 rxn05348 rxn05349 rxn05350 rxn05465 rxn06878 rxn15530 rxn19694 rxn26646 rxn26649 rxn26650 rxn26651 rxn26652 rxn31255 	Subunit undefined	0	1
RXN3O-1803	3-oxo-acyl-[acyl-carrier protein] synthase (fatty acid synthase, alpha subunit)	2.3.1.86		UniRef50_A0A031K2W8	28.279	3.38e-39	150	98	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	844920	843517	|PWY3O-355|	good_blast	full	rxn05322 rxn05323 rxn05324 rxn05325 rxn05326 rxn05327 rxn05328 rxn05330 rxn05332 rxn05333 rxn05334 rxn05335 rxn05336 rxn05337 rxn05338 rxn05339 rxn05340 rxn05341 rxn05342 rxn05343 rxn05344 rxn05345 rxn05346 rxn05347 rxn05348 rxn05349 rxn05350 rxn05465 rxn06878 rxn15530 rxn19694 rxn26646 rxn26649 rxn26650 rxn26651 rxn26652 rxn31255 	Subunit undefined	0	1
RXN3O-1803	3-oxo-acyl-[acyl-carrier protein] synthase (fatty acid synthase, alpha subunit)	2.3.1.86		UniRef50_A0A075R533	27.879	8.98e-38	146	98	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	2755093	2756514	|PWY3O-355|	good_blast	full	rxn05322 rxn05323 rxn05324 rxn05325 rxn05326 rxn05327 rxn05328 rxn05330 rxn05332 rxn05333 rxn05334 rxn05335 rxn05336 rxn05337 rxn05338 rxn05339 rxn05340 rxn05341 rxn05342 rxn05343 rxn05344 rxn05345 rxn05346 rxn05347 rxn05348 rxn05349 rxn05350 rxn05465 rxn06878 rxn15530 rxn19694 rxn26646 rxn26649 rxn26650 rxn26651 rxn26652 rxn31255 	Subunit undefined	0	1
RXN3O-1803	3-oxo-acyl-[acyl-carrier protein] synthase (fatty acid synthase, alpha subunit)	2.3.1.86		UniRef50_A0A075R533	27.170	1.25e-37	145	98	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	2604523	2602982	|PWY3O-355|	good_blast	full	rxn05322 rxn05323 rxn05324 rxn05325 rxn05326 rxn05327 rxn05328 rxn05330 rxn05332 rxn05333 rxn05334 rxn05335 rxn05336 rxn05337 rxn05338 rxn05339 rxn05340 rxn05341 rxn05342 rxn05343 rxn05344 rxn05345 rxn05346 rxn05347 rxn05348 rxn05349 rxn05350 rxn05465 rxn06878 rxn15530 rxn19694 rxn26646 rxn26649 rxn26650 rxn26651 rxn26652 rxn31255 	Subunit undefined	0	1
RXN3O-1803	3-oxo-acyl-[acyl-carrier protein] synthase (fatty acid synthase, alpha subunit)	2.3.1.86		UniRef50_A0A075R533	25.194	1.56e-30	124	98	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	1697155	1695740	|PWY3O-355|	good_blast	full	rxn05322 rxn05323 rxn05324 rxn05325 rxn05326 rxn05327 rxn05328 rxn05330 rxn05332 rxn05333 rxn05334 rxn05335 rxn05336 rxn05337 rxn05338 rxn05339 rxn05340 rxn05341 rxn05342 rxn05343 rxn05344 rxn05345 rxn05346 rxn05347 rxn05348 rxn05349 rxn05350 rxn05465 rxn06878 rxn15530 rxn19694 rxn26646 rxn26649 rxn26650 rxn26651 rxn26652 rxn31255 	Subunit undefined	0	1
RXN3O-1803	3-oxo-acyl-[acyl-carrier protein] synthase (fatty acid synthase, alpha subunit)	2.3.1.86		UniRef50_A0A024HMW7	27.745	1.79e-25	109	95	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	485742	487127	|PWY3O-355|	good_blast	full	rxn05322 rxn05323 rxn05324 rxn05325 rxn05326 rxn05327 rxn05328 rxn05330 rxn05332 rxn05333 rxn05334 rxn05335 rxn05336 rxn05337 rxn05338 rxn05339 rxn05340 rxn05341 rxn05342 rxn05343 rxn05344 rxn05345 rxn05346 rxn05347 rxn05348 rxn05349 rxn05350 rxn05465 rxn06878 rxn15530 rxn19694 rxn26646 rxn26649 rxn26650 rxn26651 rxn26652 rxn31255 	Subunit undefined	0	1
