# gapseq version: 1.4.0 27684cdd
# Sequence DB md5sum: 954ab58 (2024-11-06, Bacteria)
# Genome format: nucl
rxn	name	ec	bihit	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	pathway	status	pathway.status	dbhit	complex	exception	complex.status
UROGENDECARBOX-RXN	uroporphyrinogen decarboxylase	4.1.1.37		UniRef90_A6QAQ4	39.769	2.82e-73	244	98	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	606831	607844	|PWY-5531|	good_blast	threshold	rxn02288 rxn03384 rxn34012 	NA	0	1
UROGENDECARBOX-RXN	uroporphyrinogen decarboxylase	4.1.1.37		UniRef90_O25325	40.909	1.38e-68	230	95	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	606876	607856	|PWY-5531|	good_blast	threshold	rxn02288 rxn03384 rxn34012 	NA	0	1
UROGENDECARBOX-RXN	uroporphyrinogen decarboxylase	4.1.1.37		UniRef90_A1WDU6	36.011	1.60e-67	228	95	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	606828	607841	|PWY-5531|	good_blast	threshold	rxn02288 rxn03384 rxn34012 	NA	0	1
UROGENDECARBOX-RXN	uroporphyrinogen decarboxylase	4.1.1.37		UniRef90_A0LUP4	39.466	2.21e-55	193	86	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	606837	607811	|PWY-5531|	good_blast	threshold	rxn02288 rxn03384 rxn34012 	NA	0	1
UROGENDECARBOX-RXN	uroporphyrinogen decarboxylase	4.1.1.37		UniRef90_Q6NJJ4	34.593	1.18e-54	190	97	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	606837	607841	|PWY-5531|	good_blast	threshold	rxn02288 rxn03384 rxn34012 	NA	0	1
UROGENDECARBOX-RXN	uroporphyrinogen decarboxylase	4.1.1.37		UniRef90_A4X548	37.870	1.63e-54	190	88	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	606876	607874	|PWY-5531|	good_blast	threshold	rxn02288 rxn03384 rxn34012 	NA	0	1
UROGENDECARBOX-RXN	uroporphyrinogen decarboxylase	4.1.1.37		UniRef90_Q6MB12	37.920	1.20e-53	187	87	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	606834	607805	|PWY-5531|	good_blast	threshold	rxn02288 rxn03384 rxn34012 	NA	0	1
UROGENDECARBOX-RXN	uroporphyrinogen decarboxylase	4.1.1.37		UniRef90_B2HM23	36.657	6.45e-52	182	94	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	606828	607811	|PWY-5531|	good_blast	threshold	rxn02288 rxn03384 rxn34012 	NA	0	1
UROGENDECARBOX-RXN	uroporphyrinogen decarboxylase	4.1.1.37		UniRef90_A0QW23	37.538	5.75e-52	182	90	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	606876	607811	|PWY-5531|	good_blast	threshold	rxn02288 rxn03384 rxn34012 	NA	0	1
UROGENDECARBOX-RXN	uroporphyrinogen decarboxylase	4.1.1.37		UniRef90_Q8FSD6	34.985	4.92e-51	180	92	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	606837	607820	|PWY-5531|	good_blast	threshold	rxn02288 rxn03384 rxn34012 	NA	0	1
UROGENDECARBOX-RXN	uroporphyrinogen decarboxylase	4.1.1.37		UniRef90_Q2FXA3	32.659	4.00e-51	179	98	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	606822	607844	|PWY-5531|	good_blast	threshold	rxn02288 rxn03384 rxn34012 	NA	0	1
UROGENDECARBOX-RXN	uroporphyrinogen decarboxylase	4.1.1.37		UniRef90_O69861	35.777	1.16e-49	176	94	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	606822	607841	|PWY-5531|	good_blast	threshold	rxn02288 rxn03384 rxn34012 	NA	0	1
UROGENDECARBOX-RXN	uroporphyrinogen decarboxylase	4.1.1.37		UniRef90_A0JYN1	34.242	1.03e-42	155	92	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	606876	607841	|PWY-5531|	good_blast	threshold	rxn02288 rxn03384 rxn34012 	NA	0	1
RXN1F-20	magnesium chelatase	6.6.1.1		sp|Q9RFD5|BCHH_CERS4	72.068	0.0	1663	99	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1087820	1091350	|PWY-5531|	good_blast	threshold	rxn02733 rxn34013 	Subunit 8	0	1
RXN1F-20	magnesium chelatase	6.6.1.1		sp|Q9RFD5|BCHH_CERS4	28.085	2.73e-64	238	99	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	2079155	2081743	|PWY-5531|	good_blast	threshold	rxn02733 rxn34013 	Subunit 8	0	1
RXN1F-20	magnesium chelatase	6.6.1.1	NA									|PWY-5531|	no_blast	threshold	rxn02733 rxn34013 	Subunit ChlD	0	1
RXN1F-20	magnesium chelatase	6.6.1.1		UniRef90_P51634	56.250	8.69e-91	295	90	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1104066	1103128	|PWY-5531|	good_blast	threshold	rxn02733 rxn34013 	Subunit ChlI	0	1
RXN1F-20	magnesium chelatase	6.6.1.1		sp|O30819|BCHI_CERS4	77.287	1.20e-149	462	95	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1104069	1103119	|PWY-5531|	good_blast	threshold	rxn02733 rxn34013 	Subunit OS	0	1
RXN1F-20	magnesium chelatase	6.6.1.1		UniRef90_O30819	77.287	1.20e-149	462	95	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1104069	1103119	|PWY-5531|	good_blast	threshold	rxn02733 rxn34013 	Subunit undefined	0	1
RXN-MG-PROTOPORPHYRIN-METHYLESTER-SYN	magnesium protoporphyrin IX methyltransferase	2.1.1.11		UniRef90_P26236	65.022	3.60e-84	270	97	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1092376	1093041	|PWY-5531|	good_blast	threshold	rxn02959 	NA	0	1
RXN-8798	anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase	1.21.98.3		UniRef90_P26168	70.087	0.0	834	100	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	246274	244640	|PWY-5531|	good_blast	threshold	 	NA	0	1
RXN-8798	anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase	1.21.98.3		UniRef90_P26168	65.789	0.0	713	100	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	2064006	2065481	|PWY-5531|	good_blast	threshold	 	NA	0	1
RXN-8797	anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase	1.21.98.3		UniRef90_P26168	70.087	0.0	834	100	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	246274	244640	|PWY-5531|	good_blast	threshold	 	NA	0	1
RXN-8797	anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase	1.21.98.3		UniRef90_P26168	65.789	0.0	713	100	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	2064006	2065481	|PWY-5531|	good_blast	threshold	 	NA	0	1
RXN-8799	anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase	1.21.98.3		UniRef90_P26168	70.087	0.0	834	100	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	246274	244640	|PWY-5531|	good_blast	threshold	 	NA	0	1
RXN-8799	anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase	1.21.98.3		UniRef90_P26168	65.789	0.0	713	100	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	2064006	2065481	|PWY-5531|	good_blast	threshold	 	NA	0	1
RXN0-6259	protoporphyrinogen dehydrogenase	1.3.5.3	NA									|PWY-5531|	no_blast	threshold	rxn16331 rxn26364 	Subunit 1	0	NA
RXN0-6259	protoporphyrinogen dehydrogenase	1.3.5.3	NA	UniRef90_A0A1E7RZM4	25.000	0.15	29.3	89	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	108560	108132	|PWY-5531|	bad_blast	threshold	rxn16331 rxn26364 	Subunit undefined	0	NA
HEMN-RXN	coproporphyrinogen dehydrogenase	1.3.98.3		UniRef90_O31067	34.069	2.22e-50	177	98	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	622060	623001	|PWY-5531|	good_blast	threshold	rxn04704 	NA	0	1
RXN-17485	light-independent 3,8-divinyl-protochlorophyllide reductase	1.3.7.7		sp|P26164|BCHN_RHOCB	72.048	0.0	595	98	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1085009	1086253	|PWY-5531|	good_blast	threshold	rxn04160 rxn22222 	Subunit 14	0	1
RXN-17485	light-independent 3,8-divinyl-protochlorophyllide reductase	1.3.7.7		UniRef90_A1WXI9	62.162	1.58e-157	489	96	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1085030	1086244	|PWY-5531|	good_blast	threshold	rxn04160 rxn22222 	Subunit 14	0	1
RXN-17485	light-independent 3,8-divinyl-protochlorophyllide reductase	1.3.7.7		tr|A0A0H5BDF8|A0A0H5BDF8_BLAVI	62.028	1.78e-154	481	98	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1084985	1086244	|PWY-5531|	good_blast	threshold	rxn04160 rxn22222 	Subunit 14	0	1
RXN-17485	light-independent 3,8-divinyl-protochlorophyllide reductase	1.3.7.7		sp|Q04607|CHLN_LEPBY	34.152	7.80e-78	262	94	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1085033	1086241	|PWY-5531|	good_blast	threshold	rxn04160 rxn22222 	Subunit 14	0	1
RXN-17485	light-independent 3,8-divinyl-protochlorophyllide reductase	1.3.7.7		UniRef90_A1BIZ9	36.253	6.22e-77	257	95	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1085015	1086238	|PWY-5531|	good_blast	threshold	rxn04160 rxn22222 	Subunit 14	0	1
RXN-17485	light-independent 3,8-divinyl-protochlorophyllide reductase	1.3.7.7		sp|P26163|BCHB_RHOCB	68.821	0.0	723	100	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1086256	1087803	|PWY-5531|	good_blast	threshold	rxn04160 rxn22222 	Subunit 2	0	1
RXN-17485	light-independent 3,8-divinyl-protochlorophyllide reductase	1.3.7.7		tr|A0A0H5B838|A0A0H5B838_BLAVI	63.822	0.0	659	100	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1086256	1087803	|PWY-5531|	good_blast	threshold	rxn04160 rxn22222 	Subunit 2	0	1
RXN-17485	light-independent 3,8-divinyl-protochlorophyllide reductase	1.3.7.7		UniRef90_A1WXI8	60.227	0.0	594	100	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1086256	1087803	|PWY-5531|	good_blast	threshold	rxn04160 rxn22222 	Subunit 2	0	1
RXN-17485	light-independent 3,8-divinyl-protochlorophyllide reductase	1.3.7.7		UniRef90_A2BQ25	55.243	0.0	586	99	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1086256	1087797	|PWY-5531|	good_blast	threshold	rxn04160 rxn22222 	Subunit 2	0	1
RXN-17485	light-independent 3,8-divinyl-protochlorophyllide reductase	1.3.7.7		sp|P95463|CHLB_LEPBY	32.203	4.74e-89	296	99	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1086256	1087788	|PWY-5531|	good_blast	threshold	rxn04160 rxn22222 	Subunit 2	0	1
RXN-17485	light-independent 3,8-divinyl-protochlorophyllide reductase	1.3.7.7		UniRef90_A1BIZ8	34.444	4.57e-82	276	99	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1086256	1087788	|PWY-5531|	good_blast	threshold	rxn04160 rxn22222 	Subunit 2	0	1
RXN-17485	light-independent 3,8-divinyl-protochlorophyllide reductase	1.3.7.7		sp|P0CY53|BCHL_RHOCA	83.391	1.77e-137	426	98	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1091501	1092355	|PWY-5531|	good_blast	threshold	rxn04160 rxn22222 	Subunit undefined	0	1
RXN-17485	light-independent 3,8-divinyl-protochlorophyllide reductase	1.3.7.7		UniRef90_A1WXI6	70.357	3.84e-113	356	93	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1091519	1092355	|PWY-5531|	good_blast	threshold	rxn04160 rxn22222 	Subunit undefined	0	1
RXN-17485	light-independent 3,8-divinyl-protochlorophyllide reductase	1.3.7.7		tr|A0A182CZ54|A0A182CZ54_BLAVI	72.364	4.50e-101	320	99	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1091531	1092355	|PWY-5531|	good_blast	threshold	rxn04160 rxn22222 	Subunit undefined	0	1
RXN-17485	light-independent 3,8-divinyl-protochlorophyllide reductase	1.3.7.7		sp|Q00237|CHLL_LEPBY	53.232	3.78e-73	241	92	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1091564	1092349	|PWY-5531|	good_blast	threshold	rxn04160 rxn22222 	Subunit undefined	0	1
RXN-8801	ribulose 1,5-bisphosphate isomerase	5.3.1.29	NA									|PWY-5532|	no_blast	NA	 	Subunit 1	0	1
RXN-8801	ribulose 1,5-bisphosphate isomerase	5.3.1.29		UniRef50_A0A091AY62	48.168	1.55e-82	273	92	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	833391	832300	|PWY-5532|	good_blast	NA	 	Subunit undefined	0	1
RXN-8801	ribulose 1,5-bisphosphate isomerase	5.3.1.29		UniRef50_A0A136NP58	48.193	6.83e-77	251	94	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	3186757	3187503	|PWY-5532|	good_blast	NA	 	Subunit undefined	0	1
RXN-8801	ribulose 1,5-bisphosphate isomerase	5.3.1.29		UniRef50_A0A088F255	33.333	1.59e-56	197	94	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	833367	832270	|PWY-5532|	good_blast	NA	 	Subunit undefined	0	1
RXN-8801	ribulose 1,5-bisphosphate isomerase	5.3.1.29		UniRef50_A0A136L2S4	48.718	1.55e-32	118	75	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	833391	833041	|PWY-5532|	good_blast	NA	 	Subunit undefined	0	1
RXN-8800	AMP phosphorylase	2.4.2.57	NA									|PWY-5532|	no_blast	NA	 	NA	0	NA
RIBULOSE-BISPHOSPHATE-CARBOXYLASE-RXN	ribulose bisphosphate carboxylase	4.1.1.39	NA									|PWY-5532|	no_blast	NA	rxn00018 rxn02251 rxn20788 rxn33875 rxn38286 	Subunit 3	1	NA
RIBULOSE-BISPHOSPHATE-CARBOXYLASE-RXN	ribulose bisphosphate carboxylase	4.1.1.39	NA									|PWY-5532|	no_blast	NA	rxn00018 rxn02251 rxn20788 rxn33875 rxn38286 	Subunit undefined	1	NA
RIBULOSE-BISPHOSPHATE-CARBOXYLASE-RXN	ribulose bisphosphate carboxylase	4.1.1.39	NA									|PWY-5532|	no_blast	NA	rxn00018 rxn02251 rxn20788 rxn33875 rxn38286 	NA	1	NA
RXN-17337	alpha-D-ribose-1-phosphate 5-kinase (ADP)	2.7.1.212	NA									|PWY-5532|	no_seq_data	NA	rxn41476 	NA	0	NA
RXN0-5199	guanosine phosphorylase	2.4.2.15/2.4.2.1		UniRef90_P0ABP8	50.435	7.39e-72	235	96	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1656373	1657062	|PWY-5532|	good_blast	NA	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218 	NA	0	1
RXN0-5199	guanosine phosphorylase	2.4.2.15/2.4.2.1		UniRef90_Q1D9Z7	48.069	1.15e-65	217	97	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1656373	1657071	|PWY-5532|	good_blast	NA	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218 	NA	0	1
RXN0-5199	guanosine phosphorylase	2.4.2.15/2.4.2.1		UniRef90_P33644	37.549	4.15e-31	118	99	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1907114	1906356	|PWY-5532|	good_blast	NA	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218 	NA	0	1
ADENPHOSPHOR-RXN	adenosine phosphorylase	2.4.2.1		UniRef90_P0ABP8	50.435	7.39e-72	235	96	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1656373	1657062	|PWY-5532|	good_blast	NA	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218 	NA	0	1
ADENPHOSPHOR-RXN	adenosine phosphorylase	2.4.2.1		UniRef90_Q1D9Z7	48.069	1.15e-65	217	97	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1656373	1657071	|PWY-5532|	good_blast	NA	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218 	NA	0	1
ADENPHOSPHOR-RXN	adenosine phosphorylase	2.4.2.1		UniRef90_P33644	37.549	4.15e-31	118	99	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1907114	1906356	|PWY-5532|	good_blast	NA	rxn01138 rxn01358 rxn01446 rxn01548 rxn01646 rxn01647 rxn01649 rxn01684 rxn01799 rxn01859 rxn01985 rxn19453 rxn19455 rxn19457 rxn20597 rxn22072 rxn22093 rxn24218 	NA	0	1
URPHOS-RXN	uridine phosphorylase	2.4.2.2/2.4.2.3		UniRef90_Q99SC3	40.930	1.09e-76	257	98	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	3514472	3513186	|PWY-5532|	good_blast	NA	rxn01366 rxn11757 	NA	0	1
CYTIKIN-RXN	cytidine kinase	2.7.1.48/2.7.1.213	NA	UniRef90_Q87N09	23.267	6.79e-04	37.4	82	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	82190	81612	|PWY-5532|	bad_blast	NA	 	NA	0	NA
RXN-14699	CMP phosphorylase	2.4.2.57	NA									|PWY-5532|	no_blast	NA	 	NA	0	NA
RXN-14700	UMP phosphorylase	2.4.2.57	NA									|PWY-5532|	no_blast	NA	 	NA	0	NA
6.4.1.6-RXN	acetone carboxylase	6.4.1.6	NA									|PWY-5533|	no_blast	NA	rxn04000 	Subunit 1	0	NA
6.4.1.6-RXN	acetone carboxylase	6.4.1.6		sp|Q8RM04|ACXA_XANP2	24.547	3.79e-35	141	98	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	983186	985168	|PWY-5533|	good_blast	NA	rxn04000 	Subunit 2	0	NA
6.4.1.6-RXN	acetone carboxylase	6.4.1.6	NA									|PWY-5533|	no_blast	NA	rxn04000 	Subunit 3	0	NA
1.8.1.5-RXN	2-oxopropyl-CoM reductase (carboxylating)	1.8.1.5	NA	UniRef90_Q56839	24.736	5.38e-19	88.2	85	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	2497591	2498877	|PWY-5534|	bad_blast	NA	rxn03979 	NA	0	NA
1.1.1.269-RXN	2-(S)-hydroxypropyl-CoM dehydrogenase	1.1.1.269		UniRef90_A7IQH5	34.361	1.70e-34	128	89	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1887114	1887764	|PWY-5534|	good_blast	NA	rxn03960 	NA	0	1
1.1.1.269-RXN	2-(S)-hydroxypropyl-CoM dehydrogenase	1.1.1.269		UniRef90_A7IQH5	36.607	1.10e-33	125	89	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1630305	1629655	|PWY-5534|	good_blast	NA	rxn03960 	NA	0	1
1.1.1.269-RXN	2-(S)-hydroxypropyl-CoM dehydrogenase	1.1.1.269		UniRef90_A7IQH5	36.957	3.40e-32	121	89	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	50188	50844	|PWY-5534|	good_blast	NA	rxn03960 	NA	0	1
1.1.1.269-RXN	2-(S)-hydroxypropyl-CoM dehydrogenase	1.1.1.269		UniRef90_A7IQH5	38.326	5.19e-31	118	89	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	205675	205025	|PWY-5534|	good_blast	NA	rxn03960 	NA	0	1
1.1.1.268-RXN	2-(R)-hydroxypropyl-CoM dehydrogenase	1.1.1.268		UniRef90_Q56840	39.113	1.79e-40	145	100	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	50122	50844	|PWY-5534|	good_blast	NA	rxn03959 	NA	0	1
1.1.1.268-RXN	2-(R)-hydroxypropyl-CoM dehydrogenase	1.1.1.268		UniRef90_Q56840	38.057	4.52e-39	141	100	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1887054	1887764	|PWY-5534|	good_blast	NA	rxn03959 	NA	0	1
1.1.1.268-RXN	2-(R)-hydroxypropyl-CoM dehydrogenase	1.1.1.268		UniRef90_Q56840	32.143	4.95e-29	112	100	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1459533	1458826	|PWY-5534|	good_blast	NA	rxn03959 	NA	0	1
1.1.1.268-RXN	2-(R)-hydroxypropyl-CoM dehydrogenase	1.1.1.268		UniRef90_Q56840	36.842	8.36e-28	108	100	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	205570	205025	|PWY-5534|	good_blast	NA	rxn03959 	NA	0	1
1.1.1.268-RXN	2-(R)-hydroxypropyl-CoM dehydrogenase	1.1.1.268		UniRef90_Q56840	31.452	1.08e-27	108	100	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	2314045	2314761	|PWY-5534|	good_blast	NA	rxn03959 	NA	0	1
1.1.1.268-RXN	2-(R)-hydroxypropyl-CoM dehydrogenase	1.1.1.268		UniRef90_Q56840	33.333	4.15e-27	106	100	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	2810686	2811354	|PWY-5534|	good_blast	NA	rxn03959 	NA	0	1
1.1.1.268-RXN	2-(R)-hydroxypropyl-CoM dehydrogenase	1.1.1.268		UniRef90_Q56840	31.939	1.31e-25	102	100	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	3546069	3546845	|PWY-5534|	good_blast	NA	rxn03959 	NA	0	1
4.2.99.19-RXN	(R)-2-hydroxypropyl-CoM:2-mercaptoethanesulfonate lyase (epoxyalkane-ring-forming)	4.4.1.23	NA	UniRef90_Q56837	24.311	2.55e-14	71.6	95	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	3456069	3454951	|PWY-5534|	bad_blast	NA	rxn04014 rxn04015 	NA	0	NA
RXN-8805	(S)-2-hydroxypropyl-CoM:2-mercaptoethanesulfonate lyase (epoxyalkane-ring-forming)	4.4.1.23	NA	UniRef90_Q56837	24.311	2.55e-14	71.6	95	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	3456069	3454951	|PWY-5534|	bad_blast	NA	rxn04014 rxn04015 	NA	0	NA
1.14.13.69-RXN	propylene monooxygenase	1.14.13.69	NA									|PWY-5534|	no_blast	NA	rxn03744 rxn03994 rxn03995 rxn04973 rxn25950 	Subunit 1	0	NA
1.14.13.69-RXN	propylene monooxygenase	1.14.13.69	NA									|PWY-5534|	no_blast	NA	rxn03744 rxn03994 rxn03995 rxn04973 rxn25950 	Subunit 2	0	NA
1.14.13.69-RXN	propylene monooxygenase	1.14.13.69	NA									|PWY-5534|	no_blast	NA	rxn03744 rxn03994 rxn03995 rxn04973 rxn25950 	Subunit 3	0	NA
1.14.13.69-RXN	propylene monooxygenase	1.14.13.69	NA									|PWY-5534|	no_blast	NA	rxn03744 rxn03994 rxn03995 rxn04973 rxn25950 	Subunit undefined	0	NA
1.14.13.69-RXN	propylene monooxygenase	1.14.13.69	NA									|PWY-5534|	no_blast	NA	rxn03744 rxn03994 rxn03995 rxn04973 rxn25950 	NA	0	NA
RXN-8806	propylene,NADH:oxygen oxidoreductase	1.14.13.69	NA									|PWY-5534|	no_blast	NA	rxn03744 rxn03994 rxn03995 rxn04973 rxn25950 	Subunit 1	0	NA
RXN-8806	propylene,NADH:oxygen oxidoreductase	1.14.13.69	NA									|PWY-5534|	no_blast	NA	rxn03744 rxn03994 rxn03995 rxn04973 rxn25950 	Subunit 2	0	NA
RXN-8806	propylene,NADH:oxygen oxidoreductase	1.14.13.69	NA									|PWY-5534|	no_blast	NA	rxn03744 rxn03994 rxn03995 rxn04973 rxn25950 	Subunit 3	0	NA
RXN-8806	propylene,NADH:oxygen oxidoreductase	1.14.13.69	NA									|PWY-5534|	no_blast	NA	rxn03744 rxn03994 rxn03995 rxn04973 rxn25950 	Subunit undefined	0	NA
RXN-8806	propylene,NADH:oxygen oxidoreductase	1.14.13.69	NA									|PWY-5534|	no_blast	NA	rxn03744 rxn03994 rxn03995 rxn04973 rxn25950 	NA	0	NA
ACETATE--COA-LIGASE-ADP-FORMING-RXN	acetate-CoA ligase (ADP-forming)	6.2.1.13	NA									|PWY-5535|	no_blast	NA	rxn00172 rxn00669 	Subunit 1	0	NA
ACETATE--COA-LIGASE-ADP-FORMING-RXN	acetate-CoA ligase (ADP-forming)	6.2.1.13	NA	UniRef50_A1APD5	23.431	0.15	30.0	91	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1671475	1672164	|PWY-5535|	bad_blast	NA	rxn00172 rxn00669 	Subunit 2	0	NA
